"POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"KARNES","9274","CHOATE CAFETERIA","11"
"KARNES","9277","CITY COUNCIL HALL","21"
"KARNES","90104","CONFERENCE ROOM","4"
"KARNES","9272","FALLS CITY COMMUNITY HALL","35"
"KARNES","18447","FRONT ROOM","30"
"KARNES","94108","GILLETT FIRE STATION","2"
"KARNES","9275","HOBSON CATHOLIC PARISH HALL","12"
"KARNES","32488","MUSEUM","9"
"KARNES","9270","RUNGE VFW HALL","47"
"KARNES","32485","STORE","9"
"KARNES","20422","YOUTH BUILDING","74"
"KAUFMAN","9286","ABLES SPRINGS FIRE STATION","31"
"KAUFMAN","9314","ABNER BAPTIST CHURCH","43"
"KAUFMAN","21881","ADMINISTRATION BLDG.","48"
"KAUFMAN","25355","BEACON HILL BAPTIST CHURCH","135"
"KAUFMAN","9306","BETHLEHEM BAPTIST CHURCH","143"
"KAUFMAN","25353","BINGO HALL TERRELL","43"
"KAUFMAN","25363","CHURCH OF CHRIST EAST SIDE","131"
"KAUFMAN","9298","CRANDALL/COMBINE COMMUNITY CENTER","94"
"KAUFMAN","93898","DEVONSHIRE HOA","198"
"KAUFMAN","9287","EMMANUEL BAPTIST CHURCH","127"
"KAUFMAN","9299","FIRST ASSEMBLY OF GOD CHURCH/TERRELL","108"
"KAUFMAN","25356","FIRST BAPTIST CHURCH KEMP","54"
"KAUFMAN","9305","FORNEY SUBCOURTHOUSE","586"
"KAUFMAN","25370","HEARTLAND COMMUNITY CENTER","250"
"KAUFMAN","9307","KAUFMAN COUNTY LIBRARY","101"
"KAUFMAN","93899","LIVELY BAPTIST CHURCH","26"
"KAUFMAN","9296","MABANK CITY HALL","55"
"KAUFMAN","25391","MUSTANG CREEK COMMUNITY CHURCH","156"
"KAUFMAN","25395","OLA CHURCH OF CHRIST","23"
"KAUFMAN","9297","POINTVIEW BAPTIST CHURCH","56"
"KAUFMAN","9302","POST OAK BEND COMMUNITY CENTER","34"
"KAUFMAN","93897","ST ANN CATHOLIC CHURCH","110"
"KAUFMAN","9284","TALTY BAPTIST CHURCH","89"
"KAUFMAN","88949","TERRELL TEXAS","82"
"KAUFMAN","9289","THE ELMO FIRE STATION","77"
"KAUFMAN","9309","WARSAW COMMUNITY CENTER","32"
"KENDALL","28546","ASSEMBLY HALL","93"
"KENDALL","30107","AUDITORIUM","126"
"KENDALL","89658","FELLOWSHIP HALL","158"
"KENDALL","89998","FELLOWSHIP HALL","252"
"KENDALL","9323","KENDALIA COMMUNITY CENTER","39"
"KENDALL","22252","MEETING ROOM","145"
"KENDALL","16132","NEW DANCE HALL","106"
"KENDALL","32907","NINETEEN:TEN CHURCH","68"
"KENDALL","9326","SISTERDALE COMMUNITY CENTER","21"
"KENDALL","94428","TRAINING ROOM","221"
"KENDALL","32973","WARING FIRE HOUSE OFFICE","31"
"KENEDY","9335","ARMSTRONG POST OFFICE","13"
"KENEDY","90613","CONSTABLE PRECINCT 4 OFFICE","7"
"KENEDY","9334","JUSTICE COURTS BUILDING","8"
"KENEDY","21735","KENEDY COUNTY ELECTIONS FRONT OFFICE","28"
"KENEDY","90252","KENEDY COUNTY TAX OFFICE","5"
"KENEDY","9332","SARITA ELEMENTARY SCHOOL","20"
"KENT","9339","COMMUNITY CENTER","2"
"KENT","9340","JAYTON COMMUNITY CENTER","4"
"KENT","9338","JAYTONGIRARD ISD FOYER","8"
"KENT","9342","KENT COUNTY COURTHOUSE","4"
"KERR","9349","AMERICAN LEGION HALL","78"
"KERR","20899","CALVARY TEMPLE CHURCHKERRVILLE","30"
"KERR","9360","DIVIDE CHAPEL","6"
"KERR","25976","FAITH CHRISTIAN CHURCH","82"
"KERR","94067","FELLOWSHIP HALL","79"
"KERR","90508","GRAND BALL ROOM LOBBY","108"
"KERR","9346","GYM","83"
"KERR","9351","HOSANNA LUTHERAN CHURCH","122"
"KERR","9361","KERRVILLE KOA COM. CENTER","56"
"KERR","12900","MAIN LOBBY","109"
"KERR","90517","MEETING ROOM","25"
"KERR","9358","MULTI-PURPOSE ROOM","92"
"KERR","9345","NORTHWEST HILLS COM. CTR","49"
"KERR","9347","RIVER HILLS MALL","18"
"KERR","32315","SOLID ROCK CHURCH","28"
"KERR","9343","SOUTHERN OAKS BAPTIST CHURCH","105"
"KERR","9344","THUNDER IN THE HILLS CHURCH","37"
"KERR","9350","UNION CHURCH BUILDING","49"
"KERR","9362","WESTERN HILL BAPTIST CHURCH","86"
"KERR","9354","ZION LUTHERAN CHURCH","176"
"KIMBLE","9364","COPPERAS SCHOOLHOUSEDEM","4"
"KIMBLE","9363","COURTHOUSE HALLWAYDEM","36"
"KIMBLE","9365","LONDON COMMUNITY BUILDINGDEM","4"
"KIMBLE","9366","NOXVILLE SCHOOLHOUSE-DEM","10"
"KINNEY","32266","CENTER DINING AREA","22"
"KINNEY","27131","FELLOWSHIP HALL","21"
"KINNEY","27130","FELLOWSHIP HALL","10"
"KINNEY","27129","SLATOR HALL","21"
"KLEBERG","9377","COASTAL BEND FELLOWSHIP CHURCH (D)","194"
"KLEBERG","9392","EARLY VOTING ANNEX OFFICE (D)","130"
"KLEBERG","94313","GILLETT INTERMEDIATE SCHOOL (D)","121"
"KLEBERG","94315","KISD ADMINISTRATION BUILDING (D)","50"
"KLEBERG","94306","KLEBERG COUNTY PRECINCT 1 BUILDING (D)","82"
"KLEBERG","94308","KLEBERG COUNTY PRECINCT 2 BUILDING (D)","86"
"KLEBERG","94320","KLEBERG ELEMENTARY SCHOOL (D)","25"
"KLEBERG","25147","KNIGHTS OF COLUMBUS HALL COUNCIL 3389 (D)","106"
"KLEBERG","21794","RICARDO COMMUNITY SENIOR CENTER (D)","96"
"KLEBERG","22287","RIVIERA COUNTY BUILDING (D)","168"
"KLEBERG","25145","SANTA GERTRUDIS SCHOOL (D)","76"
"KLEBERG","17049","ST PAUL'S AME CHURCH (D)","88"
"KLEBERG","94317","ST. MARTIN'S CHURCH PARISH HALL (D)","79"
"KLEBERG","25136","UNIVERSITY BAPTIST CHURCH (D)","106"
"KLEBERG","9375","WILD HORSE MALL (D)","155"
"LAMAR","22171","ELECTION DAY","1104"
"LAMB","88939","17TH AND HALL AVE","110"
"LAMB","9444","AMHERST CITY HALL","20"
"LAMB","9437","EARTH COMMUNITY CENTER","15"
"LAMB","9435","OLTON COMMUNITY CENTER","32"
"LAMB","9445","SUDAN COMMUNITY CENTER","14"
"LAMPASAS","9451","ADAMSVILLE COMMUNITY CENTER","8"
"LAMPASAS","9447","CLEAR CREEK BAPTIST CHURCH","151"
"LAMPASAS","9454","KEMPNER FIRE DEPT. TRAINING CTR","120"
"LAMPASAS","9453","LOMETA JP 2 OFFICE","31"
"LAMPASAS","9450","NEW COVENANT CHURCH","205"
"LASALLE","89474","290 IH 35 N","10"
"LASALLE","23229","AUDITORIUM","187"
"LASALLE","19925","FELLOWSHIP HALL","226"
"LASALLE","11933","FRONT RM  ED","176"
"LASALLE","89073","FRONT ROOM","13"
"LASALLE","11937","VETERANS HALL","135"
"LAVACA","9467","BAPTIST CHURCH  VIENNA","11"
"LAVACA","9457","COURTHOUSE HALLETTSVILLE, TEXAS","65"
"LAVACA","9465","HOPE COMMUNITY HALL","20"
"LAVACA","21709","LAVACA COUNTY COURTHOUSE ANNEX","32"
"LAVACA","9472","METHODIST CHURCH","47"
"LAVACA","28686","MOULTON COMMUNITY CENTER","25"
"LAVACA","9460","PARISH HALL MORAVIA","21"
"LAVACA","11985","PUBLIC LIBRARY CULTURAL CENTER","75"
"LAVACA","9474","YOAKUM NURSING AND REHABILITATION CTR.","16"
"LEON","11986","BEHIND JP OFFICE","29"
"LEON","9499","BUFFALO CIVIC CENTER","12"
"LEON","9491","CENTERVIEW COMMUNITY CENTER","5"
"LEON","9498","CONCORD COMMUNITY CENTER","8"
"LEON","9500","COUNTY BARN #2","45"
"LEON","9490","DISTRICT COURT ROOM","32"
"LEON","9501","FLO COMMUNITY CENTER","14"
"LEON","9495","HILLTOP LAKES FIRE DEPARTMENT TRAINING CENTER","43"
"LEON","9497","JEWETT CIVIC CENTER COMMUNITY ROOM","33"
"LEON","9492","LEONA COMMUNITY CENTER","15"
"LEON","9496","MARQUEZ COMMUNITY CENTER","9"
"LEON","9493","MASONIC LODGE","28"
"LEON","9502","NORTH CREEK BAPTIST CHURCH","16"
"LEON","9494","VOLUNTEER FIRE DEPARTMENT","13"
"LIBERTY","9506","BAND HALL","21"
"LIBERTY","12472","CIVIC CENTER MAIN ENTRANCE","87"
"LIBERTY","9526","FIRE STATION MAIN ENTRANCE","46"
"LIBERTY","9515","LIBRARY","4"
"LIBERTY","28266","MAIN ENTRANCE","14"
"LIBERTY","9528","MAIN ENTRANCE","47"
"LIBERTY","32812","MAIN ENTRANCE","101"
"LIBERTY","9522","MAIN ENTRANCE","88"
"LIBERTY","9516","PARISH HALL","11"
"LIBERTY","9520","PARISH HALL","93"
"LIBERTY","9504","PARISH HALL","20"
"LIBERTY","9508","PARISH HALL","16"
"LIBERTY","9513","PARISH HALL","69"
"LIBERTY","9510","PARISH HALL","37"
"LIBERTY","26409","PARISH HALL","65"
"LIBERTY","26399","PARISH HALL","14"
"LIBERTY","20894","PARISH HALL","54"
"LIBERTY","90783","PARRISH HALL","50"
"LIBERTY","9517","ROMAYOR VFD MAIN ENTRANCE","25"
"LIBERTY","27687","SOUTH SIDE AND EAST SIDE ENTRANCES","84"
"LIMESTONE","9550","101 S MCKINNEY ST MEXIA","77"
"LIMESTONE","9536","200 N. HWY 14 KOSSE","16"
"LIMESTONE","9545","200 W STATE ST GROESBECK","35"
"LIMESTONE","9544","205 S RAILROAD ST TEHUACANA","20"
"LIMESTONE","9552","231 LCR 433 MEXIA","16"
"LIMESTONE","9553","2678 FM 1953 MEXIA","4"
"LIMESTONE","9535","301 E 8TH ST THORNTON","12"
"LIMESTONE","22570","310 S DALLAS ST GROESBECK","19"
"LIMESTONE","9537","3573 FM 3371 OLD UNION","19"
"LIMESTONE","9540","401 S HWY 14 MEXIA","29"
"LIMESTONE","9538","517 FM 3371 GROESBECK","4"
"LIMESTONE","9542","5337 A HWY 73 W PRAIRIE HILL","29"
"LIMESTONE","20216","719 S RED RIVER ST MEXIA","15"
"LIMESTONE","9548","841 LCR 463 FOREST GLADE","15"
"LIMESTONE","9547","BEN HUR","9"
"LIMESTONE","25323","BETHSEDA MISSIONARY (LAKE MEXIA AREA)","18"
"LIMESTONE","9543","COOLIDGE","37"
"LIMESTONE","24632","FARRAR XTO BUILDING","7"
"LIMESTONE","9541","LAKE MEXIA VFD","9"
"LIMESTONE","17965","MEXIA","26"
"LIMESTONE","9551","POINT ENTERPRISE","6"
"LIPSCOMB","12605","COUNCIL ROOM","8"
"LIPSCOMB","9558","MEETING ROOM","9"
"LIPSCOMB","9557","MEETING ROOM","7"
"LIPSCOMB","9556","MEETING ROOM","6"
"LIVE OAK","89375","ARGENTA OLD SCHOOL BLDG","18"
"LIVE OAK","89373","D & J STORAGE","49"
"LIVE OAK","89378","FIRST BAPTIST CHURCH FELLOSHIP HALL","24"
"LIVE OAK","89386","FIRST METHODIST CHURCH","39"
"LIVE OAK","89380","GWISD ADMINISTRATION BLDG","13"
"LIVE OAK","89394","LIVE OAK COUNTY CRIMINAL JUSTICE CENTER","17"
"LIVE OAK","89381","OAKVILLE COMMUNITY CENTER","5"
"LIVE OAK","90165","RAY POINT COMMUNITY CENTER","4"
"LIVE OAK","89390","SIMMONS COMMUNITY CENTER","1"
"LIVE OAK","89392","SWINNEY SWITCH VOLUNTEER FIRE DEPARTMENT","19"
"LIVE OAK","89388","THREE RIVERS CITY HALL","16"
"LIVE OAK","89384","WHITSETT BAPTIST CHURCH","1"
"LLANO","94203","MEETING ROOM II","25"
"LLANO","94302","MEETING ROOM II","58"
"LLANO","94199","MEETING ROOM II","21"
"LLANO","94303","MEETING ROOM II","120"
"LLANO","94280","MEETING ROOM II","40"
"LLANO","94283","MEETING ROOM II","109"
"LLANO","94282","MEETING ROOM II","110"
"LLANO","94205","MEETING ROOM II","50"
"LLANO","94204","MEETING ROOM II","64"
"LUBBOCK","91322","2 COMMONS ROOM","236"
"LUBBOCK","91339","ACTIVITY ROOM","100"
"LUBBOCK","91350","BOARD ROOM","133"
"LUBBOCK","91340","BREAKROOM","129"
"LUBBOCK","91330","CAFE AREA","224"
"LUBBOCK","91332","CLASSROOM","273"
"LUBBOCK","91321","COMMUNITY ROOM","19"
"LUBBOCK","91344","COMMUNITY ROOM","226"
"LUBBOCK","91324","ENTRY HALL","282"
"LUBBOCK","91333","ENTRY HALL","227"
"LUBBOCK","91323","FELLOWSHIP HALL","109"
"LUBBOCK","91338","FOYER","83"
"LUBBOCK","91345","GRYM","155"
"LUBBOCK","91352","GUADALUPE ROOM","137"
"LUBBOCK","91334","GYM","81"
"LUBBOCK","91337","GYM","237"
"LUBBOCK","91348","GYM","351"
"LUBBOCK","91328","GYM","229"
"LUBBOCK","91346","GYM","157"
"LUBBOCK","91357","GYM","53"
"LUBBOCK","91343","GYM","217"
"LUBBOCK","91351","GYM AREA","112"
"LUBBOCK","91327","HALL OF MARTYRS","557"
"LUBBOCK","91355","LIBRARY","113"
"LUBBOCK","94095","LIBRARY","122"
"LUBBOCK","91331","LODGE HALL","266"
"LUBBOCK","91347","MAIN ROOM","53"
"LUBBOCK","91341","MAIN ROOM","32"
"LUBBOCK","91336","MAIN ROOM","47"
"LUBBOCK","91325","MALL AREA","435"
"LUBBOCK","91354","NEAR LIGHTING SECTION","468"
"LUBBOCK","91353","POWERHOUSE","158"
"LUBBOCK","91326","ROOM NO. 104","119"
"LUBBOCK","91329","SANCTUARY","104"
"LUBBOCK","91349","SMALL ROOM","52"
"LUBBOCK","91335","SOCIAL HALL","137"
"LUBBOCK","91356","SOUTH CROSLIN","981"
"LYNN","20578","COUNTY CLERK'S OFFICE","50"
"MADISON","23823","ELECTION DAY","183"
"MARION","18758","FELLOWSHIP HALL","43"
"MARION","18770","FELLOWSHIP HALL","35"
"MARION","9642","JEFFERSON COMMUNITY CENTER","49"
"MARION","9638","KELLYVILLE SENIOR CITIZEN BUILDING","34"
"MARION","9639","MARION COUNTY ELECTION BUILDING","83"
"MARION","94404","MIMS VFD","96"
"MARION","9641","SMITHLAND VFD-COMMUNITY BLDG. ROOM","88"
"MARTIN","14644","GRADY SCHOOL OFFICE","5"
"MARTIN","18526","MARTIN CO. COMMUNITY CENTER BLDG","27"
"MASON","90196","1024 MCKINLEY AVE.","32"
"MASON","90195","410 POST HILL ST.","32"
"MASON","20627","COMMISSIONERS COURT  FIRST FLOOR","27"
"MASON","20628","DISTRICT COURTROOM  SECOND FLOOR","16"
"MATAGORDA","25807","ELECTION DAY","808"
"MATAGORDA","28626","NEW HOPE BAPTIST CHURCH","1"
"MAVERICK","9675","CAFETERIA","262"
"MAVERICK","94838","COLEGIO BIBLICO","60"
"MAVERICK","9681","COMMISSIONERS COURT CHAMBERS","59"
"MAVERICK","13119","EL INDIO COMMUNITY CENTER ED","31"
"MAVERICK","13106","GYM","471"
"MAVERICK","32875","GYM","130"
"MAVERICK","89699","GYM","281"
"MAVERICK","9672","MAIN BAY","250"
"MAVERICK","9673","MAIN ENTRANCE HALLWAY","374"
"MAVERICK","9674","MAIN ENTRANCE, RECEPTION AREA","59"
"MAVERICK","9676","MEETING HALL","197"
"MAVERICK","9680","MEETING HALL","218"
"MAVERICK","91602","PARISH HALL","366"
"MCCULLOCH","9692","BRADY HOUSING AUTHORITY","33"
"MCCULLOCH","32347","BRADY VFW","27"
"MCCULLOCH","9691","LOHN COMMUNITY CENTER","1"
"MCCULLOCH","9687","MELVIN COMMUNITY CENTER","5"
"MCCULLOCH","9694","MERCURY COMMUNITY CENTER","5"
"MCCULLOCH","9693","ROCHELLE COMMUNITY CENTER","7"
"MCCULLOCH","9689","VOCA COMMUNITY CENTER","6"
"MCLENNAN","90821","ATHLETIC MEETING ROOM","41"
"MCLENNAN","90854","AUDITORIUM","164"
"MCLENNAN","90858","CITY COUNCIL CHAMBER ROOM","236"
"MCLENNAN","90845","CONFERENCE ROOM","266"
"MCLENNAN","90839","COUNCIL CHAMBERS","469"
"MCLENNAN","90844","DINING HALL","90"
"MCLENNAN","90838","FAMILY ROOM/FRIENDSHIP HALL","347"
"MCLENNAN","90841","FELLOWSHIP HALL","256"
"MCLENNAN","90852","FELLOWSHIP HALL","76"
"MCLENNAN","90824","FELLOWSHIP HALL","119"
"MCLENNAN","89655","FELLOWSHIP HALL","657"
"MCLENNAN","90827","FELLOWSHIP HALL","168"
"MCLENNAN","90842","FELLOWSHIP HALL","121"
"MCLENNAN","90851","FIRST ROOM TO THE LEFT FROM THE MAIN ENTRANCE","254"
"MCLENNAN","90823","FOYER IN FRONT OF THE GYMNASIUM","73"
"MCLENNAN","90836","FOYER IN FRONT OF THE GYMNASIUM","173"
"MCLENNAN","90829","HOME ECONOMICS ROOM 113","40"
"MCLENNAN","90847","LIBRARY","39"
"MCLENNAN","90825","LIBRARY","181"
"MCLENNAN","90853","LIBRARY","261"
"MCLENNAN","90860","MAC ROOM A 128","214"
"MCLENNAN","90840","MAIN CIVIC CENTER ROOM","275"
"MCLENNAN","90831","MAIN ENTRANCE FOYER","349"
"MCLENNAN","90857","MAIN MEETING ROOM","159"
"MCLENNAN","90856","MAIN MEETING ROOM","611"
"MCLENNAN","90849","MAIN ROOM","321"
"MCLENNAN","90830","MEETING ROOM","362"
"MCLENNAN","90855","MEETING ROOM","630"
"MCLENNAN","90832","MULTI PURPOSE ROOM","191"
"MCLENNAN","90828","SCHOOL BOARD MEETING ROOM","231"
"MCLENNAN","90822","SENIOR ROOM","283"
"MCLENNAN","90837","TRAINING ROOM A","202"
"MCLENNAN","90846","YOUTH CENTER","53"
"MCMULLEN","9757","CALLIHAM COMMUNITY BUILDING","6"
"MCMULLEN","32473","CATHOLIC CHURCH","2"
"MCMULLEN","33026","MCMULLEN COUNTY COURTHOUSE","6"
"MEDINA","9775","301 PEARSON","81"
"MEDINA","26848","317 HWY 132 N","278"
"MEDINA","26846","400 CARTER ST","100"
"MEDINA","9767","7121 CR 271","122"
"MEDINA","32888","8406 FM 471 S","387"
"MEDINA","88911","D'HANIS","40"
"MEDINA","89988","HONDO PUBLIC LIBRARY","165"
"MENARD","9781","FELLOWSHIP HALL","36"
"MENARD","94427","MAIN ROOM","2"
"MENARD","20746","MAIN ROOM","4"
"MIDLAND","24596","CLASSROOM","208"
"MIDLAND","29386","CLASSROOM","111"
"MIDLAND","32851","CLASSROOM","96"
"MIDLAND","19822","COMMISSIONERS' COURTROOM","447"
"MIDLAND","90514","CONFERENCE ROOM","80"
"MIDLAND","21765","FELLOWSHIP HALL","182"
"MIDLAND","9793","FELLOWSHIP HALL","13"
"MIDLAND","32104","LARGE MEETING ROOM","315"
"MIDLAND","21763","LIFE CENTER","51"
"MIDLAND","16120","LOBBY","233"
"MIDLAND","9794","LOBBY","37"
"MIDLAND","29408","LOBBY","109"
"MIDLAND","9816","LOBBY","117"
"MIDLAND","9790","MARGARET COWDEN CLUBHOUSE","96"
"MIDLAND","89284","MEETING ROOM","69"
"MIDLAND","9815","POOL HOUSE","70"
"MIDLAND","9810","","15"
"MILAM","94504","BEA'S KITCHEN","78"
"MILAM","94503","GEORGE HILL PATTERSON CENTER","129"
"MILAM","94492","HOGAN HALL","93"
"MILAM","89122","MAIN ROOM","93"
"MILAM","9825","MAIN ROOM","100"
"MILAM","21459","MAIN ROOM","40"
"MILAM","89123","ROOM 1","39"
"MILAM","89124","ROOM 1","23"
"MILLS","23046","CENTER CITY METHODIST CHURCH","6"
"MILLS","9837","EBONY COMMUNITY CENTER","1"
"MILLS","90236","FELLOWSHIP BAPTIST CHURCH","10"
"MILLS","93860","FUMC FAMILY LIFE CENTER","1"
"MILLS","9831","GOLDTHWAITE FIRST BAPTIST CHURCH  YOUTH CENTER","12"
"MILLS","9835","MULLIN COMMUNITY CENTER","15"
"MILLS","9834","PRIDDY LUTHERAN EDUCATION BUILDING","2"
"MITCHELL","32169","503 LIGHTFOOT ST ANNEX BUILDING","22"
"MITCHELL","9843","ACTIVITIES BUILDING","5"
"MITCHELL","9842","ACTIVITIES BUILDING","18"
"MITCHELL","89418","FELLOWSHIP HALL","16"
"MITCHELL","9840","LOBBY","22"
"MITCHELL","9839","WESTBROOK COMMUNITY BUILDING","1"
"MONTAGUE","91017","BAPTIST CHURCH","44"
"MONTAGUE","88951","BOWIE LIBRARY","68"
"MONTAGUE","89972","CITY OF SUNSET","28"
"MONTAGUE","9849","FORESTBURG COMMUNITY CENTER","32"
"MONTAGUE","91018","H J JUSTIN COMMUNITY CENTER","68"
"MONTAGUE","89973","MONTAGUE ANNEX","21"
"MONTAGUE","9854","RINGGOLD ELEMENTARY","5"
"MONTAGUE","9855","SAINT JO CIVIC CENTER","31"
"MONTAGUE","25210","TALES N TRAILS MUSEUM","16"
"MONTGOMERY","18650","ELECTION DAY","14617"
"MOORE","9949","CACTUS CITY HALL","26"
"MOORE","9946","DOUBLE DIAMOND ACTIVITY CENTER","1"
"MOORE","9943","FIRST STREET ANNEX","53"
"MOORE","9944","GIRLS CENTER","48"
"MOORE","9945","HILLCREST SCHOOL","33"
"MOORE","9947","MOORE COUNTY COMMUNITY BUILDING","49"
"MOORE","9948","SUNRAY CITY HALL","22"
"MORRIS","18224","ANNEX","220"
"MORRIS","9951","CASON SUBCOURTHOUSE","67"
"MORRIS","9953","JENKINS SUBCOURTHOUSE","44"
"MORRIS","9954","MEETING ROOM","79"
"MORRIS","9952","METAL OFFICE BUILDING","40"
"MORRIS","89415","NAPLES, TX","66"
"MORRIS","9956","OMAHA CITY HALL","50"
"MOTLEY","94661","MOTLEY COUNTY COURTHOUSE","3"
"NACOGDOCHES","9968","ADMINISTRATION OFFICE","117"
"NACOGDOCHES","9962","BECK BUILDING","64"
"NACOGDOCHES","9974","BOARD ROOM","125"
"NACOGDOCHES","9988","BOARD ROOM","31"
"NACOGDOCHES","9983","BREAK ROOM","50"
"NACOGDOCHES","90539","CHIRENO COMMUNITY CENTER","38"
"NACOGDOCHES","25219","CIVIL AIR PATROL BUILDING","61"
"NACOGDOCHES","9966","COMMUNITY ROOM","125"
"NACOGDOCHES","9986","ETOILE ISD","27"
"NACOGDOCHES","9965","FAMILY LIFE CENTER","53"
"NACOGDOCHES","9975","FAMILY LIFE CENTER","351"
"NACOGDOCHES","9982","FAMILY LIFE CENTER","109"
"NACOGDOCHES","9976","FELLOWSHIP HALL","304"
"NACOGDOCHES","25221","FELLOWSHIP HALL","44"
"NACOGDOCHES","25220","LOBBY","164"
"NACOGDOCHES","9970","LOBBY","59"
"NACOGDOCHES","25222","NACOGDOCHES SENIOR CENTER","180"
"NAVARRO","21408","ADMIN BLDG","123"
"NAVARRO","20647","BEARS DEN","105"
"NAVARRO","9995","CHATFIELD COMMUNITY CENTER","13"
"NAVARRO","25115","CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS","34"
"NAVARRO","33057","CONFERENCE ROOM","291"
"NAVARRO","10009","DAWSON VOLUNTEER FIRE DEPARTMENT","53"
"NAVARRO","10002","EUREKA UNITED METHODIST CHURCH","26"
"NAVARRO","89399","FANNIE MAE VERNON ROOM","17"
"NAVARRO","10020","FROST ISD BLDG.","38"
"NAVARRO","33055","GYM","30"
"NAVARRO","33056","LIONS DEN","33"
"NAVARRO","9997","MARTIN LUTHER KING CENTER","30"
"NAVARRO","25120","NAVARRO COLLEGE COOK CENTER","95"
"NAVARRO","10022","PURSLEY FIRE STATION","8"
"NAVARRO","9994","RICE CITY HALL","58"
"NAVARRO","10013","RICHLAND CIVIC CENTER","15"
"NAVARRO","21929","SILVER CITY VOL FIRE DEPT","15"
"NAVARRO","25125","WESTSIDE BAPTIST CHURCH","34"
"NAVARRO","10014","WINKLER MASONIC LODGE","26"
"NAVARRO","10015","YMCA RHOADS OPTIMIST ROOM","62"
"NEWTON","17485","BELIVERS NEW LIFE MINISTRY CHURCH-DEMOCRAT","23"
"NEWTON","17426","BON WIER- UNITED PENTECOSTAL CHURCH-DEM PRIMARY","8"
"NEWTON","14594","BURKEVILLE- CADE BUILDING-DEM. PRIMARY","22"
"NEWTON","17468","CALL-OLD SALEM COMM. CENTER-DEM PRIMARY","6"
"NEWTON","94226","CALL-TROUT CREEK FIRE DEPARTMENT-DEM PRIMARY","33"
"NEWTON","17472","FAWIL-UNITED PENTECOSTAL CHURCH-DEM PRIMARY","4"
"NEWTON","17476","JAMESTOWN-WEST CHAPEL CHURCH-DEM PRIMARY","27"
"NEWTON","17443","LAUREL- OLD LAUREL BAPT. CHURCH-DEM PRIMARY","9"
"NEWTON","10028","NEWTON -MAIN FOYER- DEM. PRIMARY","27"
"NEWTON","17457","NEWTON-PINEGROVE BAPTIST CHURCH-DEM PRIMARY","6"
"NEWTON","17422","TOLEDO BEND- TOLEDO BEND COMM. CENTER-DEM PRIMARY","8"
"NEWTON","14596","WIERGATE/NEW GREATER MACEDONIA BAPT. CHURCH (DEM)","6"
"NOLAN","10051","ADMINISTRATIVE  BUILDING BOARD ROOM","3"
"NOLAN","10046","BANQUET HALL","28"
"NOLAN","10045","EAST ENTRANCE ADULT SUNDAY SCHOOL CLASS","46"
"NOLAN","10050","FELLOWSHIP HALL","25"
"NOLAN","10047","FELLOWSHIP HALL","46"
"NOLAN","10048","FELLOWSHIP HALL","69"
"NOLAN","10053","FELLOWSHIP HALL","39"
"NOLAN","10049","MAIN DINING AREA","11"
"NOLAN","10052","MAIN LOBBY","4"
"NUECES","89842","1ST FLOOR","393"
"NUECES","89843","AUDITORIUM","499"
"NUECES","89021","CAFETERIA","103"
"NUECES","88974","CAFETERIA","276"
"NUECES","88991","CAFETERIA","34"
"NUECES","88997","GUADALUPE HERNANDEZ COMPLEX","32"
"NUECES","89026","HELDENFELS ADMIN. BLDG.","412"
"NUECES","94605","INSIDE","174"
"NUECES","94606","INSIDE","206"
"NUECES","94587","INSIDE","235"
"NUECES","89109","INSIDE BUIDING","234"
"NUECES","88996","INSIDE BUILDING","246"
"NUECES","88975","INSIDE BUILDING","277"
"NUECES","89105","INSIDE BUILDING","86"
"NUECES","88976","INSIDE BUILDING","153"
"NUECES","89118","INSIDE BUILDING","361"
"NUECES","89050","INSIDE BUILDING","334"
"NUECES","89008","INSIDE BUILDING","39"
"NUECES","89007","INSIDE BUILDING","339"
"NUECES","88987","INSIDE BUILDING","172"
"NUECES","88981","INSIDE BUILDING","78"
"NUECES","89104","INSIDE BUILDING","70"
"NUECES","88979","INSIDE BUILDING","72"
"NUECES","89032","INSIDE BUILDING","354"
"NUECES","88985","INSIDE BUILDING","111"
"NUECES","88992","INSIDE BUILDING","49"
"NUECES","89010","INSIDE BUILDING","178"
"NUECES","88980","INSIDE BUILDING","76"
"NUECES","88998","INSIDE BUILDING","13"
"NUECES","89014","INSIDE BUILDING","83"
"NUECES","88994","INSIDE BUILDING","113"
"NUECES","89091","INSIDE BUILDING","196"
"NUECES","89092","LIBRARY","167"
"NUECES","88977","LIBRARY","197"
"NUECES","89844","LOBBY","123"
"NUECES","89101","MAIN ENTRANCEAREA","190"
"NUECES","88978","MAINTENANCE OFFICE","85"
"NUECES","88986","MUSIC RM.","246"
"NUECES","89029","RIGHT HALLWAY","78"
"NUECES","89030","ROOM","76"
"NUECES","91318","ROOM","494"
"NUECES","89070","ROOM","144"
"NUECES","88973","ROOM","172"
"NUECES","89039","ROOM","134"
"NUECES","89005","ROOM","97"
"NUECES","89002","ROOM","130"
"NUECES","89047","ROOM","68"
"NUECES","89087","ROOM","143"
"NUECES","89063","ROOM","243"
"NUECES","89075","ROOM","382"
"NUECES","89051","ROOM","78"
"NUECES","89020","ROOM","239"
