Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A00003_001	SE_A00003_002	SE_A00003_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_C01001_001	SE_C01001_002	SE_C01001_003	SE_C01001_004	SE_C01001_005	SE_C01001_006	SE_C01001_007	SE_C01001_008	SE_C01001_009	SE_C01001_010	SE_C01001_011	SE_C01001_012	SE_C01001_013	SE_C01001_014	SE_C01001_015	SE_C01001_016	SE_C01001_017	SE_C01001_018	SE_C01001_019	SE_C01001_020	SE_C01001_021	SE_C01001_022	SE_C01001_023	SE_C01001_024	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A04001_001	SE_A04001_002	SE_A04001_003	SE_A04001_004	SE_A04001_005	SE_A04001_006	SE_A04001_007	SE_A04001_008	SE_A04001_009	SE_A04001_010	SE_A04001_011	SE_A04001_012	SE_A04001_013	SE_A04001_014	SE_A04001_015	SE_A04001_016	SE_A04001_017	SE_A10008_001	SE_A10008_002	SE_A10008_003	SE_A10008_004	SE_A10008_005	SE_A10008_006	SE_A10008_007	SE_A10008_008	SE_A10008_009	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17001_001	SE_A17001_002	SE_A17001_003	SE_A14001_001	SE_A14001_002	SE_A14001_003	SE_A14001_004	SE_A14001_005	SE_A14001_006	SE_A14001_007	SE_A14001_008	SE_A14001_009	SE_A14001_010	SE_A14001_011	SE_A14001_012	SE_A14001_013	SE_A14001_014	SE_A14001_015	SE_A14001_016	SE_A14001_017	SE_A14006_001	SE_A14007_001	SE_A14007_002	SE_A14007_003	SE_A14007_004	SE_A14007_005	SE_A14007_006	SE_A14007_007	SE_A14007_008	SE_A14007_009	SE_A14007_010	SE_A14008_001	SE_A14009_001	SE_A14009_002	SE_A14009_003	SE_A14009_004	SE_A14009_005	SE_A14009_006	SE_A14009_007	SE_A14009_008	SE_A14009_009	SE_A14009_010	SE_A14028_001
"13233"	"05000US13233"	"Polk County"	"Polk County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000127"	""	""	""	""	"13"	"233"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	41621	41621	134.1183	310.330395353183	312.1406	310.3304	1.810184	41621	20415	21206	41621	2823	3157	2944	1869	3410	5419	5147	5366	5216	3816	1930	524	41621	2823	3157	2944	1869	1056	620	236	1498	2865	2554	2390	2757	2678	2688	2700	924	1592	996	1360	1460	1235	695	524	41621	32159	5091	201	155	24	3071	920	41621	36158	29970	5082	0	155	10	21	920	5463	2189	9	201	0	14	3050	0	15011	10290	7014	3276	1094	2182	4721	2347	2374	27418	5737	10864	7472	1924	951	316	154	32249	19200	11	19189	18048	1141	13049	19200	11	19189	15011	1203	834	1196	1056	703	1355	750	627	614	1389	1372	1869	930	571	275	267	43491	43491	45764	31725	""	""	""	53398	""	52552	45925	62448.0114582639	62448.0114582639	63447.1764899572	60049.6428571429	0	0	""	54249.4382022472	99577.4647887324	50566.9135802469	63944.5772843723	0.4879
"13235"	"05000US13235"	"Pulaski County"	"Pulaski County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000128"	""	""	""	""	"13"	"235"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11295	11295	45.31388	249.261361828703	251.2099	249.2614	1.948506	11295	5075	6220	11295	431	498	515	545	997	1684	1432	1599	1455	1256	670	213	11295	431	498	515	545	156	188	117	536	746	938	587	845	807	792	740	224	491	325	391	540	372	298	213	11295	7133	3929	17	10	0	29	177	11295	10832	6721	3908	17	10	0	4	172	463	412	21	0	0	0	25	5	3817	2607	1686	921	227	694	1210	586	624	8309	1627	3118	2532	619	288	78	47	9741	3895	4	3891	3704	187	5846	3895	4	3891	3817	350	354	378	161	186	217	353	136	187	319	295	327	154	92	292	16	38770	38770	47250	18896	""	""	""	""	34485	30774	47482	53817.4744563794	53817.4744563794	63090.4924242424	33081.6605839416	0	0	""	""	39209.2592592593	63025.2173913043	62821.9521756174	0.4597
"13237"	"05000US13237"	"Putnam County"	"Putnam County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000129"	""	""	""	""	"13"	"237"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	21503	21503	62.38507	344.68182555286	360.6865	344.6818	16.00465	21503	10402	11101	21503	975	1611	1114	702	1618	2313	2120	2751	3357	3193	1486	263	21503	975	1611	1114	702	558	162	76	822	973	1340	1100	1020	1295	1456	1969	428	960	703	1382	1108	922	564	263	21503	14830	5633	8	175	0	586	271	21503	20122	14084	5626	2	139	0	0	271	1381	746	7	6	36	0	586	0	8660	6132	4597	1535	416	1119	2528	1212	1316	15483	2260	5803	3982	2326	807	254	51	17658	9711	34	9677	9234	443	7947	9711	34	9677	8660	667	388	316	485	686	464	484	374	349	896	876	1080	556	318	385	336	51245	51245	59275	30833	""	""	""	38674	61083	38477	59732	71214.3302540416	71214.3302540416	81090.507518797	43100.0949667616	""	0	""	35506.0606060606	83862	49725.4019292605	81939.7926117952	0.4768
"13239"	"05000US13239"	"Quitman County"	"Quitman County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000130"	""	""	""	""	"13"	"239"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2276	2276	15.04919	151.237408049767	160.565	151.2374	9.327571	2276	1081	1195	2276	126	90	137	68	122	340	186	216	383	298	241	69	2276	126	90	137	68	29	23	28	42	112	228	138	48	108	108	118	123	142	65	82	151	163	78	69	2276	882	1192	0	138	5	0	59	2276	2270	876	1192	0	138	5	0	59	6	6	0	0	0	0	0	0	934	602	325	277	50	227	332	143	189	1733	562	594	419	117	28	13	0	1892	899	0	899	799	100	993	899	0	899	934	86	155	82	89	55	50	25	64	20	103	99	42	26	15	20	3	30000	30000	31042	28000	""	""	""	""	21042	""	31042	42687.2591006424	42687.2591006424	44052.4137931034	41747.9910714286	""	0	""	""	0	""	44052.4137931034	0.458
"13241"	"05000US13241"	"Rabun County"	"Rabun County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000131"	""	""	""	""	"13"	"241"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	16457	16457	44.46152	370.140278642218	377.0279	370.1403	6.887647	16457	8107	8350	16457	701	888	639	562	1116	1668	1847	2090	2518	2635	1373	420	16457	701	888	639	562	273	190	137	516	876	792	680	1167	990	1100	1179	432	907	546	988	1101	892	481	420	16457	15119	393	91	170	1	544	139	16457	15126	14315	280	91	170	0	156	114	1331	804	113	0	0	1	388	25	6563	4144	3119	1025	308	717	2419	936	1483	12551	1978	4269	3194	1755	795	335	225	14051	6418	6	6412	6142	270	7633	6418	6	6412	6563	646	443	370	407	566	467	310	336	306	453	550	801	276	142	236	254	40902	40902	42806	37000	""	""	""	20110	""	21793	43167	65080.6948042054	65080.6948042054	67831.1677765145	35652.2727272727	0	0	0	17116.2790697674	25312.2222222222	34279.5918367347	68626.5450861196	0.5261
"13243"	"05000US13243"	"Randolph County"	"Randolph County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000132"	""	""	""	""	"13"	"243"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7087	7087	16.54928	428.236065958607	430.8732	428.2361	2.637094	7087	3493	3594	7087	444	762	408	210	592	653	818	660	1041	710	432	357	7087	444	762	408	210	294	98	46	154	338	315	479	339	308	352	393	249	399	199	209	302	323	109	357	7087	2492	4406	0	0	0	78	111	7087	6991	2474	4406	0	0	0	0	111	96	18	0	0	0	0	78	0	2616	1655	821	834	134	700	961	488	473	4671	1129	1737	1260	311	121	34	79	5321	2611	0	2611	2408	203	2710	2611	0	2611	2616	337	354	196	161	196	305	210	172	54	110	115	205	24	96	44	37	30914	30914	39930	22083	""	""	""	""	""	""	40000	48752.9816513761	48752.9816513761	61919.9818346957	39095.5333333333	""	""	""	0	0	0	62112.8649635036	0.5508
"13245"	"05000US13245"	"Richmond County"	"Richmond County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000133"	""	""	""	""	"13"	"245"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	201463	201463	621.1921	324.316758224362	328.5847	324.3168	4.26791	201463	97272	104191	201463	13750	13466	12185	7512	23425	32781	23232	23407	25104	15958	7900	2743	201463	13750	13466	12185	7512	6279	3286	3518	10342	18290	14491	12350	10882	11027	12380	12400	4996	7708	3961	5424	6573	4452	3448	2743	201463	76073	113881	515	3762	436	2137	4659	201463	191704	70649	112216	451	3646	428	572	3742	9759	5424	1665	64	116	8	1565	917	72165	43129	25083	18046	3047	14999	29036	12611	16425	131125	21762	40319	41090	16969	6859	2597	1529	159492	95644	5464	90180	80890	9290	63848	95644	5464	90180	72165	8427	5221	4396	4408	4483	4542	4016	3623	2973	5671	6454	8103	4165	2411	1839	1433	40644	40644	49790	33497	36266	50403	91286	56715	48900	41940	50714	56168.4722510912	56168.4722510912	67258.0191522132	47044.7045850857	53333.1932773109	61395.2314165498	102369.642857143	59728.330206379	66972.8370221328	52525.8594917788	68218.7331344979	0.4761
"13247"	"05000US13247"	"Rockdale County"	"Rockdale County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000134"	""	""	""	""	"13"	"247"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	89011	89011	685.689	129.812493339737	132.0975	129.8125	2.285058	89011	41944	47067	89011	5245	6302	6710	4306	8310	9917	11429	12868	11968	7689	3169	1098	89011	5245	6302	6710	4306	2391	1506	1022	3391	5192	4725	6158	5271	6386	6482	6130	2482	3356	2097	2404	3188	2186	983	1098	89011	35556	47414	112	1743	319	1512	2355	89011	79973	29491	46459	95	1743	319	122	1744	9038	6065	955	17	0	0	1390	611	30521	22412	14664	7748	1812	5936	8109	3280	4829	58138	6844	18340	17555	10109	3866	782	642	69309	42579	73	42506	39286	3220	26730	42579	73	42506	30521	1515	1306	1430	1617	1532	1390	1343	1566	1509	2854	3300	4032	2734	1870	1428	1095	57049	57049	56674	58718	""	51957	""	44451	44494	40503	59807	72655.5257036139	72655.5257036139	73180.0088423845	72708.239892356	0	88550.2164502165	0	58467.2782874618	55929.2993630573	52855.6470050297	76380.6342109621	0.4209
"13249"	"05000US13249"	"Schley County"	"Schley County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000135"	""	""	""	""	"13"	"249"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5211	5211	31.22097	166.907028140671	167.8235	166.907	0.9164664	5211	2546	2665	5211	272	323	404	235	572	622	645	733	541	517	244	103	5211	272	323	404	235	136	166	73	197	302	320	295	350	474	259	294	84	163	99	155	263	133	111	103	5211	3454	1558	0	0	0	150	49	5211	4943	3380	1545	0	0	0	0	18	268	74	13	0	0	0	150	31	1877	1452	1035	417	114	303	425	148	277	3405	534	1202	1229	261	143	20	16	4179	2488	0	2488	2173	315	1691	2488	0	2488	1877	307	52	162	86	115	87	81	146	65	129	198	212	114	62	35	26	41276	41276	53750	17208	""	""	""	41563	23125	41813	53750	53251.8380394246	53251.8380394246	64976.4376996805	29460.1045296167	""	""	""	40524.2424242424	19772.2222222222	48998.3606557377	65043.7296416938	0.4679
"13251"	"05000US13251"	"Screven County"	"Screven County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000136"	""	""	""	""	"13"	"251"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	13990	13990	21.66401	645.771492377571	655.8688	645.7715	10.09737	13990	6804	7186	13990	875	862	742	570	1298	1584	1643	1784	2160	1526	683	263	13990	875	862	742	570	405	154	301	438	819	765	843	800	796	988	1094	406	660	388	381	757	406	277	263	13990	7775	5868	31	100	0	95	121	13990	13714	7624	5868	31	100	0	24	67	276	151	0	0	0	0	71	54	5257	3458	2402	1056	218	838	1799	841	958	9643	1631	4118	2525	945	302	79	43	11284	5936	28	5908	5539	369	5348	5936	28	5908	5257	504	545	361	406	269	368	354	133	135	308	649	546	298	108	167	106	37588	37588	46891	26393	""	178906	""	""	""	""	46974	53853.1101388625	53853.1101388625	60171.7232624564	43403.7438423645	0	147657.894736842	""	0	0	42206.25	60541.4294954722	0.4697
"13253"	"05000US13253"	"Seminole County"	"Seminole County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000137"	""	""	""	""	"13"	"253"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8437	8437	35.51884	237.535889741574	256.556	237.5359	19.0201	8437	4027	4410	8437	468	570	462	315	693	832	1016	969	1246	1088	485	293	8437	468	570	462	315	316	154	79	144	308	524	400	616	420	549	568	297	381	236	294	558	259	226	293	8437	5215	2790	0	67	0	154	211	8437	8177	5196	2779	0	67	0	7	128	260	19	11	0	0	0	147	83	3325	2284	1427	857	273	584	1041	410	631	5929	859	2346	1868	496	249	47	64	6844	3102	0	3102	2864	238	3742	3102	0	3102	3325	392	296	207	224	298	281	154	123	205	266	191	341	123	86	95	43	34338	34338	42969	25890	""	""	""	""	""	2499	42656	59507.7593984962	59507.7593984962	59955.8651685393	63463.3966244726	""	0	""	0	46383.8235294118	17210.4166666667	59966.5914221219	0.5647
"13255"	"05000US13255"	"Spalding County"	"Spalding County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000138"	""	""	""	""	"13"	"255"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	64719	64719	330.2263	195.98378370865	199.6128	195.9838	3.629001	64719	31395	33324	64719	3967	4467	4392	2681	5299	8403	7877	8416	8165	6790	3267	995	64719	3967	4467	4392	2681	1462	858	439	2540	4387	4016	4039	3838	4063	4353	4240	1580	2345	1629	1992	3169	2022	1245	995	64719	40745	21697	282	627	19	292	1057	64719	61859	38210	21697	282	627	19	27	997	2860	2535	0	0	0	0	265	60	24137	16513	10280	6233	1343	4890	7624	3282	4342	43913	7968	17293	11441	4851	1527	427	406	50639	26938	30	26908	25042	1866	23701	26938	30	26908	24137	2227	1448	1470	1558	1591	1516	1499	1312	1020	1957	2497	2714	1423	873	513	519	42671	42671	53761	27157	45326	""	""	""	56111	45417	54066	57378.0461532088	57378.0461532088	66237.5180013775	36321.4389438944	51152.3255813954	137996.875	""	66576.0563380282	86781.3829787234	59124.0816326531	66573.3450957329	0.4503
"13257"	"05000US13257"	"Stephens County"	"Stephens County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000139"	""	""	""	""	"13"	"257"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	25676	25676	143.3211	179.150210734567	184.1984	179.1502	5.048236	25676	11765	13911	25676	1484	1632	1556	1072	2647	2816	2603	3480	3494	3106	1227	559	25676	1484	1632	1556	1072	829	371	527	920	1431	1385	1125	1478	1856	1624	1942	857	695	549	1013	1544	880	347	559	25676	21558	2876	40	84	2	489	627	25676	24833	21210	2876	40	84	2	0	621	843	348	0	0	0	0	489	6	9468	6668	5313	1355	326	1029	2800	1206	1594	17285	2856	6343	4260	2160	1123	497	46	20590	11335	0	11335	10301	1034	9255	11335	0	11335	9468	1079	531	577	568	578	648	394	487	463	863	1033	785	662	392	199	209	43416	43416	45769	26410	""	""	""	""	24531	39583	45905	57273.6163920575	57273.6163920575	60378.3898305085	35893.2251908397	0	0	""	0	27690.3846153846	38214.8760330579	60584.6463906193	0.4629
"13259"	"05000US13259"	"Stewart County"	"Stewart County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000140"	""	""	""	""	"13"	"259"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6042	6042	13.17062	458.748491498802	463.6128	458.7485	4.864302	6042	3894	2148	6042	212	198	201	186	691	1399	852	721	670	498	269	145	6042	212	198	201	186	176	123	121	271	736	663	426	426	329	392	357	122	191	125	169	204	231	38	145	6042	1590	3269	14	148	0	874	147	6042	5002	1488	3269	9	148	0	46	42	1040	102	0	5	0	0	828	105	1826	1107	625	482	50	432	719	424	295	4554	1292	1923	827	359	114	21	18	5360	1660	16	1644	1498	146	3700	1660	16	1644	1826	318	201	187	203	66	66	57	73	72	91	146	198	33	40	37	38	25385	25385	60391	18523	""	""	""	""	""	""	60391	43430.7228915663	43430.7228915663	64082.0208023774	31745.1376146789	0	0	""	""	0	0	64082.0208023774	0.5029
"13261"	"05000US13261"	"Sumter County"	"Sumter County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000141"	""	""	""	""	"13"	"261"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	30352	30352	62.85736	482.871018707423	492.6115	482.871	9.740446	30352	14359	15993	30352	1881	2322	1694	1160	4235	3674	3266	3581	3701	2881	1264	693	30352	1881	2322	1694	1160	1201	510	776	1748	1919	1755	1529	1737	1669	1912	1811	969	921	731	852	1298	784	480	693	30352	12924	15974	23	359	0	582	490	30352	28708	12001	15936	18	359	0	13	381	1644	923	38	5	0	0	569	109	11758	7391	4405	2986	800	2186	4367	1957	2410	19060	3683	6333	5496	1872	1025	418	233	24015	13058	16	13042	11841	1201	10957	13058	16	13042	11758	1511	853	1036	758	740	766	673	624	372	922	975	970	649	466	261	182	36205	36205	50758	27529	""	34157	""	25125	26203	""	49845	51025.5825820718	51025.5825820718	67585.1175917215	37173.4147565668	34070	52970.4761904762	""	25136.4197530864	45416.4021164021	47614.691943128	67568.4458398744	0.4792
"13263"	"05000US13263"	"Talbot County"	"Talbot County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000142"	""	""	""	""	"13"	"263"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6378	6378	16.29629	391.377405609601	394.7623	391.3774	3.384899	6378	3032	3346	6378	257	270	377	214	506	580	662	877	1196	884	449	106	6378	257	270	377	214	188	57	97	164	287	293	323	339	352	525	589	284	323	205	269	410	302	147	106	6378	2622	3687	2	33	0	9	25	6378	6330	2583	3687	2	33	0	0	25	48	39	0	0	0	0	9	0	2766	1804	1103	701	165	536	962	477	485	4754	926	2108	1148	395	143	17	17	5437	2754	0	2754	2536	218	2683	2754	0	2754	2766	292	244	199	241	130	228	163	190	134	235	251	214	94	32	91	28	36213	36213	45607	31471	""	""	""	""	""	48750	45179	48059.1106290672	48059.1106290672	60587.041773231	38338.5449904276	0	0	""	0	0	42950	60645.6503014643	0.4579
"13265"	"05000US13265"	"Taliaferro County"	"Taliaferro County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000143"	""	""	""	""	"13"	"265"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1665	1665	8.555683	194.607480806861	195.3472	194.6075	0.7396725	1665	847	818	1665	58	54	76	54	132	206	223	223	228	232	114	65	1665	58	54	76	54	40	5	25	62	110	96	75	148	104	119	128	38	62	56	83	93	82	32	65	1665	568	1085	0	8	0	0	4	1665	1639	549	1078	0	8	0	0	4	26	19	7	0	0	0	0	0	612	409	216	193	44	149	203	115	88	1291	372	617	212	61	19	5	5	1463	640	0	640	580	60	823	640	0	640	612	77	31	61	71	43	38	36	34	21	42	54	53	15	30	3	3	31797	31797	44712	26528	""	""	""	""	""	7857	46667	48263.5620915033	48263.5620915033	50462.3255813954	47073.0478589421	""	""	""	""	""	13355.5555555556	52333.3333333333	0.4814
"13267"	"05000US13267"	"Tattnall County"	"Tattnall County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000144"	""	""	""	""	"13"	"267"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	25353	25353	52.72865	480.820192217107	488.3486	480.8202	7.528389	25353	14888	10465	25353	1376	1455	1532	876	2282	4082	3796	3508	3012	2081	1052	301	25353	1376	1455	1532	876	398	251	288	1345	2059	2023	2086	1710	1769	1739	1574	700	738	496	694	891	544	508	301	25353	15157	7403	85	63	5	2169	471	25353	22574	14750	7375	50	63	5	111	220	2779	407	28	35	0	0	2058	251	8237	5830	4015	1815	427	1388	2407	983	1424	17832	4381	6976	4129	1282	769	269	26	20775	8165	54	8111	7801	310	12610	8165	54	8111	8237	842	506	690	597	550	636	524	303	353	552	602	798	497	304	225	258	38034	38034	41456	30404	""	""	""	30938	""	28750	41954	56028.5176641981	56028.5176641981	60900.901352028	43151.575562701	0	0	""	42670.0162074554	42100	44322.1656050955	61274.351485999	0.4679
"13269"	"05000US13269"	"Taylor County"	"Taylor County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000145"	""	""	""	""	"13"	"269"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8193	8193	21.75021	376.686026344524	379.6985	376.686	3.012509	8193	3946	4247	8193	404	320	654	316	836	742	924	1206	1258	895	446	192	8193	404	320	654	316	284	51	134	367	407	335	461	463	669	537	686	242	330	245	282	368	297	149	192	8193	4692	3150	0	124	0	180	47	8193	7985	4692	3150	0	124	0	0	19	208	0	0	0	0	0	180	28	3437	2265	1503	762	222	540	1172	483	689	5663	1232	2123	1673	405	183	45	2	6705	3383	0	3383	2987	396	3322	3383	0	3383	3437	426	359	209	322	274	174	225	179	122	252	292	252	192	59	60	40	33442	33442	43433	21189	""	""	""	""	""	""	43433	45811.9871981379	45811.9871981379	55962.2543950362	32746.5373961219	""	0	""	0	0	0	55962.2543950362	0.463
"13271"	"05000US13271"	"Telfair County"	"Telfair County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000146"	""	""	""	""	"13"	"271"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	16115	16115	36.8505	437.307453161945	444.0088	437.3075	6.701344	16115	9346	6769	16115	635	855	760	493	1225	2444	2657	2192	2134	1522	895	303	16115	635	855	760	493	376	98	203	548	1196	1248	1373	1284	1081	1111	960	574	600	448	531	543	434	461	303	16115	8651	6725	9	17	0	604	109	16115	14222	7922	6188	9	5	0	0	98	1893	729	537	0	12	0	604	11	4931	3294	2013	1281	364	917	1637	732	905	12147	3607	5573	1952	570	304	92	49	13604	5050	0	5050	4919	131	8554	5050	0	5050	4931	441	536	412	517	522	396	210	241	410	126	264	541	138	115	34	28	30288	30288	36987	25994	""	""	""	""	14671	""	37321	42889.3936321233	42889.3936321233	48923.8565317539	33029.9401197605	""	0	""	0	17660.6060606061	54035.1351351351	49017.7248677249	0.4343
"13273"	"05000US13273"	"Terrell County"	"Terrell County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000147"	""	""	""	""	"13"	"273"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8859	8859	26.38658	335.73888373228	337.7032	335.7389	1.964265	8859	4228	4631	8859	553	685	471	355	716	1084	981	1126	1266	948	448	226	8859	553	685	471	355	241	106	48	321	627	457	495	486	506	620	685	264	317	210	309	429	232	216	226	8859	3262	5272	10	203	0	44	68	8859	8617	3149	5195	4	203	0	0	66	242	113	77	6	0	0	44	2	3247	2300	1291	1009	180	829	947	455	492	6079	1424	1942	1967	388	250	81	27	7100	3676	31	3645	3332	313	3424	3676	31	3645	3247	394	258	247	244	237	187	124	173	139	218	249	408	206	53	42	68	38015	38015	51354	28897	""	""	""	""	""	95111	49314	50474.5919310132	50474.5919310132	66630.4444444444	39381.2740252608	0	0	""	0	""	73806.976744186	65517.4382716049	0.4633
"13275"	"05000US13275"	"Thomas County"	"Thomas County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000148"	""	""	""	""	"13"	"275"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	44730	44730	82.13226	544.609361896657	552.2181	544.6094	7.608753	44730	21219	23511	44730	2862	2863	3169	1862	3543	5435	5227	6026	6066	4510	2273	894	44730	2862	2863	3169	1862	946	507	315	1775	2712	2723	2479	2748	2827	3199	3151	1032	1883	1151	1592	1767	1593	680	894	44730	26869	16302	51	75	16	408	1009	44730	43079	25758	16234	51	58	16	19	943	1651	1111	68	0	17	0	389	66	17352	11735	7424	4311	1103	3208	5617	2827	2790	30431	5290	9393	8727	3935	2238	329	519	35133	20357	70	20287	18645	1642	14776	20357	70	20287	17352	1574	1322	1118	1243	1200	1292	909	755	607	1474	1311	1466	900	777	783	621	40112	40112	52814	26815	""	""	""	""	19519	38015	53373	63448.7321346243	63448.7321346243	77455.6793279766	39964.0569991618	0	0	""	25922.7272727273	35959.7315436242	37464.7855530474	78512.0326883337	0.5078
