"PRECINCT.x","OBJECTID.x","LEGISDIST","CONGDIST","SENDIST","SCHOOLDIST","COUNDIST","FORMERPREC","precinct","tvotes16","tvotes20","vote_change","longitude_prec_cent","latitude_prec_cent","distance2020","OBJECTID_1","OBJECTID","PRECINCT","VOTE_LOC","VOTE_ADD","GlobalID","longitude2016poll","latitude2016poll","new_poll_long","new_poll_lat","distance2020miles","distance2016miles","poll_dist_change_miles"
"E183",393,32,3,36,"3",7,"S145p","E183",182,220,38,-85.6299762305856,38.2809440276922,102693.817793488,443,443,"E154","Thomas Jefferson Unitarian Church","4936 Brownsboro Rd","{83CC422B-E882-41F0-A3E1-12E2A18FD6B4}",-85.628805577,38.2817009770001,-85.741452,38.199089,8.28539559907301,0.0823197767323257,8.20307582234068
"S131",394,48,3,36,"3",17,NA,"S131",252,358,106,-85.5840757516336,38.2864792709793,99013.745388533,439,439,"S142","Westport Early Childhood Center","8800 Westport Rd","{67A77088-143E-4FAC-A3BA-C0351B7D804D}",-85.5884495,38.2800482760001,-85.741452,38.199089,10.4697773930621,0.503281760137083,9.96649563292499
"E148",395,32,3,26,"3",16,NA,"E148",322,385,63,-85.6459982369905,38.2823182302489,104084.24523369,445,445,"E148","Dunn Elementary School Gym","2010 Rudy Ln","{E0E5E982-47A1-4EE1-9441-97BA59126BFE}",-85.64386203,38.284049393,-85.741452,38.199089,7.74051851000013,0.166568727058976,7.57394978294115
"N102",396,43,3,33,"1",5,NA,"N102",164,209,45,-85.7838960854192,38.2771854093233,115609.408212392,433,433,"N128","Portland Community Center","640 N 27th St","{C3D1E8A6-6686-4967-8417-D3CBE4B02CB7}",-85.7912076,38.2735883140001,-85.741452,38.199089,5.86053619666051,0.468608141198452,5.39192805546206
"S119",397,48,3,36,"3",7,"S145p","S119",366,444,78,-85.6174334238702,38.2850826332328,101766.592909983,530,531,"E184","Kammerer Middle School Library","7315 Wesboro Rd","{283A366B-DD73-4966-92A4-2298B390E37B}",-85.619358823,38.283905862,-85.741452,38.199089,8.98279137221033,0.1324561069074,8.85033526530293
"F106",398,33,3,36,"3",17,NA,"F106",151,314,163,-85.5601101949755,38.2812674955339,96839.308384887,441,441,"F145","E.P. Tom Sawyer State Park Gym","3000 Freys Hill Rd","{DB45931D-955E-4363-AD71-DF01F3DB3A1B}",-85.558225877,38.2863126140001,-85.741452,38.199089,11.3770941845717,0.362744389655173,11.0143497949165
"N131",399,43,3,26,"2",7,NA,"N131",165,239,74,-85.6841023226415,38.2786845307797,107192.096588369,438,438,"N130","Mockingbird Valley Soccer Club","3000 Mellwood Ave","{A646A1C8-A141-4EC4-823B-ACB0058CC47B}",-85.695365597,38.273702353,-85.741452,38.199089,6.31444670581064,0.702223351886971,5.61222335392367
"E181",400,32,3,26,"3",16,"S117","E181",230,337,107,-85.6241272628477,38.2904653472933,102497.143249925,458,458,"E181","The Temple","5101 US Highway 42","{F0A5CA59-8E0B-40EF-A119-AD3D7204AB55}",-85.630273791,38.2912117120001,-85.741452,38.199089,8.96934671592835,0.338069578436584,8.63127713749176
"V130",401,36,3,36,"7",17,"S159","V130",54,72,18,-85.4847979634312,38.2924516870657,90951.3759225378,451,451,"V128","Stopher Elementary School","14417 Aiken Rd","{F901AC12-171A-434E-B0B4-384EB5548554}",-85.488826891,38.2684233780001,-85.741452,38.199089,15.374003603043,1.67172439641896,13.702279206624
"F145",402,33,3,36,"3",17,NA,"F145",231,324,93,-85.5453208600125,38.2868910713456,95788.1151049659,441,441,"F145","E.P. Tom Sawyer State Park Gym","3000 Freys Hill Rd","{DB45931D-955E-4363-AD71-DF01F3DB3A1B}",-85.558225877,38.2863126140001,-85.741452,38.199089,12.2677068419253,0.70269494557402,11.5650118963512
"V126",403,36,3,36,"7",17,"S151","V126",172,352,180,-85.4930291299952,38.29027061665,91555.1897391508,451,451,"V128","Stopher Elementary School","14417 Aiken Rd","{F901AC12-171A-434E-B0B4-384EB5548554}",-85.488826891,38.2684233780001,-85.741452,38.199089,14.9047052518677,1.52409757426284,13.3806076776048
"S152",404,48,3,36,"3",17,NA,"S152",152,214,62,-85.5688435308859,38.2928777898819,97950.5975061443,446,446,"S152","Westport Road Baptist Church","9705 Westport Rd","{4AEC65AB-0966-4F06-BF9B-DAF21DF247B6}",-85.571964103,38.2888331280001,-85.741452,38.199089,11.4015928633102,0.326500646550319,11.0750922167598
"S142",405,48,3,36,"3",7,NA,"S142",180,264,84,-85.6001255779804,38.2858564480577,100338.569092581,405,405,"F179","Westport Middle School/Gym Lobby","8100 Westport Rd","{56001E2B-3972-4D74-B9FA-3AABF1A8B248}",-85.599851528,38.2756457150001,-85.741452,38.199089,9.7424439278207,0.704425512828088,9.03801841499262
"E184",406,32,3,26,"3",16,"S162","E184",133,201,68,-85.6189311942164,38.2948031437161,102199.973538154,458,458,"E181","The Temple","5101 US Highway 42","{F0A5CA59-8E0B-40EF-A119-AD3D7204AB55}",-85.630273791,38.2912117120001,-85.741452,38.199089,9.38055203472137,0.66446877456254,8.71608326015883
"S130",407,48,3,36,"3",7,NA,"S130",201,297,96,-85.5901103325232,38.2935188464236,99747.5362967006,461,461,"S130","Norton Elementary School Lobby","8101 Brownsboro Rd","{EF0BC92D-321F-4250-8527-FDA2C67629D2}",-85.5997719709999,38.2977112670001,-85.741452,38.199089,10.4969654458139,0.599521280415674,9.89744416539826
"S166",408,48,3,26,"3",7,"N132","S166",151,201,50,-85.6706473756002,38.2872493017574,106308.491593706,463,463,"S166","Knights of Columbus","4417 River Rd","{6E1172E3-0F07-4B7D-9EEB-3CF92EFEFE2A}",-85.667936025,38.2984542410001,-85.741452,38.199089,7.19780408622323,0.7867713596621,6.41103272656113
"V128",409,36,3,36,"7",17,"S155","V128",164,285,121,-85.5029267748043,38.2948007650277,92536.5454381979,465,465,"F185","Chancey Elementary School Gym","4301 Murphy Ln","{C7794388-3752-4848-B6FB-9171AC65C0B6}",-85.535196071,38.307050888,-85.741452,38.199089,14.5570367569793,1.9468357063039,12.6102010506754
"S165",410,48,3,36,"3",17,"F175","S165",135,209,74,-85.5731437983895,38.3009497828781,98581.6782027722,446,446,"S152","Westport Road Baptist Church","9705 Westport Rd","{4AEC65AB-0966-4F06-BF9B-DAF21DF247B6}",-85.571964103,38.2888331280001,-85.741452,38.199089,11.539612112738,0.838184187424041,10.701427925314
"S118",411,48,3,26,"3",16,NA,"S118",245,378,133,-85.6045449445875,38.29899604991,101133.804018428,461,461,"S130","Norton Elementary School Lobby","8101 Brownsboro Rd","{EF0BC92D-321F-4250-8527-FDA2C67629D2}",-85.5997719709999,38.2977112670001,-85.741452,38.199089,10.1457217541264,0.274150571799545,9.87157118232683
"S135",412,48,3,36,"7",17,NA,"S135",258,335,77,-85.5496681136537,38.3028786885451,96697.6991388964,465,465,"F185","Chancey Elementary School Gym","4301 Murphy Ln","{C7794388-3752-4848-B6FB-9171AC65C0B6}",-85.535196071,38.307050888,-85.741452,38.199089,12.6512853331781,0.837541967307447,11.8137433658707
"S164",413,48,3,36,"3",17,"F101","S164",161,255,94,-85.56250925463,38.300701313027,97688.5282793745,447,447,"S164","Northeast Christian Church","9900 Brownsboro Rd","{947A8ECB-0A0A-4A67-8DB1-358CCB7EF1D8}",-85.564910031,38.313281137,-85.741452,38.199089,11.9936319149861,0.877431389858483,11.1162005251276
"F184",414,33,3,36,"7",17,"S157","F184",138,259,121,-85.5219119385178,38.2973542374661,94200.7007991224,465,465,"F185","Chancey Elementary School Gym","4301 Murphy Ln","{C7794388-3752-4848-B6FB-9171AC65C0B6}",-85.535196071,38.307050888,-85.741452,38.199089,13.7306016338286,0.984184055411256,12.7464175784174
"S156",415,48,3,36,"3",17,NA,"S156",194,247,53,-85.5454324879642,38.3083887944808,96542.3300561845,456,456,"S132","Green Castle Baptist Church","4970 Murphy Ln","{7F52E67C-0C50-477A-A790-E55506397AA4}",-85.542388262,38.3142762530001,-85.741452,38.199089,13.0572366928035,0.438486590058668,12.6187501027449
"F185",416,33,3,36,"3",17,"T101","F185",231,331,100,-85.5298500420077,38.306789112743,95195.623977658,465,465,"F185","Chancey Elementary School Gym","4301 Murphy Ln","{C7794388-3752-4848-B6FB-9171AC65C0B6}",-85.535196071,38.307050888,-85.741452,38.199089,13.6978706209604,0.291108061666548,13.4067625592938
"S161",417,48,3,26,"3",16,NA,"S161",164,246,82,-85.6039630887547,38.3082478609023,101395.870610333,461,461,"S130","Norton Elementary School Lobby","8101 Brownsboro Rd","{EF0BC92D-321F-4250-8527-FDA2C67629D2}",-85.5997719709999,38.2977112670001,-85.741452,38.199089,10.6114411892463,0.761609940229562,9.84983124901675
"S129",418,48,3,26,"3",16,NA,"S129",145,286,141,-85.5865177307993,38.3067613795655,99893.5975180288,467,467,"S128","Springdale Communtiy Church","4601 Springdale Rd","{0F8C6E14-4D13-4543-A002-A6F4C4FDE52E}",-85.5881083469999,38.313389258,-85.741452,38.199089,11.2321441760674,0.465250061424625,10.7668941146427
"S132",419,48,3,36,"3",17,NA,"S132",254,454,200,-85.5438905010179,38.3110711017111,96511.523237064,456,456,"S132","Green Castle Baptist Church","4970 Murphy Ln","{7F52E67C-0C50-477A-A790-E55506397AA4}",-85.542388262,38.3142762530001,-85.741452,38.199089,13.2327660197297,0.235663158814424,12.9971028609153
"F186",420,33,3,36,"7",16,"T102","F186",369,514,145,-85.5237815593924,38.3118112666218,94878.3318421911,465,465,"F185","Chancey Elementary School Gym","4301 Murphy Ln","{C7794388-3752-4848-B6FB-9171AC65C0B6}",-85.535196071,38.307050888,-85.741452,38.199089,14.1631317421025,0.701873692638695,13.4612580494638
"S140",421,48,3,26,"3",16,NA,"S140",168,260,92,-85.5977494233147,38.3141909904798,101084.426314366,467,467,"S128","Springdale Communtiy Church","4601 Springdale Rd","{0F8C6E14-4D13-4543-A002-A6F4C4FDE52E}",-85.5881083469999,38.313389258,-85.741452,38.199089,11.1403191022934,0.526836861300009,10.6134822409934
"E182",422,32,3,26,"3",16,"S137","E182",320,557,237,-85.6187184813179,38.3062361339433,102557.363230659,461,461,"S130","Norton Elementary School Lobby","8101 Brownsboro Rd","{EF0BC92D-321F-4250-8527-FDA2C67629D2}",-85.5997719709999,38.2977112670001,-85.741452,38.199089,9.95870413948477,1.18582484979425,8.77287928969053
"S168",423,48,3,26,"3",16,"T103","S168",107,203,96,-85.5402092992597,38.3210855963897,96577.1368400113,456,456,"S132","Green Castle Baptist Church","4970 Murphy Ln","{7F52E67C-0C50-477A-A790-E55506397AA4}",-85.542388262,38.3142762530001,-85.741452,38.199089,13.8050491270851,0.484361263960942,13.3206878631242
"S116",424,48,3,26,"3",16,NA,"S116",173,254,81,-85.6375562799692,38.3156815808513,104445.419835562,598,599,"S125","First Baptist Church of Prospect","8911 US Highway 42","{FA7C926E-458E-4863-87F9-7CB4E55ED8F9}",-85.621818122,38.3374574270001,-85.741452,38.199089,9.82835392968576,1.72832583173351,8.10002809795225
"S128",425,48,3,26,"3",16,NA,"S128",183,235,52,-85.6196163065102,38.3223538953844,103184.982532658,598,599,"S125","First Baptist Church of Prospect","8911 US Highway 42","{FA7C926E-458E-4863-87F9-7CB4E55ED8F9}",-85.621818122,38.3374574270001,-85.741452,38.199089,10.7788647960885,1.04859519999667,9.73026959609185
"S160",426,48,3,26,"3",16,NA,"S160",315,633,318,-85.5614674369977,38.3272392630545,98557.5143247121,474,474,"S160","Norton Commons Elem School - Gym","10941 Kings Crown Dr","{F62220B5-B0A1-4313-A6B2-4F7E7EC37C39}",-85.564219555,38.3286147580001,-85.741452,38.199089,13.1881003281845,0.177087767197432,13.011012560987
"S144",427,48,3,26,"3",16,NA,"S144 - PSP",174,235,61,-85.61755509675,38.3306915610049,103311.456738271,598,599,"S125","First Baptist Church of Prospect","8911 US Highway 42","{FA7C926E-458E-4863-87F9-7CB4E55ED8F9}",-85.621818122,38.3374574270001,-85.741452,38.199089,11.304249448175,0.520978613282969,10.7832708348921
"S126",428,48,3,26,"3",16,NA,"S126 - PSP",179,308,129,-85.6034582756531,38.3394570899108,102471.228938466,475,475,"S144","Harrods Creek Baptist Church","7610 River Rd","{75B124ED-261F-4A59-BD7B-6A5F21690A55}",-85.6196384739999,38.3444461930001,-85.741452,38.199089,12.2489954290782,0.943906015141959,11.3050894139363
"S153",429,48,3,26,"3",16,NA,"S153",173,421,248,-85.5893446088534,38.3292850531347,100930.456142165,467,467,"S128","Springdale Communtiy Church","4601 Springdale Rd","{0F8C6E14-4D13-4543-A002-A6F4C4FDE52E}",-85.5881083469999,38.313389258,-85.741452,38.199089,12.2090359851549,1.09844897834228,11.1105870068126
"S143",430,48,3,26,"3",16,NA,"S143",159,243,84,-85.6016180589883,38.3506098534478,102745.107368318,475,475,"S144","Harrods Creek Baptist Church","7610 River Rd","{75B124ED-261F-4A59-BD7B-6A5F21690A55}",-85.6196384739999,38.3444461930001,-85.741452,38.199089,12.9239193563954,1.06716971333475,11.8567496430606
"S125",431,48,3,26,"3",16,NA,"S125",293,474,181,-85.6293950932035,38.352402893814,105092.213678798,475,475,"S144","Harrods Creek Baptist Church","7610 River Rd","{75B124ED-261F-4A59-BD7B-6A5F21690A55}",-85.6196384739999,38.3444461930001,-85.741452,38.199089,12.2041899736325,0.762914698243709,11.4412752753888
"L160",432,41,3,33,"1",1,"M107p/M161/N140","L160",132,155,23,-85.8053887144333,38.2453035360627,116660.202071771,349,349,"M110","Brandeis Elementary School Gym","2817 W Kentucky St","{C65852FD-2753-4579-B4F3-B5297FF3AD3E}",-85.800890446,38.244220173,-85.741452,38.199089,4.71837539530739,0.255837117334026,4.46253827797337
"O127",433,44,3,37,"4",1,NA,"O127",191,263,72,-85.8810982188797,38.1674040420406,121777.80699121,112,112,"O127","Conway Middle School Cafeteria","6300 Terry Rd","{599B8FD4-86A4-4A00-8F72-21522C69D178}",-85.868502469,38.1594729970001,-85.741452,38.199089,7.91027308520083,0.87732236096803,7.0329507242328
"L162",434,41,3,33,"1",5,"M157","L162",2,7,5,-85.8270924298102,38.2438220451084,118487.387423341,315,315,"N137","Foster Traditional Academy/Gym","1401 S 41st St","{77B7E391-5057-4A58-B4DA-FBF47B64D96D}",-85.819888334,38.2368351960001,-85.741452,38.199089,5.58871888799163,0.621133210084001,4.96758567790763
"H127",435,35,3,35,"6",2,NA,"H127",91,117,26,-85.701866208855,38.17261144105,106299.367259627,127,127,"H127","W.E.B DuBois Academy","3307 Indian Trl","{ACDE5CA4-4768-4D79-A38D-53E3EC2F1787}",-85.700183298,38.171418026,-85.741452,38.199089,2.82472140034232,0.123173946208954,2.70154745413336
"Q124",436,46,3,35,"6",2,NA,"Q124",230,287,57,-85.6962800979561,38.1657445093627,105703.015463864,127,127,"H127","W.E.B DuBois Academy","3307 Indian Trl","{ACDE5CA4-4768-4D79-A38D-53E3EC2F1787}",-85.700183298,38.171418026,-85.741452,38.199089,3.36704116901655,0.445305879087704,2.92173528992884
"K136",437,40,3,35,"1",3,"K113p","K136",41,65,24,-85.7790824670372,38.2178422373875,113808.142910117,254,254,"M169","McFerran Preparatory Academy","1900 S 7th St","{4040A8C1-9C75-4731-892B-29F58B6E7B0E}",-85.775993597,38.2217804860001,-85.741452,38.199089,2.42218488797653,0.319425790925942,2.10275909705059
"K118",438,40,3,33,"4",15,NA,"K118",246,266,20,-85.7977344203835,38.1915078821958,114921.16639655,180,180,"K118","American Village","3700 W Wheatmore Dr","{CFB0BCBC-1289-461F-A575-88ECB2370869}",-85.800243301,38.1908678300001,-85.741452,38.199089,3.10783900491712,0.143527562052318,2.9643114428648
"K138",439,40,3,33,"4",12,"K126p","K138",41,44,3,-85.8299391625889,38.1607261367294,117237.061456327,107,107,"K126","Hillview Community Church","5319 Dixie Hwy","{C05DDA5A-B0EA-42E5-B233-158D9A2C28C2}",-85.832424562,38.1587344530001,-85.741452,38.199089,5.49631351611364,0.192847397947244,5.30346611816639
"M130",440,42,3,35,"1",3,NA,"M130",113,136,23,-85.7891864700684,38.2289606938613,114909.313132589,289,289,"M105","H. Temple Spears Retirement Comm","1515 Cypress St","{E15E2F95-4F9B-4677-8B02-3186E2115FD5}",-85.7984508069999,38.229468813,-85.741452,38.199089,3.31548335031358,0.505254623009658,2.81022872730392
"M160",441,42,3,19,"6",10,"M144p","M160",49,87,38,-85.7403835670731,38.2255345419396,110643.881416457,261,261,"H105","Shelby Traditional Academy-Gym","735 Ziegler St","{105FFE76-5807-4F42-82C6-52EA47FF7B13}",-85.744974858,38.2231831620001,-85.741452,38.199089,1.82494134438057,0.29783954836602,1.52710179601455
"M159",442,42,3,19,"6",4,"M144p","M159",43,128,85,-85.7406104917044,38.2287976542239,110735.305788257,264,264,"M145","Sojourn Church Midtown","1207 S Shelby St","{587495AE-B01F-4E0F-BAC5-F6A754FC5491}",-85.741047255,38.2328503900001,-85.741452,38.199089,2.04959206762363,0.280536330521359,1.76905573710227
"K112",443,40,3,35,"1",6,NA,"K112",133,162,29,-85.7662382819918,38.2129415346975,112602.979871839,257,257,"K110","South Louisville Govt Center","2911 Taylor Blvd","{54A98C17-220D-4F73-BCA1-EA245165377C}",-85.773573558,38.208034497,-85.741452,38.199089,1.65304402293801,0.523353652264315,1.1296903706737
"L140",444,41,3,33,"1",6,NA,"L140",128,132,4,-85.7877193746748,38.2402446065795,115031.321459931,345,345,"L140","Midwest Church of Christ","2115 Garland Ave","{44E0BB23-6EBF-49AF-A7F5-B35C2C774673}",-85.7882171479999,38.2444445790001,-85.741452,38.199089,3.79418207977894,0.290946755977084,3.50323532380186
"C128",445,30,3,19,"2",10,NA,"C128",60,62,2,-85.6508393725293,38.1994165256403,102391.706972861,176,176,"C134","Lifepointe Church","3726 Bardstown Rd","{4BBA82C0-C56A-44CF-B06C-EEA1E9E711CC}",-85.658101583,38.1972633620001,-85.741452,38.199089,4.93196511454288,0.422253881720058,4.50971123282283
"C130",446,30,3,19,"2",10,NA,"C130",21,33,12,-85.6489654660799,38.2030677377113,102306.56510168,209,209,"C123","Newcomer Academy @ Myers Bldg","3741 Pulliam Dr","{90C23854-BA1A-4CB6-99E3-05438E8FBE03}",-85.643389685,38.204235483,-85.741452,38.199089,5.04125637805587,0.313969866619657,4.72728651143621
"C144",447,30,3,19,"2",26,NA,"C144",25,23,-2,-85.6317724099206,38.1995939541731,100754.819063566,209,209,"C123","Newcomer Academy @ Myers Bldg","3741 Pulliam Dr","{90C23854-BA1A-4CB6-99E3-05438E8FBE03}",-85.643389685,38.204235483,-85.741452,38.199089,5.9697946312423,0.708714633450012,5.26107999779229
"D145",448,31,3,35,"7",11,"D113p","D145",151,153,2,-85.6145798801505,38.1967518691361,99216.3467755937,204,204,"C136","Hunsinger Lane Baptist Church","3400 Summerfield Dr","{692E07ED-6607-433D-A99D-489A66CDA34E}",-85.615462227,38.2021661110001,-85.741452,38.199089,6.90747148051669,0.376508331630168,6.53096314888652
"V109",449,36,3,20,"7",20,"B178","V109",11,51,40,-85.5148575627006,38.1992750768567,90713.0469751152,168,168,"B183","Sojourn Church - Jeffersontown","11412 Taylorsville Rd","{6C7D613F-F1F9-4053-8C78-E61713F33EF4}",-85.5442294809999,38.1818615880001,-85.741452,38.199089,12.3332213195361,1.9997174427319,10.3335038768041
"V123",450,36,4,36,"7",19,"F178","V123",0,0,0,-85.5069712992161,38.2192995154069,90536.4604716402,321,321,"V120","Woodland Baptist Church","809 N Pope Lick Rd","{67D60FE7-ECDF-4475-805C-AF97BDC860DF}",-85.528456696,38.231782165,-85.741452,38.199089,12.8366167395338,1.45183041749059,11.3847863220432
"C131",451,30,3,19,"2",10,NA,"C131",92,154,62,-85.6526161679286,38.1994548276936,102545.430615999,176,176,"C134","Lifepointe Church","3726 Bardstown Rd","{4BBA82C0-C56A-44CF-B06C-EEA1E9E711CC}",-85.658101583,38.1972633620001,-85.741452,38.199089,4.83526956779167,0.334646998270742,4.50062256952093
"K139",452,40,3,37,"4",25,"A124p","K139",0,0,0,-85.8384572559626,38.1438323275336,117762.21209347,80,80,"K132","Southwest Government Center","7219 Dixie Hwy","{DAE32927-224A-4C79-99A1-347FD63C76C3}",-85.837697813,38.1459241270001,-85.741452,38.199089,6.51329562313607,0.150088032351917,6.36320759078415
"J143",453,38,3,37,"4",25,"A123p","J143",22,24,2,-85.7974298703439,38.1279092541,114004.582381268,51,51,"J122","Lassiter Middle School Gym","8200 Candleworth Dr","{8E192E84-5071-47DA-B08E-5DE07354EB4A}",-85.7863668049999,38.131060318,-85.741452,38.199089,5.77877755316943,0.640707541158575,5.13807001201085
"H156",454,35,3,38,"5",13,"B131p","H156",0,0,0,-85.6777677131166,38.1045455490981,103321.973777689,13,13,"H145","St Luke Catholic Church Gym","4211 Jim Hawkins Dr","{A9DD2B6F-5CD1-4619-A658-4F699E80F78F}",-85.686010541,38.105386406,-85.741452,38.199089,7.38590839255339,0.452951204494495,6.93295718805889
"C146",455,30,3,19,"7",22,"B155p","C146",0,0,0,-85.6113268803626,38.1794392223262,98590.3031840539,90,90,"C139","Forest Park Community Church","5012 S Watterson Trl","{B998F92C-3142-4AB8-90EB-065E05C6218A}",-85.623752845,38.174700989,-85.741452,38.199089,7.2119767114962,0.751330830815393,6.4606458806808
"I147",456,37,3,38,"7",22,"B173p","I147",7,10,3,-85.6193040366842,38.0866143488551,98060.0020071949,6,6,"B173","Heritage Creek City Hall","8700 Justice Way","{45B14F3F-C958-4E46-A400-648F41A99A3F}",-85.6153501539999,38.0950029150001,-85.741452,38.199089,10.2199957400787,0.617406989863731,9.60258875021494
