MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
AUBURN||S|100068292|R|5-1|2|20|63|5|UR|11/03/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048706765|D|3-1|2|20|62|5|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 10:10 am||ACC||
AUBURN||O|048707155|D|3-1|2|20|62|5|UR|09/26/2016||EL|04/28/2017||||REJ|BND|
AUBURN||S|100051996|R|5-1|2|20|63|5|UR|03/07/2016||MV|04/28/2017||||REJ|BND|
AUBURN|||100087996|U|1-1|2|20|62|5|VP|05/22/2017||VP|05/22/2017|VP|05/22/2017 10:00 am||ACC||
AUBURN|||048707518|D|2-1|2|20|64|6|WV|06/01/2017||MV|06/06/2017||||REJ|BND|
AUBURN|||048707542|R|2-1|2|20|64|6|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 09:52 am||ACC||
AUBURN||S|100253900|U|2-1|2|20|64|6|UR|08/16/2016||EL|04/28/2017||||REJ|BND|
AUBURN||S|100318793|D|3-1|2|20|63|5|UR|09/11/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048707882|R|2-1|2|20|64|6|ER|06/06/2017||MV|06/07/2017|MA|06/12/2017 11:30 am||ACC||
AUBURN|||100035164|R|2-1|2|20|64|6|ER|06/06/2017||MV|06/07/2017|MA|06/12/2017 11:30 am||ACC||
AUBURN||O|048708123|D|5-1|2|20|63|6|UR|10/24/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||049624142|D|3-1|2|20|63|6|TR|05/25/2017||MV|05/25/2017|MA|06/05/2017 11:15 am||ACC||
AUBURN|||048708390|D|1-1|2|20|62|5|VP|05/22/2017||VP|05/22/2017|VP|05/22/2017 10:00 am||ACC||
AUBURN|||048708465|D|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:30 am||ACC||
AUBURN|||048903289|R|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:30 am||ACC||
AUBURN||O|100304950|D|1-1|2|20|64|6|UR|10/12/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||000601067|D|3-1|2|20|62|5|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 08:24 am||ACC||
AUBURN|||100034584|D|3-1|2|20|62|5|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 08:23 am||ACC||
AUBURN|||048708745|D|3-1|2|20|64|6|ER|06/01/2017||MV|06/02/2017|MA|06/06/2017 10:30 am||ACC||
AUBURN|||100068479|R|5-1|2|20|63|5|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:29 am||ACC||
AUBURN||S|048709137|R|2-1|2|20|64|6|UR|09/08/2016||EL|04/28/2017||||REJ|BND|
AUBURN||O|048709590|D|4-1|2|20|63|6|UR|10/03/2016||EL|04/28/2017||||REJ|BND|
AUBURN||S|100547654|R|1-1|2|20|64|6|UR|10/31/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048709760|R|5-1|2|20|62|5|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 12:13 pm||ACC||
AUBURN|||048813526|U|1-1|2|20|62|5|VP|05/22/2017||VP|05/22/2017|VP|05/22/2017 10:00 am||ACC||
AUBURN||O|000802331|U|4-1|2|20|63|6|UR|10/04/2016||MV|04/28/2017||||REJ|BND|
AUBURN||O|000802332|R|4-1|2|20|63|6|UR|10/04/2016||MV|04/28/2017|MA|05/25/2017 08:00 am||ACC||
AUBURN|||048709997|D|1-1|2|20|62|5|VP|05/22/2017||VP|05/22/2017|VP|05/22/2017 10:00 am||ACC||
AUBURN|||048709999|R|3-1|2|20|62|5|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 10:13 am||ACC||
AUBURN|||048710122|D|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:20 am||ACC||
AUBURN|||048710316|U|2-1|2|20|64|5|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 08:15 am||ACC||
AUBURN|||048808844|U|2-1|2|20|64|5|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 08:49 am||ACC||
AUBURN||O|100427804|D|1-1|2|20|62|5|UR|11/08/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||100034812|D|3-1|2|20|64|6|ER|05/23/2017||MV|05/24/2017|MA|06/05/2017 11:15 am||ACC||
AUBURN||S|048814794|U|4-1|2|20|63|6|UR|09/29/2016||EL|04/28/2017||||REJ|BND|
AUBURN||O|100489298|D|2-1|2|20|64|5|UR|09/18/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048710821|R|4-1|2|20|63|5|TR|05/18/2017||MV|05/18/2017|MA|05/22/2017 11:30 am||ACC||
AUBURN|||100105080|D|1-1|2|20|62|5|TR|05/22/2017||MV|05/22/2017|MA|05/30/2017 11:30 am||ACC||
AUBURN|||048710973|D|1-1|2|20|62|5|TR|05/22/2017||MV|05/22/2017|MA|05/30/2017 11:30 am||ACC||
AUBURN|||048815255|D|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:30 am||ACC||
AUBURN|||048711222|D|2-1|2|20|62|5|WV|06/02/2017||IV|06/02/2017|DV|06/05/2017 10:43 am||ACC||
AUBURN|||048711231|D|2-1|2|20|62|5|WV|06/02/2017||IF|06/02/2017|IF|06/05/2017 10:43 am||ACC||
AUBURN|||100369470|D|1-1|2|20|64|6|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 04:14 pm||ACC||
AUBURN|||048711407|U|3-1|2|20|63|6|WV|05/18/2017||IV|05/18/2017|DV|05/24/2017 02:59 pm||ACC||
AUBURN|||048711419|U|3-1|2|20|63|6|WV|05/18/2017||IF|05/18/2017|IF|05/24/2017 02:59 pm||ACC||
AUBURN||S|100573386|U|5-1|2|20|62|5|UR|09/05/2016||EL|04/28/2017||||REJ|BND|
AUBURN||S|100573390|R|5-1|2|20|62|5|UR|09/05/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048711526|U|2-1|2|20|64|5|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 12:17 pm||ACC||
AUBURN|||048711531|D|2-1|2|20|64|5|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 11:27 am||ACC||
AUBURN|||051909780|L|4-1|2|20|63|6|ER|05/22/2017||MV|05/23/2017|DV|05/31/2017 10:07 am||ACC||
AUBURN|||051909781|L|4-1|2|20|63|6|ER|05/22/2017||MV|05/23/2017|IF|05/31/2017 10:07 am||ACC||
AUBURN|||048711975|R|5-1|2|20|63|5|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:07 am||ACC||
AUBURN|||048712420|G|5-1|2|20|62|5|WV|06/05/2017||IF|06/05/2017|IF|06/06/2017 12:20 pm||ACC||
AUBURN|||048712465|D|5-1|2|20|62|5|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:32 am||ACC||
AUBURN||S|100572713|U|4-1|2|20|63|6|UR|08/25/2016||EL|04/28/2017||||REJ|BND|
AUBURN||O|048712830|U|2-1|2|20|62|5|UR|08/26/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048712901|R|3-1|2|20|62|5|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 09:57 am||ACC||
AUBURN||O|100148176|U|4-1|2|20|63|6|UR|09/20/2016||MV|04/28/2017||||REJ|BND|
AUBURN|||048818061|D|3-1|2|20|62|5|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 10:16 am||ACC||
AUBURN|||048713016|D|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:30 am||ACC||
AUBURN||O|100070850|D|2-1|2|20|64|5|UR|02/25/2016||EL|04/28/2017||||REJ|BND|
AUBURN||O|100082728|U|3-1|2|20|63|6|UR|09/15/2016||EL|04/28/2017||||REJ|BND|
AUBURN||S|100550970|D|5-1|2|20|63|5|UR|09/13/2016||MV|04/28/2017||||REJ|BND|
AUBURN|||048818693|U|5-1|2|20|63|5|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:23 am||ACC||
AUBURN|||100507047|D|2-1|2|20|64|5|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 02:42 pm||ACC||
AUBURN|||048815190|U|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 10:15 am||ACC||
AUBURN||S|100420966|D|3-1|2|20|63|6|UR|10/09/2016||EL|04/28/2017||||REJ|BND|
AUBURN||O|100319612|U|2-1|2|20|64|5|UR|09/20/2016||MV|04/28/2017||||REJ|BND|
AUBURN||O|100409893|D|2-1|2|20|64|5|UR|09/04/2016||MV|04/28/2017||||REJ|BND|
AUBURN|||048714277|U|5-1|2|20|63|6|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 11:02 am||ACC||
AUBURN|||000203649|D|4-1|2|20|63|6|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:47 pm||ACC||
AUBURN|||051506219|D|2-1|2|20|64|6|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 09:23 am||ACC||
AUBURN||O|048714419|D|1-1|2|20|62|5|UR|09/19/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||100662312|R|2-1|2|20|64|6|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 08:45 am||ACC||
AUBURN||O|048715221|D|2-1|2|20|64|5|UR|09/20/2016||EL|04/28/2017||||REJ|BND|
AUBURN||O|100582262|D|2-1|2|20|64|5|UR|10/07/2016||EL|04/28/2017||||REJ|BND|
AUBURN|||048715578|U|3-1|2|20|62|5|TR|06/07/2017||MV|06/07/2017|MA|06/12/2017 11:30 am||ACC||
AUBURN|||048822096|U|3-1|2|20|63|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:30 am||ACC||
AUBURN|||051307231|R|1-1|2|20|64|6|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 09:04 am||ACC||
AUBURN|||048716235|U|5-1|2|20|62|5|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 12:02 pm||ACC||
AUBURN|||048716690|D|2-1|2|20|64|5|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 02:42 pm||ACC||
AUBURN|||048717016|R|4-1|2|20|63|6|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 12:49 pm||ACC||
AUGUSTA|||100663870|R|2-1|1|15|85|1|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 11:05 am||ACC||
AUGUSTA|||050400578|D|4-1|1|15|85|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:57 pm||ACC||
AUGUSTA|||050400783|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:31 pm||ACC||
AUGUSTA|||050400919|D|1-1|1|15|86|1|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 12:40 pm||ACC||
AUGUSTA|||050401214|D|2-1|1|15|85|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:12 pm||ACC||
AUGUSTA||S|050401455|R|4-1|1|15|80|1|UR|10/12/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||017600249|U|3-1|1|15|86|1|WV|06/02/2017||IF|06/02/2017|IF|06/08/2017 08:03 am||ACC||
AUGUSTA||O|050401610|D|1-1|1|15|86|1|UR|06/21/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050401611|D|1-1|1|15|86|1|UR|06/21/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|100312784|R|3-1|1|15|86|1|UR|10/18/2016||MV|04/28/2017||||REJ|BND|
AUGUSTA||O|100583767|U|3-1|1|15|86|1|UR|10/20/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050401949|U|3-1|1|15|86|1|UR|09/28/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050401950|D|3-1|1|15|86|1|UR|09/28/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||S|050402033|D|2-1|1|15|85|1|UR|05/18/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050402139|R|2-1|1|15|85|1|TR|06/08/2017||MV|06/08/2017||||REJ|BND|
AUGUSTA||O|100586510|U|4-1|1|15|80|1|UR|10/14/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050402632|G|4-1|1|15|80|1|WV|05/12/2017||MV|05/12/2017|MA|05/19/2017 07:56 am||REJ|ENS|
AUGUSTA|||050402632|G|4-1|1|15|80|1|TR|06/01/2017||MV|06/01/2017|MA|06/12/2017 08:55 am|2|ACC||
AUGUSTA|||100015109|U|4-1|1|15|85|1|TR|06/06/2017||MV|06/06/2017|MA|06/12/2017 08:53 am||ACC||
AUGUSTA||O|050402842|U|4-1|1|15|80|1|UR|09/30/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050402847|U|4-1|1|15|80|1|UR|10/01/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050402848|U|4-1|1|15|80|1|UR|10/01/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050402991|D|4-1|1|15|85|1|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 02:10 pm||ACC||
AUGUSTA|||050402997|D|4-1|1|15|85|1|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 09:02 am||ACC||
AUGUSTA|||016702329|D|4-1|1|15|85|1|ER|05/22/2017||MV|05/22/2017|DV|05/31/2017 08:37 am||ACC||
AUGUSTA||O|050403102|U|3-1|1|15|86|1|UR|08/23/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050400794|D|2-1|1|15|85|1|UR|08/22/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|100580158|U|3-1|1|15|86|1|UR|10/18/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050403917|R|1-1|1|15|86|1|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 08:42 am||ACC||
AUGUSTA|||051501799|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:39 pm||ACC||
AUGUSTA|||050404318|D|3-1|1|15|86|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 11:38 am||ACC||
AUGUSTA|||050404845|U|2-1|1|15|85|1|WV|06/07/2017||IF|06/07/2017|IF|06/07/2017 02:57 pm||REJ|SBV|
AUGUSTA|||050404845|U|2-1|1|15|85|1|WV|06/07/2017||IF|06/07/2017|IF|06/12/2017 02:30 pm|2|ACC||
AUGUSTA|||050404916|U|1-1|1|15|86|1|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 12:42 pm||ACC||
AUGUSTA|||050404958|R|4-1|1|15|80|1|WV|06/05/2017||MV|06/05/2017|MA|06/12/2017 08:16 am||REJ|ENS|
AUGUSTA||O|100008678|D|4-1|1|15|85|1|UR|09/12/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||S|100553013|D|4-1|1|15|85|1|UR|03/14/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|100607389|U|1-1|1|15|86|1|UR|10/03/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||S|100362330|U|4-1|1|15|80|1|UR|10/14/2016||MV|04/28/2017||||REJ|BND|
AUGUSTA|||100584845|R|3-1|1|15|86|1|WV|05/15/2017||MV|05/15/2017|MA|05/31/2017 08:19 am||ACC||
AUGUSTA||O|100102246|U|1-1|1|15|86|1|UR|10/03/2016||MV|04/28/2017|MA|05/08/2017 11:00 am||ACC||
AUGUSTA|||100004802|R|4-1|1|15|85|1|ER|05/08/2017||MV|05/12/2017|MA|06/07/2017 08:44 am||ACC||
AUGUSTA|||100121445|L|4-1|1|15|85|1|ER|05/08/2017||MV|05/12/2017|MA|06/06/2017 07:50 am||ACC||
AUGUSTA|||100472737|R|2-1|1|15|85|1|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 10:54 am||ACC||
AUGUSTA|||050405727|R|3-1|1|15|86|1|WV|05/10/2017||MV|05/12/2017|MA|05/19/2017 09:40 am||ACC||
AUGUSTA|||008601085|R|4-1|1|15|85|1|WV|05/24/2017||MV|05/26/2017|MA|06/05/2017 09:39 am||ACC||
AUGUSTA|||050406112|D|4-1|1|15|85|1|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 09:56 am||ACC||
AUGUSTA|||050600827|D|2-1|1|15|85|1|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 03:54 pm||ACC||
AUGUSTA|||050406298|R|1-1|1|15|86|1|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:15 am||ACC||
AUGUSTA|||016501060|D|2-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 10:15 am||ACC||
AUGUSTA|||017200594|D|1-1|1|15|86|1|ER|05/30/2017||MV|05/30/2017|MA|06/05/2017 09:43 am||ACC||
AUGUSTA|||016801015|D|1-1|1|15|86|1|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 10:54 am||ACC||
AUGUSTA|||050406817|R|4-1|1|15|85|1|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 01:20 pm||ACC||
AUGUSTA|||000700870|D|2-1|1|15|85|1|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 11:48 am||ACC||
AUGUSTA|||050406971|U|2-1|1|15|85|1|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 04:27 pm||ACC||
AUGUSTA|||100003105|U|3-1|1|15|86|1|TR|05/30/2017||MV|05/30/2017||||REJ|BND|
AUGUSTA||S|100441394|R|1-1|1|15|86|1|UR|10/18/2016||EL|04/28/2017|MA|05/19/2017 08:00 am||ACC||
AUGUSTA|||050407341|U|4-1|1|15|85|1|ER|05/30/2017||MV|05/30/2017|IF|06/12/2017 03:45 pm||ACC||
AUGUSTA|||050407342|U|4-1|1|15|85|1|ER|05/30/2017||MV|05/30/2017|DV|06/12/2017 03:47 pm||ACC||
AUGUSTA||O|050601051|U|1-1|1|15|86|1|UR|09/24/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050601052|R|1-1|1|15|86|1|UR|09/19/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||O|050407551|G|3-1|1|15|86|1|UR|10/11/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050407615|D|3-1|1|15|86|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:58 pm||ACC||
AUGUSTA|||050407687|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:33 pm||ACC||
AUGUSTA|||050407688|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:34 pm||ACC||
AUGUSTA||O|050407690|D|3-1|1|15|86|1|UR|09/21/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||016801206|D|4-1|1|15|85|1|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 03:45 pm||ACC||
AUGUSTA||O|100607402|D|1-1|1|15|86|1|UR|11/07/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050408082|D|1-1|1|15|86|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:10 pm||ACC||
AUGUSTA|||050408083|R|1-1|1|15|86|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:08 pm||ACC||
AUGUSTA|||050408124|R|2-1|1|15|85|1|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 11:18 am||ACC||
AUGUSTA|||050806417|R|1-1|1|15|85|1|WV|05/30/2017||MV|05/30/2017|MA|06/05/2017 08:28 am||ACC||
AUGUSTA|||050502757|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:36 pm||ACC||
AUGUSTA|||050701966|D|1-1|1|15|86|1|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:00 am||ACC||
AUGUSTA|||100133552|G|2-1|1|15|85|1|ER|05/15/2017||MV|05/15/2017||||REJ|BND|
AUGUSTA||O|100136590|D|4-1|1|15|85|1|UR|11/07/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050408537|R|2-1|1|15|85|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:56 pm||ACC||
AUGUSTA|||050408549|D|3-1|1|15|86|1|WV|05/30/2017||IV|05/30/2017|MA|06/02/2017 08:10 am||ACC||
AUGUSTA|||050409114|R|2-1|1|15|85|1|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 09:26 am||ACC||
AUGUSTA|||004101248|R|2-1|1|15|85|1|ER|05/15/2017||MV|05/15/2017||||REJ|BND|
AUGUSTA|||050409254|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:32 pm||ACC||
AUGUSTA|||020901277|U|1-1|1|15|86|1|ER|05/15/2017||MV|05/15/2017|MA|06/12/2017 08:14 am||REJ|ENS|
AUGUSTA|||050409526|D|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:38 pm||ACC||
AUGUSTA||S|100338751|R|1-1|1|15|86|1|UR|10/11/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||S|100337059|R|1-1|1|15|86|1|UR|09/08/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||016801569|G|4-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 02:37 pm||ACC||
AUGUSTA||S|100005584|R|1-1|1|15|85|1|UR|10/11/2016||MV|04/28/2017|MA|05/08/2017 01:18 pm||REJ|BRU|
AUGUSTA||S|050409947|R|1-1|1|15|85|1|UR|10/11/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050410108|D|2-1|1|15|85|1|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 01:39 pm||ACC||
AUGUSTA|||050601532|D|1-1|1|15|86|1|TR|06/07/2017||MV|06/07/2017|MA|06/12/2017 08:00 am||ACC||
AUGUSTA||O|050410283|U|1-1|1|15|86|1|UR|10/13/2016||MV|04/28/2017||||REJ|BND|
AUGUSTA||O|050410290|U|1-1|1|15|86|1|UR|08/08/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050410503|D|1-1|1|15|86|1|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:13 am||ACC||
AUGUSTA|||050410519|D|1-1|1|15|86|1|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:11 am||ACC||
AUGUSTA||S|050410635|D|1-1|1|15|86|1|UR|04/03/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||S|100212546|D|3-1|1|15|86|1|UR|08/28/2016||MV|04/28/2017|MA|05/12/2017 05:25 am||REJ|BRU|
AUGUSTA||O|100001925|U|3-1|1|15|86|1|UR|07/10/2016||EL|04/28/2017|SI|05/14/2017 10:10 am||ACC||
AUGUSTA|||016501853|R|3-1|1|15|86|1|ER|06/05/2017||MV|06/05/2017|DV|06/12/2017 01:37 pm||ACC||
AUGUSTA||O|050410784|U|1-1|1|15|86|1|UR|10/17/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||017101506|R|3-1|1|15|86|1|WV|05/04/2017||MV|05/12/2017|MA|05/19/2017 09:30 am||ACC||
AUGUSTA||O|050410848|D|2-1|1|15|85|1|UR|08/08/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||100666234|D|2-1|1|15|85|1|VP|05/23/2017||VP|05/23/2017|VP|06/12/2017 03:57 pm||ACC||
AUGUSTA|||100050127|G|2-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 11:13 am||ACC||
AUGUSTA|||050411317|U|2-1|1|15|85|1|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 04:02 pm||ACC||
AUGUSTA|||100005885|U|3-1|1|15|86|1|TR|05/30/2017||MV|05/30/2017||||REJ|BND|
AUGUSTA|||050411570|R|4-1|1|15|85|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 04:16 pm||ACC||
AUGUSTA|||050411712|U|2-1|1|15|85|1|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 11:34 am||ACC||
AUGUSTA|||050411731|R|2-1|1|15|85|1|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 08:59 am||ACC||
AUGUSTA|||050411793|D|3-1|1|15|86|1|WV|06/08/2017||IV|06/08/2017|DV|06/12/2017 09:27 am||ACC||
AUGUSTA||S|100436149|U|2-1|1|15|85|1|UR|10/24/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA||S|100542452|U|3-1|1|15|86|1|UR|10/09/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||050411964|U|4-1|1|15|85|1|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 01:09 pm||ACC||
AUGUSTA|||050411965|D|4-1|1|15|85|1|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 01:11 pm||ACC||
AUGUSTA|||050412044|R|2-1|1|15|85|1|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 11:23 am||ACC||
AUGUSTA|||050504164|D|2-1|1|15|85|1|WV|05/10/2017||MV|05/15/2017|DV|05/31/2017 02:41 pm||ACC||
AUGUSTA|||050412318|D|2-1|1|15|85|1|ER|05/15/2017||MV|05/15/2017|MA|05/22/2017 08:57 am||ACC||
AUGUSTA|||050412476|R|1-1|1|15|86|1|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:16 am||ACC||
AUGUSTA|||050412507|D|4-1|1|15|85|1|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 12:33 pm||ACC||
AUGUSTA||O|050412513|U|2-1|1|15|85|1|UR|08/07/2016||MV|04/28/2017||||REJ|BND|
AUGUSTA|||050412539|D|3-1|1|15|86|1|TR|05/23/2017||MV|05/23/2017|MA|06/01/2017 07:56 am||ACC||
AUGUSTA|||050412568|R|3-1|1|15|86|1|TR|05/23/2017||MV|05/23/2017|MA|06/01/2017 07:58 am||ACC||
AUGUSTA|||050412688|R|4-1|1|15|85|1|TR|05/31/2017||MV|05/31/2017|MA|06/05/2017 08:39 am||ACC||
AUGUSTA|||050401423|R|4-1|1|15|85|1|WV|05/25/2017||MV|05/26/2017|MA|06/05/2017 07:32 am||ACC||
AUGUSTA|||050412721|R|2-1|1|15|85|1|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 03:45 pm||ACC||
AUGUSTA|||012900747|U|2-1|1|15|85|1|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 04:16 pm||ACC||
AUGUSTA|||050412808|D|2-1|1|15|85|1|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 04:20 pm||ACC||
AUGUSTA|||050412842|D|3-1|1|15|86|1|WV|06/02/2017||IF|06/02/2017|IF|06/08/2017 08:01 am||ACC||
AUGUSTA|||050412848|D|3-1|1|15|86|1|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:54 am||ACC||
AUGUSTA||S|100574610|R|2-1|1|15|85|1|UR|09/16/2016||EL|04/28/2017||||REJ|BND|
AUGUSTA|||100301792|D|4-1|1|15|85|1|ER|06/07/2017||MV|06/07/2017|DV|06/12/2017 12:15 am||ACC||
AUGUSTA|||050412962|R|1-1|1|15|86|1|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 08:56 am||ACC||
AUGUSTA|||050413019|D|2-1|1|15|85|1|WV|05/10/2017||MV|05/12/2017|MA|05/18/2017 07:58 am||ACC||
AUGUSTA|||050413212|R|3-1|1|15|86|1|WV|06/02/2017||IF|06/02/2017|MA|06/09/2017 08:14 am||ACC||
AUGUSTA|||050413214|R|3-1|1|15|86|1|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 12:13 pm||ACC||
