Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
F,NF,ELK,AP,D,vote01_11/06/2001,2
M,NF,ELK,AP,D,vote01_11/06/2001,3
U,NF,ELK,AP,D,vote01_11/06/2001,12
F,R,ELK,AP,D,vote01_11/06/2001,150
M,R,ELK,AP,D,vote01_11/06/2001,144
U,R,ELK,AP,D,vote01_11/06/2001,214
F,D,FRANKLIN,AP,D,vote01_11/06/2001,2
M,D,FRANKLIN,AP,D,vote01_11/06/2001,1
U,D,FRANKLIN,AP,D,vote01_11/06/2001,11
F,D,GREENE,AP,D,vote01_11/06/2001,75
M,D,GREENE,AP,D,vote01_11/06/2001,39
U,D,GREENE,AP,D,vote01_11/06/2001,293
F,I,GREENE,AP,D,vote01_11/06/2001,2
M,I,GREENE,AP,D,vote01_11/06/2001,2
M,LN,GREENE,AP,D,vote01_11/06/2001,1
U,LN,GREENE,AP,D,vote01_11/06/2001,1
F,R,GREENE,AP,D,vote01_11/06/2001,41
M,R,GREENE,AP,D,vote01_11/06/2001,24
U,R,GREENE,AP,D,vote01_11/06/2001,18
F,D,WARREN,AP,D,vote01_11/06/2001,2
M,CT,WASHINGTON,AP,D,vote01_11/06/2001,1
F,D,WASHINGTON,AP,D,vote01_11/06/2001,1785
M,D,WASHINGTON,AP,D,vote01_11/06/2001,1311
U,D,WASHINGTON,AP,D,vote01_11/06/2001,9097
U,GR,WASHINGTON,AP,D,vote01_11/06/2001,1
F,I,WASHINGTON,AP,D,vote01_11/06/2001,6
M,I,WASHINGTON,AP,D,vote01_11/06/2001,11
U,I,WASHINGTON,AP,D,vote01_11/06/2001,28
U,ID,WASHINGTON,AP,D,vote01_11/06/2001,1
M,IT,WASHINGTON,AP,D,vote01_11/06/2001,1
F,NF,WASHINGTON,AP,D,vote01_11/06/2001,16
M,NF,WASHINGTON,AP,D,vote01_11/06/2001,22
U,NF,WASHINGTON,AP,D,vote01_11/06/2001,25
F,NO,WASHINGTON,AP,D,vote01_11/06/2001,1
M,OTH,WASHINGTON,AP,D,vote01_11/06/2001,2
U,OTH,WASHINGTON,AP,D,vote01_11/06/2001,1
F,R,WASHINGTON,AP,D,vote01_11/06/2001,374
M,R,WASHINGTON,AP,D,vote01_11/06/2001,360
U,R,WASHINGTON,AP,D,vote01_11/06/2001,720
F,D,CHESTER,P,D,vote01_11/06/2001,1
M,R,CHESTER,P,D,vote01_11/06/2001,1
M,GR,CHESTER,AP,GR,vote01_11/06/2001,1
M,I,CUMBERLAND,AP,I,vote01_11/06/2001,1
M,OTH,ELK,AP,I,vote01_11/06/2001,1
F,LN,CHESTER,AP,LN,vote01_11/06/2001,2
F,R,CHESTER,AP,LN,vote01_11/06/2001,1
F,NF,CHESTER,AP,NF,vote01_11/06/2001,1
F,D,CHESTER,AB,NOP,vote01_11/06/2001,1
F,NF,CHESTER,AB,NOP,vote01_11/06/2001,1
F,NOP,CHESTER,AB,NOP,vote01_11/06/2001,1
M,R,CHESTER,AB,NOP,vote01_11/06/2001,1
F,D,CHESTER,AP,NOP,vote01_11/06/2001,3
M,D,CHESTER,AP,NOP,vote01_11/06/2001,3
F,NF,CHESTER,AP,NOP,vote01_11/06/2001,1
F,NOP,CHESTER,AP,NOP,vote01_11/06/2001,18
M,NOP,CHESTER,AP,NOP,vote01_11/06/2001,26
F,R,CHESTER,AP,NOP,vote01_11/06/2001,6
M,R,CHESTER,AP,NOP,vote01_11/06/2001,2
F,D,CHESTER,P,NOP,vote01_11/06/2001,1
M,NOP,CHESTER,P,NOP,vote01_11/06/2001,2
M,R,CHESTER,P,NOP,vote01_11/06/2001,1
F,R,ARMSTRONG,AB,R,vote01_11/06/2001,1
F,R,BUCKS,AB,R,vote01_11/06/2001,24
M,R,BUCKS,AB,R,vote01_11/06/2001,16
M,D,BUTLER,AB,R,vote01_11/06/2001,1
F,R,BUTLER,AB,R,vote01_11/06/2001,16
M,R,BUTLER,AB,R,vote01_11/06/2001,10
U,I,CARBON,AB,R,vote01_11/06/2001,3
F,R,CARBON,AB,R,vote01_11/06/2001,5
M,R,CARBON,AB,R,vote01_11/06/2001,4
U,R,CARBON,AB,R,vote01_11/06/2001,11
F,D,CHESTER,AB,R,vote01_11/06/2001,7
M,D,CHESTER,AB,R,vote01_11/06/2001,9
F,NE,CHESTER,AB,R,vote01_11/06/2001,1
F,NF,CHESTER,AB,R,vote01_11/06/2001,2
M,NF,CHESTER,AB,R,vote01_11/06/2001,4
F,NON,CHESTER,AB,R,vote01_11/06/2001,1
F,R,CHESTER,AB,R,vote01_11/06/2001,81
M,R,CHESTER,AB,R,vote01_11/06/2001,111
F,D,CUMBERLAND,AB,R,vote01_11/06/2001,2
M,D,CUMBERLAND,AB,R,vote01_11/06/2001,3
F,R,CUMBERLAND,AB,R,vote01_11/06/2001,29
M,R,CUMBERLAND,AB,R,vote01_11/06/2001,18
U,R,CUMBERLAND,AB,R,vote01_11/06/2001,1
U,R,ELK,AB,R,vote01_11/06/2001,17
F,R,FRANKLIN,AB,R,vote01_11/06/2001,1
M,R,FRANKLIN,AB,R,vote01_11/06/2001,1
U,R,FRANKLIN,AB,R,vote01_11/06/2001,10
F,R,GREENE,AB,R,vote01_11/06/2001,1
U,R,GREENE,AB,R,vote01_11/06/2001,3
F,D,WARREN,AB,R,vote01_11/06/2001,1
U,D,WASHINGTON,AB,R,vote01_11/06/2001,2
M,LN,WASHINGTON,AB,R,vote01_11/06/2001,1
F,R,WASHINGTON,AB,R,vote01_11/06/2001,7
M,R,WASHINGTON,AB,R,vote01_11/06/2001,5
U,R,WASHINGTON,AB,R,vote01_11/06/2001,36
F,D,ADAMS,AP,R,vote01_11/06/2001,4
M,D,ADAMS,AP,R,vote01_11/06/2001,2
M,I,ADAMS,AP,R,vote01_11/06/2001,4
F,R,ADAMS,AP,R,vote01_11/06/2001,39
M,R,ADAMS,AP,R,vote01_11/06/2001,43
F,D,ARMSTRONG,AP,R,vote01_11/06/2001,1
M,D,ARMSTRONG,AP,R,vote01_11/06/2001,1
F,R,ARMSTRONG,AP,R,vote01_11/06/2001,29
M,R,ARMSTRONG,AP,R,vote01_11/06/2001,22
F,D,BEAVER,AP,R,vote01_11/06/2001,1
M,D,BEAVER,AP,R,vote01_11/06/2001,1
F,NF,BEAVER,AP,R,vote01_11/06/2001,1
M,NF,BEAVER,AP,R,vote01_11/06/2001,1
F,R,BEAVER,AP,R,vote01_11/06/2001,38
M,R,BEAVER,AP,R,vote01_11/06/2001,13
F,D,BUCKS,AP,R,vote01_11/06/2001,5
M,D,BUCKS,AP,R,vote01_11/06/2001,1
U,D,BUCKS,AP,R,vote01_11/06/2001,1
M,IR,BUCKS,AP,R,vote01_11/06/2001,1
F,NF,BUCKS,AP,R,vote01_11/06/2001,1
M,NF,BUCKS,AP,R,vote01_11/06/2001,2
F,R,BUCKS,AP,R,vote01_11/06/2001,85
M,R,BUCKS,AP,R,vote01_11/06/2001,93
U,R,BUCKS,AP,R,vote01_11/06/2001,3
F,D,BUTLER,AP,R,vote01_11/06/2001,1
M,NF,BUTLER,AP,R,vote01_11/06/2001,1
F,R,BUTLER,AP,R,vote01_11/06/2001,63
M,R,BUTLER,AP,R,vote01_11/06/2001,60
M,C,CARBON,AP,R,vote01_11/06/2001,1
F,D,CARBON,AP,R,vote01_11/06/2001,9
M,D,CARBON,AP,R,vote01_11/06/2001,8
U,D,CARBON,AP,R,vote01_11/06/2001,27
M,I,CARBON,AP,R,vote01_11/06/2001,2
U,I,CARBON,AP,R,vote01_11/06/2001,5
F,LN,CARBON,AP,R,vote01_11/06/2001,1
M,LN,CARBON,AP,R,vote01_11/06/2001,1
M,NF,CARBON,AP,R,vote01_11/06/2001,1
U,NF,CARBON,AP,R,vote01_11/06/2001,1
U,NON,CARBON,AP,R,vote01_11/06/2001,1
F,R,CARBON,AP,R,vote01_11/06/2001,137
M,R,CARBON,AP,R,vote01_11/06/2001,125
U,R,CARBON,AP,R,vote01_11/06/2001,1040
F,D,CHESTER,AP,R,vote01_11/06/2001,512
M,D,CHESTER,AP,R,vote01_11/06/2001,323
U,D,CHESTER,AP,R,vote01_11/06/2001,19
F,I,CHESTER,AP,R,vote01_11/06/2001,28
M,I,CHESTER,AP,R,vote01_11/06/2001,25
M,IND,CHESTER,AP,R,vote01_11/06/2001,2
F,LN,CHESTER,AP,R,vote01_11/06/2001,3
M,LN,CHESTER,AP,R,vote01_11/06/2001,9
F,NF,CHESTER,AP,R,vote01_11/06/2001,56
M,NF,CHESTER,AP,R,vote01_11/06/2001,94
U,NF,CHESTER,AP,R,vote01_11/06/2001,1
F,NON,CHESTER,AP,R,vote01_11/06/2001,1
M,NON,CHESTER,AP,R,vote01_11/06/2001,5
F,OTH,CHESTER,AP,R,vote01_11/06/2001,5
M,OTH,CHESTER,AP,R,vote01_11/06/2001,1
F,R,CHESTER,AP,R,vote01_11/06/2001,5587
M,R,CHESTER,AP,R,vote01_11/06/2001,5442
U,R,CHESTER,AP,R,vote01_11/06/2001,3
F,R,CLEARFIELD,AP,R,vote01_11/06/2001,1
F,D,CUMBERLAND,AP,R,vote01_11/06/2001,87
M,D,CUMBERLAND,AP,R,vote01_11/06/2001,55
U,D,CUMBERLAND,AP,R,vote01_11/06/2001,2
F,I,CUMBERLAND,AP,R,vote01_11/06/2001,4
M,I,CUMBERLAND,AP,R,vote01_11/06/2001,6
F,LN,CUMBERLAND,AP,R,vote01_11/06/2001,2
M,LN,CUMBERLAND,AP,R,vote01_11/06/2001,1
F,NF,CUMBERLAND,AP,R,vote01_11/06/2001,13
M,NF,CUMBERLAND,AP,R,vote01_11/06/2001,27
U,NF,CUMBERLAND,AP,R,vote01_11/06/2001,1
M,OTH,CUMBERLAND,AP,R,vote01_11/06/2001,2
F,R,CUMBERLAND,AP,R,vote01_11/06/2001,1755
M,R,CUMBERLAND,AP,R,vote01_11/06/2001,1618
U,R,CUMBERLAND,AP,R,vote01_11/06/2001,54
F,D,ELK,AP,R,vote01_11/06/2001,18
M,D,ELK,AP,R,vote01_11/06/2001,10
U,D,ELK,AP,R,vote01_11/06/2001,18
U,I,ELK,AP,R,vote01_11/06/2001,7
U,LN,ELK,AP,R,vote01_11/06/2001,2
F,NF,ELK,AP,R,vote01_11/06/2001,2
M,NF,ELK,AP,R,vote01_11/06/2001,4
U,NF,ELK,AP,R,vote01_11/06/2001,5
M,OTH,ELK,AP,R,vote01_11/06/2001,1
F,R,ELK,AP,R,vote01_11/06/2001,124
M,R,ELK,AP,R,vote01_11/06/2001,152
U,R,ELK,AP,R,vote01_11/06/2001,1217
M,NF,FRANKLIN,AP,R,vote01_11/06/2001,1
F,R,FRANKLIN,AP,R,vote01_11/06/2001,12
M,R,FRANKLIN,AP,R,vote01_11/06/2001,6
U,R,FRANKLIN,AP,R,vote01_11/06/2001,38
F,D,GREENE,AP,R,vote01_11/06/2001,4
M,D,GREENE,AP,R,vote01_11/06/2001,2
U,D,GREENE,AP,R,vote01_11/06/2001,3
F,NF,GREENE,AP,R,vote01_11/06/2001,1
F,R,GREENE,AP,R,vote01_11/06/2001,20
M,R,GREENE,AP,R,vote01_11/06/2001,23
U,R,GREENE,AP,R,vote01_11/06/2001,120
U,D,WARREN,AP,R,vote01_11/06/2001,1
F,R,WARREN,AP,R,vote01_11/06/2001,3
M,R,WARREN,AP,R,vote01_11/06/2001,3
U,R,WARREN,AP,R,vote01_11/06/2001,11
F,D,WASHINGTON,AP,R,vote01_11/06/2001,20
M,D,WASHINGTON,AP,R,vote01_11/06/2001,21
U,D,WASHINGTON,AP,R,vote01_11/06/2001,53
F,I,WASHINGTON,AP,R,vote01_11/06/2001,2
M,I,WASHINGTON,AP,R,vote01_11/06/2001,3
U,I,WASHINGTON,AP,R,vote01_11/06/2001,5
U,INDE,WASHINGTON,AP,R,vote01_11/06/2001,2
U,IR,WASHINGTON,AP,R,vote01_11/06/2001,1
F,LN,WASHINGTON,AP,R,vote01_11/06/2001,1
M,LN,WASHINGTON,AP,R,vote01_11/06/2001,2
F,NF,WASHINGTON,AP,R,vote01_11/06/2001,2
M,NF,WASHINGTON,AP,R,vote01_11/06/2001,5
U,NF,WASHINGTON,AP,R,vote01_11/06/2001,12
F,R,WASHINGTON,AP,R,vote01_11/06/2001,356
M,R,WASHINGTON,AP,R,vote01_11/06/2001,307
U,R,WASHINGTON,AP,R,vote01_11/06/2001,1940
F,D,CHESTER,P,R,vote01_11/06/2001,1
M,R,CHESTER,P,R,vote01_11/06/2001,1
F,D,ADAMS,AB,D,vote02_05/21/2002,2
F,D,ARMSTRONG,AB,D,vote02_05/21/2002,1
M,D,BEAVER,AB,D,vote02_05/21/2002,2
F,D,BUCKS,AB,D,vote02_05/21/2002,14
M,D,BUCKS,AB,D,vote02_05/21/2002,14
F,NF,BUCKS,AB,D,vote02_05/21/2002,1
F,R,BUCKS,AB,D,vote02_05/21/2002,1
F,D,BUTLER,AB,D,vote02_05/21/2002,2
M,D,BUTLER,AB,D,vote02_05/21/2002,3
M,R,BUTLER,AB,D,vote02_05/21/2002,1
U,D,CARBON,AB,D,vote02_05/21/2002,8
U,R,CARBON,AB,D,vote02_05/21/2002,1
F,D,CHESTER,AB,D,vote02_05/21/2002,117
M,D,CHESTER,AB,D,vote02_05/21/2002,84
U,D,CHESTER,AB,D,vote02_05/21/2002,1
F,NF,CHESTER,AB,D,vote02_05/21/2002,2
M,NF,CHESTER,AB,D,vote02_05/21/2002,1
F,R,CHESTER,AB,D,vote02_05/21/2002,4
M,R,CHESTER,AB,D,vote02_05/21/2002,5
F,D,CUMBERLAND,AB,D,vote02_05/21/2002,21
M,D,CUMBERLAND,AB,D,vote02_05/21/2002,20
U,D,CUMBERLAND,AB,D,vote02_05/21/2002,1
M,I,CUMBERLAND,AB,D,vote02_05/21/2002,1
F,NF,CUMBERLAND,AB,D,vote02_05/21/2002,1
M,NF,CUMBERLAND,AB,D,vote02_05/21/2002,1
F,R,CUMBERLAND,AB,D,vote02_05/21/2002,1
M,R,CUMBERLAND,AB,D,vote02_05/21/2002,1
U,R,CUMBERLAND,AB,D,vote02_05/21/2002,1
M,D,ELK,AB,D,vote02_05/21/2002,1
U,D,ELK,AB,D,vote02_05/21/2002,6
U,R,ELK,AB,D,vote02_05/21/2002,1
F,D,GREENE,AB,D,vote02_05/21/2002,1
U,D,GREENE,AB,D,vote02_05/21/2002,2
F,I,GREENE,AB,D,vote02_05/21/2002,1
M,R,WARREN,AB,D,vote02_05/21/2002,1
F,D,WASHINGTON,AB,D,vote02_05/21/2002,11
M,D,WASHINGTON,AB,D,vote02_05/21/2002,12
U,D,WASHINGTON,AB,D,vote02_05/21/2002,59
M,NF,WASHINGTON,AB,D,vote02_05/21/2002,1
U,NF,WASHINGTON,AB,D,vote02_05/21/2002,1
F,R,WASHINGTON,AB,D,vote02_05/21/2002,1
M,R,WASHINGTON,AB,D,vote02_05/21/2002,1
U,R,WASHINGTON,AB,D,vote02_05/21/2002,3
F,D,ADAMS,AP,D,vote02_05/21/2002,26
M,D,ADAMS,AP,D,vote02_05/21/2002,16
F,I,ADAMS,AP,D,vote02_05/21/2002,2
M,I,ADAMS,AP,D,vote02_05/21/2002,1
F,R,ADAMS,AP,D,vote02_05/21/2002,2
M,R,ADAMS,AP,D,vote02_05/21/2002,3
F,D,ARMSTRONG,AP,D,vote02_05/21/2002,29
M,D,ARMSTRONG,AP,D,vote02_05/21/2002,17
F,R,ARMSTRONG,AP,D,vote02_05/21/2002,3
M,R,ARMSTRONG,AP,D,vote02_05/21/2002,3
F,D,BEAVER,AP,D,vote02_05/21/2002,106
M,D,BEAVER,AP,D,vote02_05/21/2002,94
M,I,BEAVER,AP,D,vote02_05/21/2002,1
M,LN,BEAVER,AP,D,vote02_05/21/2002,1
F,NF,BEAVER,AP,D,vote02_05/21/2002,3
M,NF,BEAVER,AP,D,vote02_05/21/2002,2
F,R,BEAVER,AP,D,vote02_05/21/2002,12
M,R,BEAVER,AP,D,vote02_05/21/2002,7
F,R,BERKS,AP,D,vote02_05/21/2002,1
F,D,BUCKS,AP,D,vote02_05/21/2002,161
M,D,BUCKS,AP,D,vote02_05/21/2002,126
U,D,BUCKS,AP,D,vote02_05/21/2002,6
F,I,BUCKS,AP,D,vote02_05/21/2002,1
M,I,BUCKS,AP,D,vote02_05/21/2002,1
F,LN,BUCKS,AP,D,vote02_05/21/2002,1
M,NF,BUCKS,AP,D,vote02_05/21/2002,5
M,OTH,BUCKS,AP,D,vote02_05/21/2002,1
F,R,BUCKS,AP,D,vote02_05/21/2002,17
M,R,BUCKS,AP,D,vote02_05/21/2002,9
U,R,BUCKS,AP,D,vote02_05/21/2002,2
F,D,BUTLER,AP,D,vote02_05/21/2002,16
M,D,BUTLER,AP,D,vote02_05/21/2002,11
F,R,BUTLER,AP,D,vote02_05/21/2002,2
M,R,BUTLER,AP,D,vote02_05/21/2002,1
F,D,CARBON,AP,D,vote02_05/21/2002,51
M,D,CARBON,AP,D,vote02_05/21/2002,46
U,D,CARBON,AP,D,vote02_05/21/2002,276
F,I,CARBON,AP,D,vote02_05/21/2002,1
U,I,CARBON,AP,D,vote02_05/21/2002,1
M,LN,CARBON,AP,D,vote02_05/21/2002,1
F,NF,CARBON,AP,D,vote02_05/21/2002,3
F,R,CARBON,AP,D,vote02_05/21/2002,19
M,R,CARBON,AP,D,vote02_05/21/2002,9
U,R,CARBON,AP,D,vote02_05/21/2002,31
F,D,CENTRE,AP,D,vote02_05/21/2002,1
M,CT,CHESTER,AP,D,vote02_05/21/2002,1
F,D,CHESTER,AP,D,vote02_05/21/2002,4201
M,D,CHESTER,AP,D,vote02_05/21/2002,2475
U,D,CHESTER,AP,D,vote02_05/21/2002,6
M,GR,CHESTER,AP,D,vote02_05/21/2002,1
F,I,CHESTER,AP,D,vote02_05/21/2002,21
M,I,CHESTER,AP,D,vote02_05/21/2002,12
F,INDE,CHESTER,AP,D,vote02_05/21/2002,1
F,LN,CHESTER,AP,D,vote02_05/21/2002,1
M,LN,CHESTER,AP,D,vote02_05/21/2002,3
F,NF,CHESTER,AP,D,vote02_05/21/2002,43
M,NF,CHESTER,AP,D,vote02_05/21/2002,41
F,NON,CHESTER,AP,D,vote02_05/21/2002,1
M,NON,CHESTER,AP,D,vote02_05/21/2002,2
F,OTH,CHESTER,AP,D,vote02_05/21/2002,3
M,OTH,CHESTER,AP,D,vote02_05/21/2002,3
F,R,CHESTER,AP,D,vote02_05/21/2002,252
M,R,CHESTER,AP,D,vote02_05/21/2002,186
U,R,CHESTER,AP,D,vote02_05/21/2002,3
M,S,CHESTER,AP,D,vote02_05/21/2002,1
F,D,CUMBERLAND,AP,D,vote02_05/21/2002,828
M,D,CUMBERLAND,AP,D,vote02_05/21/2002,517
U,D,CUMBERLAND,AP,D,vote02_05/21/2002,34
M,GR,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,I,CUMBERLAND,AP,D,vote02_05/21/2002,3
M,I,CUMBERLAND,AP,D,vote02_05/21/2002,3
M,IR,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,LN,CUMBERLAND,AP,D,vote02_05/21/2002,1
M,LN,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,NF,CUMBERLAND,AP,D,vote02_05/21/2002,11
M,NF,CUMBERLAND,AP,D,vote02_05/21/2002,13
U,NF,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,OTH,CUMBERLAND,AP,D,vote02_05/21/2002,2
F,R,CUMBERLAND,AP,D,vote02_05/21/2002,113
M,R,CUMBERLAND,AP,D,vote02_05/21/2002,62
U,R,CUMBERLAND,AP,D,vote02_05/21/2002,3
F,D,ELK,AP,D,vote02_05/21/2002,20
M,D,ELK,AP,D,vote02_05/21/2002,25
U,D,ELK,AP,D,vote02_05/21/2002,152
U,I,ELK,AP,D,vote02_05/21/2002,1
U,NF,ELK,AP,D,vote02_05/21/2002,2
F,R,ELK,AP,D,vote02_05/21/2002,6
M,R,ELK,AP,D,vote02_05/21/2002,11
U,R,ELK,AP,D,vote02_05/21/2002,18
U,D,FAYETTE,AP,D,vote02_05/21/2002,1
F,D,FOREST,AP,D,vote02_05/21/2002,1
U,D,FRANKLIN,AP,D,vote02_05/21/2002,6
F,D,GREENE,AP,D,vote02_05/21/2002,41
M,D,GREENE,AP,D,vote02_05/21/2002,34
U,D,GREENE,AP,D,vote02_05/21/2002,157
M,I,GREENE,AP,D,vote02_05/21/2002,4
F,NF,GREENE,AP,D,vote02_05/21/2002,1
M,NF,GREENE,AP,D,vote02_05/21/2002,1
U,NF,GREENE,AP,D,vote02_05/21/2002,1
F,R,GREENE,AP,D,vote02_05/21/2002,23
M,R,GREENE,AP,D,vote02_05/21/2002,23
U,R,GREENE,AP,D,vote02_05/21/2002,8
M,D,WARREN,AP,D,vote02_05/21/2002,1
U,D,WARREN,AP,D,vote02_05/21/2002,1
U,R,WARREN,AP,D,vote02_05/21/2002,1
F,D,WASHINGTON,AP,D,vote02_05/21/2002,897
M,D,WASHINGTON,AP,D,vote02_05/21/2002,634
U,D,WASHINGTON,AP,D,vote02_05/21/2002,3932
M,GR,WASHINGTON,AP,D,vote02_05/21/2002,1
U,GR,WASHINGTON,AP,D,vote02_05/21/2002,1
F,I,WASHINGTON,AP,D,vote02_05/21/2002,7
M,I,WASHINGTON,AP,D,vote02_05/21/2002,6
U,I,WASHINGTON,AP,D,vote02_05/21/2002,20
U,INDE,WASHINGTON,AP,D,vote02_05/21/2002,1
F,LN,WASHINGTON,AP,D,vote02_05/21/2002,1
M,LN,WASHINGTON,AP,D,vote02_05/21/2002,1
U,LN,WASHINGTON,AP,D,vote02_05/21/2002,1
F,NF,WASHINGTON,AP,D,vote02_05/21/2002,14
M,NF,WASHINGTON,AP,D,vote02_05/21/2002,13
U,NF,WASHINGTON,AP,D,vote02_05/21/2002,24
F,OTH,WASHINGTON,AP,D,vote02_05/21/2002,2
U,OTH,WASHINGTON,AP,D,vote02_05/21/2002,5
F,R,WASHINGTON,AP,D,vote02_05/21/2002,299
M,R,WASHINGTON,AP,D,vote02_05/21/2002,216
U,R,WASHINGTON,AP,D,vote02_05/21/2002,386
F,D,CHESTER,P,D,vote02_05/21/2002,2
M,D,CHESTER,P,D,vote02_05/21/2002,1
F,R,CHESTER,P,D,vote02_05/21/2002,1
M,NF,CHESTER,AP,I,vote02_05/21/2002,1
M,NF,CHESTER,AP,NF,vote02_05/21/2002,1
M,R,CHESTER,AP,NF,vote02_05/21/2002,1
F,D,CHESTER,P,NOP,vote02_05/21/2002,1
M,R,ADAMS,AB,R,vote02_05/21/2002,1
M,R,ARMSTRONG,AB,R,vote02_05/21/2002,1
F,D,BUCKS,AB,R,vote02_05/21/2002,1
F,R,BUCKS,AB,R,vote02_05/21/2002,8
M,R,BUCKS,AB,R,vote02_05/21/2002,7
F,R,BUTLER,AB,R,vote02_05/21/2002,4
M,R,BUTLER,AB,R,vote02_05/21/2002,1
U,R,BUTLER,AB,R,vote02_05/21/2002,1
U,R,CARBON,AB,R,vote02_05/21/2002,1
M,D,CHESTER,AB,R,vote02_05/21/2002,2
F,NF,CHESTER,AB,R,vote02_05/21/2002,1
M,NF,CHESTER,AB,R,vote02_05/21/2002,1
F,R,CHESTER,AB,R,vote02_05/21/2002,15
M,R,CHESTER,AB,R,vote02_05/21/2002,11
F,R,CUMBERLAND,AB,R,vote02_05/21/2002,5
M,R,CUMBERLAND,AB,R,vote02_05/21/2002,8
F,R,ELK,AB,R,vote02_05/21/2002,1
M,R,ELK,AB,R,vote02_05/21/2002,2
U,R,ELK,AB,R,vote02_05/21/2002,2
U,R,FRANKLIN,AB,R,vote02_05/21/2002,1
F,R,PIKE,AB,R,vote02_05/21/2002,1
U,D,WARREN,AB,R,vote02_05/21/2002,1
F,R,WARREN,AB,R,vote02_05/21/2002,1
F,D,WASHINGTON,AB,R,vote02_05/21/2002,2
M,D,WASHINGTON,AB,R,vote02_05/21/2002,1
U,D,WASHINGTON,AB,R,vote02_05/21/2002,1
F,R,WASHINGTON,AB,R,vote02_05/21/2002,8
M,R,WASHINGTON,AB,R,vote02_05/21/2002,4
U,R,WASHINGTON,AB,R,vote02_05/21/2002,26
F,D,ADAMS,AP,R,vote02_05/21/2002,2
M,D,ADAMS,AP,R,vote02_05/21/2002,1
F,R,ADAMS,AP,R,vote02_05/21/2002,20
M,R,ADAMS,AP,R,vote02_05/21/2002,15
F,D,ARMSTRONG,AP,R,vote02_05/21/2002,1
M,D,ARMSTRONG,AP,R,vote02_05/21/2002,1
F,R,ARMSTRONG,AP,R,vote02_05/21/2002,10
M,R,ARMSTRONG,AP,R,vote02_05/21/2002,13
F,D,BEAVER,AP,R,vote02_05/21/2002,2
M,D,BEAVER,AP,R,vote02_05/21/2002,2
F,R,BEAVER,AP,R,vote02_05/21/2002,12
M,R,BEAVER,AP,R,vote02_05/21/2002,13
F,R,BERKS,AP,R,vote02_05/21/2002,1
F,D,BUCKS,AP,R,vote02_05/21/2002,5
M,D,BUCKS,AP,R,vote02_05/21/2002,1
U,D,BUCKS,AP,R,vote02_05/21/2002,1
F,R,BUCKS,AP,R,vote02_05/21/2002,55
M,R,BUCKS,AP,R,vote02_05/21/2002,57
U,R,BUCKS,AP,R,vote02_05/21/2002,1
F,R,BUTLER,AP,R,vote02_05/21/2002,7
M,R,BUTLER,AP,R,vote02_05/21/2002,7
U,I,CARBON,AP,R,vote02_05/21/2002,1
U,NF,CARBON,AP,R,vote02_05/21/2002,1
F,R,CARBON,AP,R,vote02_05/21/2002,5
M,R,CARBON,AP,R,vote02_05/21/2002,7
U,R,CARBON,AP,R,vote02_05/21/2002,57
F,CT,CHESTER,AP,R,vote02_05/21/2002,1
F,D,CHESTER,AP,R,vote02_05/21/2002,92
M,D,CHESTER,AP,R,vote02_05/21/2002,66
U,D,CHESTER,AP,R,vote02_05/21/2002,1
F,I,CHESTER,AP,R,vote02_05/21/2002,6
M,I,CHESTER,AP,R,vote02_05/21/2002,5
M,LN,CHESTER,AP,R,vote02_05/21/2002,1
F,NF,CHESTER,AP,R,vote02_05/21/2002,8
M,NF,CHESTER,AP,R,vote02_05/21/2002,16
F,NON,CHESTER,AP,R,vote02_05/21/2002,1
M,NON,CHESTER,AP,R,vote02_05/21/2002,1
F,OTH,CHESTER,AP,R,vote02_05/21/2002,2
F,R,CHESTER,AP,R,vote02_05/21/2002,776
M,R,CHESTER,AP,R,vote02_05/21/2002,736
M,C,CUMBERLAND,AP,R,vote02_05/21/2002,1
F,D,CUMBERLAND,AP,R,vote02_05/21/2002,25
M,D,CUMBERLAND,AP,R,vote02_05/21/2002,12
U,D,CUMBERLAND,AP,R,vote02_05/21/2002,2
F,I,CUMBERLAND,AP,R,vote02_05/21/2002,2
M,I,CUMBERLAND,AP,R,vote02_05/21/2002,3
M,LN,CUMBERLAND,AP,R,vote02_05/21/2002,1
F,NF,CUMBERLAND,AP,R,vote02_05/21/2002,2
M,NF,CUMBERLAND,AP,R,vote02_05/21/2002,3
U,NF,CUMBERLAND,AP,R,vote02_05/21/2002,1
F,R,CUMBERLAND,AP,R,vote02_05/21/2002,281
M,R,CUMBERLAND,AP,R,vote02_05/21/2002,249
U,R,CUMBERLAND,AP,R,vote02_05/21/2002,5
M,D,ELK,AP,R,vote02_05/21/2002,1
U,D,ELK,AP,R,vote02_05/21/2002,1
M,LN,ELK,AP,R,vote02_05/21/2002,1
F,R,ELK,AP,R,vote02_05/21/2002,7
M,R,ELK,AP,R,vote02_05/21/2002,6
U,R,ELK,AP,R,vote02_05/21/2002,75
M,D,FRANKLIN,AP,R,vote02_05/21/2002,1
U,D,FRANKLIN,AP,R,vote02_05/21/2002,1
F,R,FRANKLIN,AP,R,vote02_05/21/2002,1
M,R,FRANKLIN,AP,R,vote02_05/21/2002,3
