Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
U,R,CARBON,AP,R,vote01_11/06/2001,1204
F,D,CHESTER,AP,R,vote01_11/06/2001,346
M,D,CHESTER,AP,R,vote01_11/06/2001,267
U,D,CHESTER,AP,R,vote01_11/06/2001,16
F,I,CHESTER,AP,R,vote01_11/06/2001,16
M,I,CHESTER,AP,R,vote01_11/06/2001,25
M,INDE,CHESTER,AP,R,vote01_11/06/2001,1
M,IR,CHESTER,AP,R,vote01_11/06/2001,1
M,LN,CHESTER,AP,R,vote01_11/06/2001,7
F,NF,CHESTER,AP,R,vote01_11/06/2001,35
M,NF,CHESTER,AP,R,vote01_11/06/2001,68
U,NF,CHESTER,AP,R,vote01_11/06/2001,2
M,NO,CHESTER,AP,R,vote01_11/06/2001,1
F,NON,CHESTER,AP,R,vote01_11/06/2001,2
M,NON,CHESTER,AP,R,vote01_11/06/2001,5
F,OTH,CHESTER,AP,R,vote01_11/06/2001,3
F,R,CHESTER,AP,R,vote01_11/06/2001,5845
M,R,CHESTER,AP,R,vote01_11/06/2001,6150
U,R,CHESTER,AP,R,vote01_11/06/2001,2
F,D,CUMBERLAND,AP,R,vote01_11/06/2001,99
M,D,CUMBERLAND,AP,R,vote01_11/06/2001,69
U,D,CUMBERLAND,AP,R,vote01_11/06/2001,6
F,I,CUMBERLAND,AP,R,vote01_11/06/2001,7
M,I,CUMBERLAND,AP,R,vote01_11/06/2001,10
F,IR,CUMBERLAND,AP,R,vote01_11/06/2001,2
F,LN,CUMBERLAND,AP,R,vote01_11/06/2001,1
M,LN,CUMBERLAND,AP,R,vote01_11/06/2001,3
F,NF,CUMBERLAND,AP,R,vote01_11/06/2001,14
M,NF,CUMBERLAND,AP,R,vote01_11/06/2001,29
M,NOP,CUMBERLAND,AP,R,vote01_11/06/2001,1
F,R,CUMBERLAND,AP,R,vote01_11/06/2001,1964
M,R,CUMBERLAND,AP,R,vote01_11/06/2001,1948
U,R,CUMBERLAND,AP,R,vote01_11/06/2001,63
F,D,ELK,AP,R,vote01_11/06/2001,4
M,D,ELK,AP,R,vote01_11/06/2001,5
U,D,ELK,AP,R,vote01_11/06/2001,5
U,I,ELK,AP,R,vote01_11/06/2001,4
F,NF,ELK,AP,R,vote01_11/06/2001,1
M,NF,ELK,AP,R,vote01_11/06/2001,1
M,OTH,ELK,AP,R,vote01_11/06/2001,1
F,R,ELK,AP,R,vote01_11/06/2001,90
M,R,ELK,AP,R,vote01_11/06/2001,109
U,R,ELK,AP,R,vote01_11/06/2001,942
F,R,FRANKLIN,AP,R,vote01_11/06/2001,9
M,R,FRANKLIN,AP,R,vote01_11/06/2001,7
U,R,FRANKLIN,AP,R,vote01_11/06/2001,26
F,D,GREENE,AP,R,vote01_11/06/2001,3
U,D,GREENE,AP,R,vote01_11/06/2001,1
F,I,GREENE,AP,R,vote01_11/06/2001,2
U,LN,GREENE,AP,R,vote01_11/06/2001,1
U,NF,GREENE,AP,R,vote01_11/06/2001,1
F,OTH,GREENE,AP,R,vote01_11/06/2001,1
F,R,GREENE,AP,R,vote01_11/06/2001,27
M,R,GREENE,AP,R,vote01_11/06/2001,21
U,R,GREENE,AP,R,vote01_11/06/2001,113
U,D,WARREN,AP,R,vote01_11/06/2001,1
F,R,WARREN,AP,R,vote01_11/06/2001,2
M,R,WARREN,AP,R,vote01_11/06/2001,4
U,R,WARREN,AP,R,vote01_11/06/2001,6
F,D,WASHINGTON,AP,R,vote01_11/06/2001,26
M,D,WASHINGTON,AP,R,vote01_11/06/2001,18
U,D,WASHINGTON,AP,R,vote01_11/06/2001,29
M,I,WASHINGTON,AP,R,vote01_11/06/2001,1
U,I,WASHINGTON,AP,R,vote01_11/06/2001,4
U,INDE,WASHINGTON,AP,R,vote01_11/06/2001,1
F,LN,WASHINGTON,AP,R,vote01_11/06/2001,1
M,LN,WASHINGTON,AP,R,vote01_11/06/2001,3
F,NF,WASHINGTON,AP,R,vote01_11/06/2001,2
M,NF,WASHINGTON,AP,R,vote01_11/06/2001,2
U,NF,WASHINGTON,AP,R,vote01_11/06/2001,8
M,OTH,WASHINGTON,AP,R,vote01_11/06/2001,1
F,R,WASHINGTON,AP,R,vote01_11/06/2001,365
M,R,WASHINGTON,AP,R,vote01_11/06/2001,361
U,R,WASHINGTON,AP,R,vote01_11/06/2001,2081
F,R,BUCKS,P,R,vote01_11/06/2001,1
F,NF,CHESTER,P,R,vote01_11/06/2001,1
M,R,CHESTER,P,R,vote01_11/06/2001,1
F,R,CUMBERLAND,P,R,vote01_11/06/2001,1
F,D,ARMSTRONG,AB,D,vote02_05/21/2002,1
M,D,BEAVER,AB,D,vote02_05/21/2002,1
F,D,BUCKS,AB,D,vote02_05/21/2002,8
M,D,BUCKS,AB,D,vote02_05/21/2002,4
F,D,BUTLER,AB,D,vote02_05/21/2002,1
F,D,CARBON,AB,D,vote02_05/21/2002,1
U,D,CARBON,AB,D,vote02_05/21/2002,5
F,D,CHESTER,AB,D,vote02_05/21/2002,9
M,D,CHESTER,AB,D,vote02_05/21/2002,5
M,R,CHESTER,AB,D,vote02_05/21/2002,1
F,D,CUMBERLAND,AB,D,vote02_05/21/2002,3
M,D,CUMBERLAND,AB,D,vote02_05/21/2002,5
U,D,GREENE,AB,D,vote02_05/21/2002,2
F,D,WASHINGTON,AB,D,vote02_05/21/2002,7
M,D,WASHINGTON,AB,D,vote02_05/21/2002,1
U,D,WASHINGTON,AB,D,vote02_05/21/2002,20
F,R,WASHINGTON,AB,D,vote02_05/21/2002,1
F,D,ADAMS,AP,D,vote02_05/21/2002,14
M,D,ADAMS,AP,D,vote02_05/21/2002,10
F,R,ADAMS,AP,D,vote02_05/21/2002,1
M,R,ADAMS,AP,D,vote02_05/21/2002,2
F,D,ARMSTRONG,AP,D,vote02_05/21/2002,13
M,D,ARMSTRONG,AP,D,vote02_05/21/2002,12
F,D,BEAVER,AP,D,vote02_05/21/2002,40
M,D,BEAVER,AP,D,vote02_05/21/2002,39
M,I,BEAVER,AP,D,vote02_05/21/2002,1
F,R,BEAVER,AP,D,vote02_05/21/2002,5
M,R,BEAVER,AP,D,vote02_05/21/2002,1
F,R,BERKS,AP,D,vote02_05/21/2002,1
F,D,BUCKS,AP,D,vote02_05/21/2002,91
M,D,BUCKS,AP,D,vote02_05/21/2002,76
U,D,BUCKS,AP,D,vote02_05/21/2002,2
F,LN,BUCKS,AP,D,vote02_05/21/2002,1
M,NF,BUCKS,AP,D,vote02_05/21/2002,1
F,R,BUCKS,AP,D,vote02_05/21/2002,9
M,R,BUCKS,AP,D,vote02_05/21/2002,3
U,R,BUCKS,AP,D,vote02_05/21/2002,1
F,D,BUTLER,AP,D,vote02_05/21/2002,11
M,D,BUTLER,AP,D,vote02_05/21/2002,9
F,R,BUTLER,AP,D,vote02_05/21/2002,1
F,D,CARBON,AP,D,vote02_05/21/2002,24
M,D,CARBON,AP,D,vote02_05/21/2002,22
U,D,CARBON,AP,D,vote02_05/21/2002,165
F,NF,CARBON,AP,D,vote02_05/21/2002,1
F,R,CARBON,AP,D,vote02_05/21/2002,5
M,R,CARBON,AP,D,vote02_05/21/2002,6
U,R,CARBON,AP,D,vote02_05/21/2002,12
F,D,CENTRE,AP,D,vote02_05/21/2002,1
F,D,CHESTER,AP,D,vote02_05/21/2002,1265
M,D,CHESTER,AP,D,vote02_05/21/2002,772
U,D,CHESTER,AP,D,vote02_05/21/2002,1
F,I,CHESTER,AP,D,vote02_05/21/2002,4
F,NF,CHESTER,AP,D,vote02_05/21/2002,11
M,NF,CHESTER,AP,D,vote02_05/21/2002,6
M,NON,CHESTER,AP,D,vote02_05/21/2002,1
M,OTH,CHESTER,AP,D,vote02_05/21/2002,1
F,R,CHESTER,AP,D,vote02_05/21/2002,33
M,R,CHESTER,AP,D,vote02_05/21/2002,22
F,D,CUMBERLAND,AP,D,vote02_05/21/2002,313
M,D,CUMBERLAND,AP,D,vote02_05/21/2002,223
U,D,CUMBERLAND,AP,D,vote02_05/21/2002,13
M,I,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,NF,CUMBERLAND,AP,D,vote02_05/21/2002,2
M,NF,CUMBERLAND,AP,D,vote02_05/21/2002,3
F,OTH,CUMBERLAND,AP,D,vote02_05/21/2002,2
F,R,CUMBERLAND,AP,D,vote02_05/21/2002,31
M,R,CUMBERLAND,AP,D,vote02_05/21/2002,27
F,D,ELK,AP,D,vote02_05/21/2002,4
M,D,ELK,AP,D,vote02_05/21/2002,5
U,D,ELK,AP,D,vote02_05/21/2002,60
F,R,ELK,AP,D,vote02_05/21/2002,3
M,R,ELK,AP,D,vote02_05/21/2002,3
U,R,ELK,AP,D,vote02_05/21/2002,4
U,D,FAYETTE,AP,D,vote02_05/21/2002,1
U,D,FRANKLIN,AP,D,vote02_05/21/2002,3
F,D,GREENE,AP,D,vote02_05/21/2002,15
M,D,GREENE,AP,D,vote02_05/21/2002,20
U,D,GREENE,AP,D,vote02_05/21/2002,74
F,R,GREENE,AP,D,vote02_05/21/2002,5
M,R,GREENE,AP,D,vote02_05/21/2002,10
U,R,GREENE,AP,D,vote02_05/21/2002,4
F,D,WASHINGTON,AP,D,vote02_05/21/2002,252
M,D,WASHINGTON,AP,D,vote02_05/21/2002,193
U,D,WASHINGTON,AP,D,vote02_05/21/2002,1384
F,I,WASHINGTON,AP,D,vote02_05/21/2002,1
M,I,WASHINGTON,AP,D,vote02_05/21/2002,1
U,I,WASHINGTON,AP,D,vote02_05/21/2002,2
U,LN,WASHINGTON,AP,D,vote02_05/21/2002,1
F,NF,WASHINGTON,AP,D,vote02_05/21/2002,1
M,NF,WASHINGTON,AP,D,vote02_05/21/2002,3
U,NF,WASHINGTON,AP,D,vote02_05/21/2002,3
F,OTH,WASHINGTON,AP,D,vote02_05/21/2002,1
F,R,WASHINGTON,AP,D,vote02_05/21/2002,77
M,R,WASHINGTON,AP,D,vote02_05/21/2002,73
U,R,WASHINGTON,AP,D,vote02_05/21/2002,123
F,D,WESTMORELAND,AP,D,vote02_05/21/2002,1
M,D,CHESTER,P,D,vote02_05/21/2002,1
F,R,CUMBERLAND,P,D,vote02_05/21/2002,1
U,I,WASHINGTON,AP,I,vote02_05/21/2002,1
M,IR,CUMBERLAND,AP,IR,vote02_05/21/2002,1
U,D,BUCKS,AB,R,vote02_05/21/2002,1
F,R,BUCKS,AB,R,vote02_05/21/2002,3
M,R,BUCKS,AB,R,vote02_05/21/2002,8
M,R,BUTLER,AB,R,vote02_05/21/2002,1
U,R,BUTLER,AB,R,vote02_05/21/2002,1
F,R,CARBON,AB,R,vote02_05/21/2002,1
U,R,CARBON,AB,R,vote02_05/21/2002,1
F,D,CHESTER,AB,R,vote02_05/21/2002,1
M,D,CHESTER,AB,R,vote02_05/21/2002,1
U,D,CHESTER,AB,R,vote02_05/21/2002,1
F,R,CHESTER,AB,R,vote02_05/21/2002,16
M,R,CHESTER,AB,R,vote02_05/21/2002,16
M,D,CUMBERLAND,AB,R,vote02_05/21/2002,1
F,R,CUMBERLAND,AB,R,vote02_05/21/2002,7
M,R,CUMBERLAND,AB,R,vote02_05/21/2002,5
U,R,CUMBERLAND,AB,R,vote02_05/21/2002,1
U,R,ELK,AB,R,vote02_05/21/2002,3
U,R,FRANKLIN,AB,R,vote02_05/21/2002,1
M,R,PIKE,AB,R,vote02_05/21/2002,1
U,R,PIKE,AB,R,vote02_05/21/2002,2
F,R,WARREN,AB,R,vote02_05/21/2002,1
M,R,WARREN,AB,R,vote02_05/21/2002,1
M,D,WASHINGTON,AB,R,vote02_05/21/2002,2
U,D,WASHINGTON,AB,R,vote02_05/21/2002,1
F,R,WASHINGTON,AB,R,vote02_05/21/2002,9
M,R,WASHINGTON,AB,R,vote02_05/21/2002,8
U,R,WASHINGTON,AB,R,vote02_05/21/2002,50
F,D,ADAMS,AP,R,vote02_05/21/2002,1
F,R,ADAMS,AP,R,vote02_05/21/2002,15
M,R,ADAMS,AP,R,vote02_05/21/2002,15
F,D,ARMSTRONG,AP,R,vote02_05/21/2002,2
F,R,ARMSTRONG,AP,R,vote02_05/21/2002,6
M,R,ARMSTRONG,AP,R,vote02_05/21/2002,10
F,D,BEAVER,AP,R,vote02_05/21/2002,1
M,I,BEAVER,AP,R,vote02_05/21/2002,1
F,R,BEAVER,AP,R,vote02_05/21/2002,12
M,R,BEAVER,AP,R,vote02_05/21/2002,11
F,D,BUCKS,AP,R,vote02_05/21/2002,4
M,D,BUCKS,AP,R,vote02_05/21/2002,4
M,OTH,BUCKS,AP,R,vote02_05/21/2002,1
F,R,BUCKS,AP,R,vote02_05/21/2002,68
M,R,BUCKS,AP,R,vote02_05/21/2002,69
U,R,BUCKS,AP,R,vote02_05/21/2002,2
M,D,BUTLER,AP,R,vote02_05/21/2002,1
F,R,BUTLER,AP,R,vote02_05/21/2002,12
M,R,BUTLER,AP,R,vote02_05/21/2002,9
F,D,CARBON,AP,R,vote02_05/21/2002,2
U,I,CARBON,AP,R,vote02_05/21/2002,1
M,NF,CARBON,AP,R,vote02_05/21/2002,1
U,NF,CARBON,AP,R,vote02_05/21/2002,1
F,R,CARBON,AP,R,vote02_05/21/2002,9
M,R,CARBON,AP,R,vote02_05/21/2002,9
U,R,CARBON,AP,R,vote02_05/21/2002,57
F,CT,CHESTER,AP,R,vote02_05/21/2002,1
F,D,CHESTER,AP,R,vote02_05/21/2002,63
M,D,CHESTER,AP,R,vote02_05/21/2002,49
U,D,CHESTER,AP,R,vote02_05/21/2002,1
F,I,CHESTER,AP,R,vote02_05/21/2002,2
M,I,CHESTER,AP,R,vote02_05/21/2002,7
M,LN,CHESTER,AP,R,vote02_05/21/2002,1
F,NF,CHESTER,AP,R,vote02_05/21/2002,4
M,NF,CHESTER,AP,R,vote02_05/21/2002,7
F,NON,CHESTER,AP,R,vote02_05/21/2002,1
F,OTH,CHESTER,AP,R,vote02_05/21/2002,1
M,OTH,CHESTER,AP,R,vote02_05/21/2002,1
F,R,CHESTER,AP,R,vote02_05/21/2002,817
M,R,CHESTER,AP,R,vote02_05/21/2002,801
U,R,CHESTER,AP,R,vote02_05/21/2002,1
M,C,CUMBERLAND,AP,R,vote02_05/21/2002,1
F,D,CUMBERLAND,AP,R,vote02_05/21/2002,24
M,D,CUMBERLAND,AP,R,vote02_05/21/2002,16
U,D,CUMBERLAND,AP,R,vote02_05/21/2002,3
F,I,CUMBERLAND,AP,R,vote02_05/21/2002,1
M,I,CUMBERLAND,AP,R,vote02_05/21/2002,2
M,LN,CUMBERLAND,AP,R,vote02_05/21/2002,1
F,NF,CUMBERLAND,AP,R,vote02_05/21/2002,3
M,NF,CUMBERLAND,AP,R,vote02_05/21/2002,3
U,NF,CUMBERLAND,AP,R,vote02_05/21/2002,1
F,R,CUMBERLAND,AP,R,vote02_05/21/2002,299
M,R,CUMBERLAND,AP,R,vote02_05/21/2002,270
U,R,CUMBERLAND,AP,R,vote02_05/21/2002,11
U,D,ELK,AP,R,vote02_05/21/2002,1
F,R,ELK,AP,R,vote02_05/21/2002,4
M,R,ELK,AP,R,vote02_05/21/2002,11
U,R,ELK,AP,R,vote02_05/21/2002,55
M,D,FRANKLIN,AP,R,vote02_05/21/2002,1
U,D,FRANKLIN,AP,R,vote02_05/21/2002,1
F,R,FRANKLIN,AP,R,vote02_05/21/2002,1
M,R,FRANKLIN,AP,R,vote02_05/21/2002,1
U,R,FRANKLIN,AP,R,vote02_05/21/2002,8
F,D,GREENE,AP,R,vote02_05/21/2002,2
M,NF,GREENE,AP,R,vote02_05/21/2002,1
F,R,GREENE,AP,R,vote02_05/21/2002,16
M,R,GREENE,AP,R,vote02_05/21/2002,8
U,R,GREENE,AP,R,vote02_05/21/2002,39
F,D,PIKE,AP,R,vote02_05/21/2002,1
F,R,PIKE,AP,R,vote02_05/21/2002,1
M,D,WARREN,AP,R,vote02_05/21/2002,1
F,R,WARREN,AP,R,vote02_05/21/2002,4
M,R,WARREN,AP,R,vote02_05/21/2002,3
U,R,WARREN,AP,R,vote02_05/21/2002,2
M,CT,WASHINGTON,AP,R,vote02_05/21/2002,1
F,D,WASHINGTON,AP,R,vote02_05/21/2002,24
M,D,WASHINGTON,AP,R,vote02_05/21/2002,14
U,D,WASHINGTON,AP,R,vote02_05/21/2002,28
F,I,WASHINGTON,AP,R,vote02_05/21/2002,1
M,I,WASHINGTON,AP,R,vote02_05/21/2002,1
U,I,WASHINGTON,AP,R,vote02_05/21/2002,11
M,LN,WASHINGTON,AP,R,vote02_05/21/2002,1
U,LN,WASHINGTON,AP,R,vote02_05/21/2002,2
F,NF,WASHINGTON,AP,R,vote02_05/21/2002,6
M,NF,WASHINGTON,AP,R,vote02_05/21/2002,7
U,NF,WASHINGTON,AP,R,vote02_05/21/2002,10
F,OTH,WASHINGTON,AP,R,vote02_05/21/2002,1
M,OTH,WASHINGTON,AP,R,vote02_05/21/2002,1
U,OTH,WASHINGTON,AP,R,vote02_05/21/2002,2
F,R,WASHINGTON,AP,R,vote02_05/21/2002,517
M,R,WASHINGTON,AP,R,vote02_05/21/2002,569
U,R,WASHINGTON,AP,R,vote02_05/21/2002,2889
M,R,WESTMORELAND,AP,R,vote02_05/21/2002,1
M,R,CUMBERLAND,P,R,vote02_05/21/2002,1
M,D,CHESTER,AB,D,vote02_10/01/2002,1
F,D,CHESTER,AP,D,vote02_10/01/2002,22
M,D,CHESTER,AP,D,vote02_10/01/2002,12
F,I,CHESTER,AP,D,vote02_10/01/2002,1
F,R,CHESTER,AB,R,vote02_10/01/2002,4
M,R,CHESTER,AB,R,vote02_10/01/2002,5
F,D,CHESTER,AP,R,vote02_10/01/2002,2
M,D,CHESTER,AP,R,vote02_10/01/2002,3
U,D,CHESTER,AP,R,vote02_10/01/2002,1
F,I,CHESTER,AP,R,vote02_10/01/2002,2
F,LN,CHESTER,AP,R,vote02_10/01/2002,1
F,NF,CHESTER,AP,R,vote02_10/01/2002,4
M,NF,CHESTER,AP,R,vote02_10/01/2002,2
F,R,CHESTER,AP,R,vote02_10/01/2002,130
M,R,CHESTER,AP,R,vote02_10/01/2002,111
M,NF,CHESTER,P,R,vote02_10/01/2002,1
F,D,BUCKS,AB,D,vote02_11/05/2002,9
M,D,BUCKS,AB,D,vote02_11/05/2002,5
F,R,BUTLER,AB,D,vote02_11/05/2002,1
M,R,BUTLER,AB,D,vote02_11/05/2002,1
U,D,CARBON,AB,D,vote02_11/05/2002,2
F,R,CARBON,AB,D,vote02_11/05/2002,1
F,D,CHESTER,AB,D,vote02_11/05/2002,9
M,D,CHESTER,AB,D,vote02_11/05/2002,6
M,R,CHESTER,AB,D,vote02_11/05/2002,1
F,D,CUMBERLAND,AB,D,vote02_11/05/2002,5
M,D,CUMBERLAND,AB,D,vote02_11/05/2002,4
F,R,CUMBERLAND,AB,D,vote02_11/05/2002,1
U,D,GREENE,AB,D,vote02_11/05/2002,1
F,D,LAWRENCE,AB,D,vote02_11/05/2002,44
M,D,LAWRENCE,AB,D,vote02_11/05/2002,17
U,D,LAWRENCE,AB,D,vote02_11/05/2002,2
F,I,LAWRENCE,AB,D,vote02_11/05/2002,1
M,NF,LAWRENCE,AB,D,vote02_11/05/2002,1
F,R,LAWRENCE,AB,D,vote02_11/05/2002,3
U,R,LAWRENCE,AB,D,vote02_11/05/2002,2
F,D,PIKE,AB,D,vote02_11/05/2002,1
F,D,ADAMS,AP,D,vote02_11/05/2002,23
M,D,ADAMS,AP,D,vote02_11/05/2002,15
F,R,ADAMS,AP,D,vote02_11/05/2002,3
M,R,ADAMS,AP,D,vote02_11/05/2002,3
F,D,ARMSTRONG,AP,D,vote02_11/05/2002,24
M,D,ARMSTRONG,AP,D,vote02_11/05/2002,18
U,D,ARMSTRONG,AP,D,vote02_11/05/2002,1
F,R,ARMSTRONG,AP,D,vote02_11/05/2002,2
M,R,ARMSTRONG,AP,D,vote02_11/05/2002,10
F,D,BEAVER,AP,D,vote02_11/05/2002,71
M,D,BEAVER,AP,D,vote02_11/05/2002,70
M,NF,BEAVER,AP,D,vote02_11/05/2002,1
F,R,BEAVER,AP,D,vote02_11/05/2002,8
M,R,BEAVER,AP,D,vote02_11/05/2002,16
F,D,BUCKS,AP,D,vote02_11/05/2002,102
M,D,BUCKS,AP,D,vote02_11/05/2002,106
U,D,BUCKS,AP,D,vote02_11/05/2002,5
F,NF,BUCKS,AP,D,vote02_11/05/2002,1
M,NF,BUCKS,AP,D,vote02_11/05/2002,2
F,R,BUCKS,AP,D,vote02_11/05/2002,5
M,R,BUCKS,AP,D,vote02_11/05/2002,7
F,D,BUTLER,AP,D,vote02_11/05/2002,20
M,D,BUTLER,AP,D,vote02_11/05/2002,20
F,R,BUTLER,AP,D,vote02_11/05/2002,3
M,R,BUTLER,AP,D,vote02_11/05/2002,5
F,D,CARBON,AP,D,vote02_11/05/2002,44
M,D,CARBON,AP,D,vote02_11/05/2002,27
U,D,CARBON,AP,D,vote02_11/05/2002,178
M,I,CARBON,AP,D,vote02_11/05/2002,1
U,I,CARBON,AP,D,vote02_11/05/2002,1
U,NF,CARBON,AP,D,vote02_11/05/2002,1
F,R,CARBON,AP,D,vote02_11/05/2002,8
M,R,CARBON,AP,D,vote02_11/05/2002,5
U,R,CARBON,AP,D,vote02_11/05/2002,28
F,D,CHESTER,AP,D,vote02_11/05/2002,932
M,D,CHESTER,AP,D,vote02_11/05/2002,590
U,D,CHESTER,AP,D,vote02_11/05/2002,1
M,GR,CHESTER,AP,D,vote02_11/05/2002,2
F,I,CHESTER,AP,D,vote02_11/05/2002,3
M,LN,CHESTER,AP,D,vote02_11/05/2002,1
F,NF,CHESTER,AP,D,vote02_11/05/2002,5
M,NF,CHESTER,AP,D,vote02_11/05/2002,5
F,OTH,CHESTER,AP,D,vote02_11/05/2002,1
F,R,CHESTER,AP,D,vote02_11/05/2002,36
M,R,CHESTER,AP,D,vote02_11/05/2002,29
F,D,CLEARFIELD,AP,D,vote02_11/05/2002,1
F,D,CUMBERLAND,AP,D,vote02_11/05/2002,415
M,D,CUMBERLAND,AP,D,vote02_11/05/2002,274
U,D,CUMBERLAND,AP,D,vote02_11/05/2002,16
F,NF,CUMBERLAND,AP,D,vote02_11/05/2002,1
M,NF,CUMBERLAND,AP,D,vote02_11/05/2002,3
F,OTH,CUMBERLAND,AP,D,vote02_11/05/2002,2
M,OTH,CUMBERLAND,AP,D,vote02_11/05/2002,2
F,R,CUMBERLAND,AP,D,vote02_11/05/2002,37
M,R,CUMBERLAND,AP,D,vote02_11/05/2002,43
U,R,CUMBERLAND,AP,D,vote02_11/05/2002,2
F,D,ELK,AP,D,vote02_11/05/2002,7
M,D,ELK,AP,D,vote02_11/05/2002,4
U,D,ELK,AP,D,vote02_11/05/2002,42
F,R,ELK,AP,D,vote02_11/05/2002,3
M,R,ELK,AP,D,vote02_11/05/2002,4
U,R,ELK,AP,D,vote02_11/05/2002,7
F,D,FRANKLIN,AP,D,vote02_11/05/2002,6
M,D,FRANKLIN,AP,D,vote02_11/05/2002,6
U,D,FRANKLIN,AP,D,vote02_11/05/2002,13
F,R,FRANKLIN,AP,D,vote02_11/05/2002,1
F,D,GREENE,AP,D,vote02_11/05/2002,11
M,D,GREENE,AP,D,vote02_11/05/2002,12
U,D,GREENE,AP,D,vote02_11/05/2002,49
F,R,GREENE,AP,D,vote02_11/05/2002,8
M,R,GREENE,AP,D,vote02_11/05/2002,6
F,C,LAWRENCE,AP,D,vote02_11/05/2002,1
M,C,LAWRENCE,AP,D,vote02_11/05/2002,1
F,D,LAWRENCE,AP,D,vote02_11/05/2002,1428
M,D,LAWRENCE,AP,D,vote02_11/05/2002,1289
U,D,LAWRENCE,AP,D,vote02_11/05/2002,78
F,I,LAWRENCE,AP,D,vote02_11/05/2002,3
M,I,LAWRENCE,AP,D,vote02_11/05/2002,5
F,NF,LAWRENCE,AP,D,vote02_11/05/2002,7
M,NF,LAWRENCE,AP,D,vote02_11/05/2002,3
F,R,LAWRENCE,AP,D,vote02_11/05/2002,169
M,R,LAWRENCE,AP,D,vote02_11/05/2002,165
U,R,LAWRENCE,AP,D,vote02_11/05/2002,6
F,D,PIKE,AP,D,vote02_11/05/2002,3
M,D,PIKE,AP,D,vote02_11/05/2002,1
U,D,PIKE,AP,D,vote02_11/05/2002,3
F,D,WARREN,AP,D,vote02_11/05/2002,2
M,D,WARREN,AP,D,vote02_11/05/2002,4
U,D,WARREN,AP,D,vote02_11/05/2002,4
M,R,WARREN,AP,D,vote02_11/05/2002,1
F,D,WASHINGTON,AP,D,vote02_11/05/2002,2
U,D,WASHINGTON,AP,D,vote02_11/05/2002,2
F,R,WASHINGTON,AP,D,vote02_11/05/2002,1
M,NF,CUMBERLAND,AP,NF,vote02_11/05/2002,1
M,R,CUMBERLAND,AP,NOP,vote02_11/05/2002,1
F,R,ADAMS,AB,R,vote02_11/05/2002,2
M,R,ADAMS,AB,R,vote02_11/05/2002,1
F,GR,BEAVER,AB,R,vote02_11/05/2002,1
F,R,BEAVER,AB,R,vote02_11/05/2002,1
F,D,BUCKS,AB,R,vote02_11/05/2002,1
F,R,BUCKS,AB,R,vote02_11/05/2002,15
M,R,BUCKS,AB,R,vote02_11/05/2002,14
F,R,BUTLER,AB,R,vote02_11/05/2002,5
M,R,BUTLER,AB,R,vote02_11/05/2002,1
F,R,CARBON,AB,R,vote02_11/05/2002,1
M,R,CARBON,AB,R,vote02_11/05/2002,2
U,R,CARBON,AB,R,vote02_11/05/2002,4
F,D,CHESTER,AB,R,vote02_11/05/2002,3
M,D,CHESTER,AB,R,vote02_11/05/2002,2
M,I,CHESTER,AB,R,vote02_11/05/2002,1
F,NF,CHESTER,AB,R,vote02_11/05/2002,2
U,NF,CHESTER,AB,R,vote02_11/05/2002,1
F,R,CHESTER,AB,R,vote02_11/05/2002,41
M,R,CHESTER,AB,R,vote02_11/05/2002,41
F,D,CUMBERLAND,AB,R,vote02_11/05/2002,2
M,D,CUMBERLAND,AB,R,vote02_11/05/2002,3
F,I,CUMBERLAND,AB,R,vote02_11/05/2002,1
F,NF,CUMBERLAND,AB,R,vote02_11/05/2002,1
M,NF,CUMBERLAND,AB,R,vote02_11/05/2002,2
F,R,CUMBERLAND,AB,R,vote02_11/05/2002,20
M,R,CUMBERLAND,AB,R,vote02_11/05/2002,18
F,R,ELK,AB,R,vote02_11/05/2002,1
U,D,FRANKLIN,AB,R,vote02_11/05/2002,2
F,R,FRANKLIN,AB,R,vote02_11/05/2002,1
M,R,FRANKLIN,AB,R,vote02_11/05/2002,2
U,R,FRANKLIN,AB,R,vote02_11/05/2002,5
F,R,GREENE,AB,R,vote02_11/05/2002,1
U,R,GREENE,AB,R,vote02_11/05/2002,2
F,D,LAWRENCE,AB,R,vote02_11/05/2002,2
M,D,LAWRENCE,AB,R,vote02_11/05/2002,1
F,I,LAWRENCE,AB,R,vote02_11/05/2002,1
M,I,LAWRENCE,AB,R,vote02_11/05/2002,2
F,R,LAWRENCE,AB,R,vote02_11/05/2002,37
M,R,LAWRENCE,AB,R,vote02_11/05/2002,30
U,R,LAWRENCE,AB,R,vote02_11/05/2002,2
F,R,PIKE,AB,R,vote02_11/05/2002,1
M,R,PIKE,AB,R,vote02_11/05/2002,1
U,R,PIKE,AB,R,vote02_11/05/2002,1
U,R,WARREN,AB,R,vote02_11/05/2002,1
U,R,WASHINGTON,AB,R,vote02_11/05/2002,2
F,D,ADAMS,AP,R,vote02_11/05/2002,3
M,D,ADAMS,AP,R,vote02_11/05/2002,2
F,I,ADAMS,AP,R,vote02_11/05/2002,1
M,I,ADAMS,AP,R,vote02_11/05/2002,2
M,LN,ADAMS,AP,R,vote02_11/05/2002,2
F,NF,ADAMS,AP,R,vote02_11/05/2002,1
M,NF,ADAMS,AP,R,vote02_11/05/2002,1
