county,party,race,first_time_status,age_group,vote_mode,vote_count
POL,REP,3,returning,45-59,E,10
PUT,REP,3,returning,45-59,E,2
SAN,REP,3,returning,45-59,E,9
SAR,REP,3,returning,45-59,E,3
SEM,REP,3,returning,45-59,E,19
STJ,REP,3,returning,45-59,E,3
STL,REP,3,returning,45-59,E,11
SUM,REP,3,returning,45-59,E,1
VOL,REP,3,returning,45-59,E,4
WAK,REP,3,returning,45-59,E,3
ALA,DEM,4,returning,45-59,E,84
BAK,DEM,4,returning,45-59,E,2
BAY,DEM,4,returning,45-59,E,5
BRE,DEM,4,returning,45-59,E,167
BRO,DEM,4,returning,45-59,E,1969
CHA,DEM,4,returning,45-59,E,28
CIT,DEM,4,returning,45-59,E,10
CLA,DEM,4,returning,45-59,E,22
CLL,DEM,4,returning,45-59,E,100
CLM,DEM,4,returning,45-59,E,3
DAD,DEM,4,returning,45-59,E,2986
DES,DEM,4,returning,45-59,E,4
DUV,DEM,4,returning,45-59,E,222
ESC,DEM,4,returning,45-59,E,17
FLA,DEM,4,returning,45-59,E,33
FRA,DEM,4,returning,45-59,E,1
HAR,DEM,4,returning,45-59,E,4
HEN,DEM,4,returning,45-59,E,17
HER,DEM,4,returning,45-59,E,35
HIG,DEM,4,returning,45-59,E,9
HIL,DEM,4,returning,45-59,E,691
HOL,DEM,4,returning,45-59,E,1
IND,DEM,4,returning,45-59,E,30
JAC,DEM,4,returning,45-59,E,3
LAK,DEM,4,returning,45-59,E,141
LEE,DEM,4,returning,45-59,E,140
LEO,DEM,4,returning,45-59,E,67
LEV,DEM,4,returning,45-59,E,2
LIB,DEM,4,returning,45-59,E,1
MAD,DEM,4,returning,45-59,E,1
MAN,DEM,4,returning,45-59,E,42
MON,DEM,4,returning,45-59,E,29
MRN,DEM,4,returning,45-59,E,56
MRT,DEM,4,returning,45-59,E,22
NAS,DEM,4,returning,45-59,E,7
OKA,DEM,4,returning,45-59,E,15
OKE,DEM,4,returning,45-59,E,10
ORA,DEM,4,returning,45-59,E,1365
OSC,DEM,4,returning,45-59,E,528
PAL,DEM,4,returning,45-59,E,579
PAS,DEM,4,returning,45-59,E,138
PIN,DEM,4,returning,45-59,E,65
POL,DEM,4,returning,45-59,E,176
PUT,DEM,4,returning,45-59,E,6
SAN,DEM,4,returning,45-59,E,19
SAR,DEM,4,returning,45-59,E,77
SEM,DEM,4,returning,45-59,E,325
STJ,DEM,4,returning,45-59,E,62
STL,DEM,4,returning,45-59,E,146
SUM,DEM,4,returning,45-59,E,5
VOL,DEM,4,returning,45-59,E,68
WAK,DEM,4,returning,45-59,E,3
WAL,DEM,4,returning,45-59,E,3
DAD,GRE,4,returning,45-59,E,1
DUV,GRE,4,returning,45-59,E,1
SEM,GRE,4,returning,45-59,E,1
BRO,IND,4,returning,45-59,E,1
DAD,IND,4,returning,45-59,E,4
HIL,IND,4,returning,45-59,E,1
PAL,IND,4,returning,45-59,E,1
POL,IND,4,returning,45-59,E,1
ALA,NPA,4,returning,45-59,E,3
BRO,NPA,4,returning,45-59,E,56
CLL,NPA,4,returning,45-59,E,2
DAD,NPA,4,returning,45-59,E,14
FLA,NPA,4,returning,45-59,E,1
HIL,NPA,4,returning,45-59,E,3
LAK,NPA,4,returning,45-59,E,3
LEE,NPA,4,returning,45-59,E,2
MON,NPA,4,returning,45-59,E,2
ORA,NPA,4,returning,45-59,E,16
PAL,NPA,4,returning,45-59,E,29
PIN,NPA,4,returning,45-59,E,3
POL,NPA,4,returning,45-59,E,4
SEM,NPA,4,returning,45-59,E,3
STJ,NPA,4,returning,45-59,E,2
STL,NPA,4,returning,45-59,E,1
VOL,NPA,4,returning,45-59,E,1
ALA,REP,4,returning,45-59,E,13
BAK,REP,4,returning,45-59,E,1
BAY,REP,4,returning,45-59,E,19
BRE,REP,4,returning,45-59,E,108
BRO,REP,4,returning,45-59,E,258
CAL,REP,4,returning,45-59,E,1
CHA,REP,4,returning,45-59,E,4
CIT,REP,4,returning,45-59,E,6
CLA,REP,4,returning,45-59,E,27
CLL,REP,4,returning,45-59,E,63
CLM,REP,4,returning,45-59,E,7
DAD,REP,4,returning,45-59,E,1143
DES,REP,4,returning,45-59,E,1
DIX,REP,4,returning,45-59,E,1
DUV,REP,4,returning,45-59,E,104
ESC,REP,4,returning,45-59,E,11
FLA,REP,4,returning,45-59,E,13
GIL,REP,4,returning,45-59,E,1
GUL,REP,4,returning,45-59,E,1
HAR,REP,4,returning,45-59,E,5
HEN,REP,4,returning,45-59,E,24
HER,REP,4,returning,45-59,E,8
HIG,REP,4,returning,45-59,E,6
HIL,REP,4,returning,45-59,E,201
IND,REP,4,returning,45-59,E,8
JAC,REP,4,returning,45-59,E,1
LAK,REP,4,returning,45-59,E,67
LEE,REP,4,returning,45-59,E,38
LEO,REP,4,returning,45-59,E,21
LEV,REP,4,returning,45-59,E,4
MAD,REP,4,returning,45-59,E,2
MAN,REP,4,returning,45-59,E,17
MON,REP,4,returning,45-59,E,11
MRN,REP,4,returning,45-59,E,8
MRT,REP,4,returning,45-59,E,11
NAS,REP,4,returning,45-59,E,8
OKA,REP,4,returning,45-59,E,16
OKE,REP,4,returning,45-59,E,8
ORA,REP,4,returning,45-59,E,288
OSC,REP,4,returning,45-59,E,95
PAL,REP,4,returning,45-59,E,98
PAS,REP,4,returning,45-59,E,51
PIN,REP,4,returning,45-59,E,5
POL,REP,4,returning,45-59,E,49
PUT,REP,4,returning,45-59,E,1
SAN,REP,4,returning,45-59,E,15
SAR,REP,4,returning,45-59,E,24
SEM,REP,4,returning,45-59,E,91
STJ,REP,4,returning,45-59,E,38
STL,REP,4,returning,45-59,E,41
SUM,REP,4,returning,45-59,E,8
SUW,REP,4,returning,45-59,E,3
VOL,REP,4,returning,45-59,E,15
WAK,REP,4,returning,45-59,E,3
WAL,REP,4,returning,45-59,E,3
ALA,DEM,5,returning,45-59,E,1265
BAK,DEM,5,returning,45-59,E,23
BAY,DEM,5,returning,45-59,E,365
BRA,DEM,5,returning,45-59,E,22
BRE,DEM,5,returning,45-59,E,1824
BRO,DEM,5,returning,45-59,E,6633
CAL,DEM,5,returning,45-59,E,13
CHA,DEM,5,returning,45-59,E,342
CIT,DEM,5,returning,45-59,E,229
CLA,DEM,5,returning,45-59,E,301
CLL,DEM,5,returning,45-59,E,594
CLM,DEM,5,returning,45-59,E,64
DAD,DEM,5,returning,45-59,E,2969
DES,DEM,5,returning,45-59,E,37
DIX,DEM,5,returning,45-59,E,3
DUV,DEM,5,returning,45-59,E,2351
ESC,DEM,5,returning,45-59,E,537
FLA,DEM,5,returning,45-59,E,308
FRA,DEM,5,returning,45-59,E,25
GAD,DEM,5,returning,45-59,E,88
GIL,DEM,5,returning,45-59,E,12
GLA,DEM,5,returning,45-59,E,5
GUL,DEM,5,returning,45-59,E,40
HAM,DEM,5,returning,45-59,E,5
HAR,DEM,5,returning,45-59,E,16
HEN,DEM,5,returning,45-59,E,23
HER,DEM,5,returning,45-59,E,198
HIG,DEM,5,returning,45-59,E,63
HIL,DEM,5,returning,45-59,E,3445
HOL,DEM,5,returning,45-59,E,9
IND,DEM,5,returning,45-59,E,296
JAC,DEM,5,returning,45-59,E,55
JEF,DEM,5,returning,45-59,E,24
LAF,DEM,5,returning,45-59,E,10
LAK,DEM,5,returning,45-59,E,853
LEE,DEM,5,returning,45-59,E,810
LEO,DEM,5,returning,45-59,E,1600
LEV,DEM,5,returning,45-59,E,39
LIB,DEM,5,returning,45-59,E,12
MAD,DEM,5,returning,45-59,E,70
MAN,DEM,5,returning,45-59,E,547
MON,DEM,5,returning,45-59,E,329
MRN,DEM,5,returning,45-59,E,372
MRT,DEM,5,returning,45-59,E,277
NAS,DEM,5,returning,45-59,E,201
OKA,DEM,5,returning,45-59,E,266
OKE,DEM,5,returning,45-59,E,53
ORA,DEM,5,returning,45-59,E,3836
OSC,DEM,5,returning,45-59,E,461
PAL,DEM,5,returning,45-59,E,3879
PAS,DEM,5,returning,45-59,E,926
PIN,DEM,5,returning,45-59,E,978
POL,DEM,5,returning,45-59,E,580
PUT,DEM,5,returning,45-59,E,98
SAN,DEM,5,returning,45-59,E,310
SAR,DEM,5,returning,45-59,E,980
SEM,DEM,5,returning,45-59,E,1519
STJ,DEM,5,returning,45-59,E,1030
STL,DEM,5,returning,45-59,E,607
SUM,DEM,5,returning,45-59,E,138
SUW,DEM,5,returning,45-59,E,42
TAY,DEM,5,returning,45-59,E,18
UNI,DEM,5,returning,45-59,E,19
VOL,DEM,5,returning,45-59,E,902
WAK,DEM,5,returning,45-59,E,94
WAL,DEM,5,returning,45-59,E,144
WAS,DEM,5,returning,45-59,E,24
BAY,GRE,5,returning,45-59,E,1
BRO,GRE,5,returning,45-59,E,2
DAD,GRE,5,returning,45-59,E,1
DUV,GRE,5,returning,45-59,E,2
ESC,GRE,5,returning,45-59,E,1
HER,GRE,5,returning,45-59,E,1
LEE,GRE,5,returning,45-59,E,1
MRN,GRE,5,returning,45-59,E,1
OKA,GRE,5,returning,45-59,E,2
ORA,GRE,5,returning,45-59,E,3
PAL,GRE,5,returning,45-59,E,2
PAS,GRE,5,returning,45-59,E,1
PIN,GRE,5,returning,45-59,E,1
SAR,GRE,5,returning,45-59,E,1
ALA,IND,5,returning,45-59,E,4
BRE,IND,5,returning,45-59,E,1
BRO,IND,5,returning,45-59,E,6
CHA,IND,5,returning,45-59,E,1
CLL,IND,5,returning,45-59,E,2
ESC,IND,5,returning,45-59,E,2
FLA,IND,5,returning,45-59,E,1
HIL,IND,5,returning,45-59,E,2
IND,IND,5,returning,45-59,E,1
LEE,IND,5,returning,45-59,E,1
MON,IND,5,returning,45-59,E,1
OKA,IND,5,returning,45-59,E,2
ORA,IND,5,returning,45-59,E,6
PAL,IND,5,returning,45-59,E,5
PIN,IND,5,returning,45-59,E,1
STJ,IND,5,returning,45-59,E,1
WAK,IND,5,returning,45-59,E,2
ALA,LPF,5,returning,45-59,E,2
BRO,LPF,5,returning,45-59,E,2
CLL,LPF,5,returning,45-59,E,3
MON,LPF,5,returning,45-59,E,1
ORA,LPF,5,returning,45-59,E,6
SAN,LPF,5,returning,45-59,E,1
ALA,NPA,5,returning,45-59,E,39
BAY,NPA,5,returning,45-59,E,2
BRA,NPA,5,returning,45-59,E,1
BRE,NPA,5,returning,45-59,E,16
BRO,NPA,5,returning,45-59,E,79
CHA,NPA,5,returning,45-59,E,1
CIT,NPA,5,returning,45-59,E,1
CLL,NPA,5,returning,45-59,E,22
CLM,NPA,5,returning,45-59,E,1
DAD,NPA,5,returning,45-59,E,18
DUV,NPA,5,returning,45-59,E,7
ESC,NPA,5,returning,45-59,E,1
FLA,NPA,5,returning,45-59,E,4
HIL,NPA,5,returning,45-59,E,8
IND,NPA,5,returning,45-59,E,1
LAK,NPA,5,returning,45-59,E,11
LEE,NPA,5,returning,45-59,E,16
LEO,NPA,5,returning,45-59,E,2
MAD,NPA,5,returning,45-59,E,7
MON,NPA,5,returning,45-59,E,33
MRN,NPA,5,returning,45-59,E,3
MRT,NPA,5,returning,45-59,E,2
NAS,NPA,5,returning,45-59,E,2
OKA,NPA,5,returning,45-59,E,6
ORA,NPA,5,returning,45-59,E,76
OSC,NPA,5,returning,45-59,E,1
PAL,NPA,5,returning,45-59,E,170
PAS,NPA,5,returning,45-59,E,3
PIN,NPA,5,returning,45-59,E,28
PUT,NPA,5,returning,45-59,E,1
SAN,NPA,5,returning,45-59,E,1
SAR,NPA,5,returning,45-59,E,5
SEM,NPA,5,returning,45-59,E,21
STJ,NPA,5,returning,45-59,E,10
STL,NPA,5,returning,45-59,E,2
SUM,NPA,5,returning,45-59,E,2
VOL,NPA,5,returning,45-59,E,5
WAK,NPA,5,returning,45-59,E,8
LAK,REF,5,returning,45-59,E,1
ORA,REF,5,returning,45-59,E,1
ALA,REP,5,returning,45-59,E,306
BAK,REP,5,returning,45-59,E,262
BAY,REP,5,returning,45-59,E,1134
BRA,REP,5,returning,45-59,E,96
BRE,REP,5,returning,45-59,E,2120
BRO,REP,5,returning,45-59,E,905
CAL,REP,5,returning,45-59,E,45
CHA,REP,5,returning,45-59,E,284
CIT,REP,5,returning,45-59,E,327
CLA,REP,5,returning,45-59,E,605
CLL,REP,5,returning,45-59,E,689
CLM,REP,5,returning,45-59,E,271
DAD,REP,5,returning,45-59,E,479
DES,REP,5,returning,45-59,E,51
DIX,REP,5,returning,45-59,E,30
DUV,REP,5,returning,45-59,E,2605
ESC,REP,5,returning,45-59,E,1003
FLA,REP,5,returning,45-59,E,323
FRA,REP,5,returning,45-59,E,29
GAD,REP,5,returning,45-59,E,37
GIL,REP,5,returning,45-59,E,71
GLA,REP,5,returning,45-59,E,25
GUL,REP,5,returning,45-59,E,174
HAM,REP,5,returning,45-59,E,46
HAR,REP,5,returning,45-59,E,119
HEN,REP,5,returning,45-59,E,130
HER,REP,5,returning,45-59,E,238
HIG,REP,5,returning,45-59,E,98
HIL,REP,5,returning,45-59,E,2181
HOL,REP,5,returning,45-59,E,105
IND,REP,5,returning,45-59,E,296
JAC,REP,5,returning,45-59,E,172
JEF,REP,5,returning,45-59,E,20
LAF,REP,5,returning,45-59,E,60
LAK,REP,5,returning,45-59,E,1057
LEE,REP,5,returning,45-59,E,667
LEO,REP,5,returning,45-59,E,651
LEV,REP,5,returning,45-59,E,140
LIB,REP,5,returning,45-59,E,23
MAD,REP,5,returning,45-59,E,123
MAN,REP,5,returning,45-59,E,537
MON,REP,5,returning,45-59,E,161
MRN,REP,5,returning,45-59,E,301
MRT,REP,5,returning,45-59,E,208
NAS,REP,5,returning,45-59,E,574
OKA,REP,5,returning,45-59,E,961
OKE,REP,5,returning,45-59,E,119
ORA,REP,5,returning,45-59,E,2053
OSC,REP,5,returning,45-59,E,404
PAL,REP,5,returning,45-59,E,1199
PAS,REP,5,returning,45-59,E,902
PIN,REP,5,returning,45-59,E,229
POL,REP,5,returning,45-59,E,453
PUT,REP,5,returning,45-59,E,251
SAN,REP,5,returning,45-59,E,933
SAR,REP,5,returning,45-59,E,617
SEM,REP,5,returning,45-59,E,1078
STJ,REP,5,returning,45-59,E,1359
STL,REP,5,returning,45-59,E,512
SUM,REP,5,returning,45-59,E,277
SUW,REP,5,returning,45-59,E,139
TAY,REP,5,returning,45-59,E,87
UNI,REP,5,returning,45-59,E,94
VOL,REP,5,returning,45-59,E,377
WAK,REP,5,returning,45-59,E,209
WAL,REP,5,returning,45-59,E,257
WAS,REP,5,returning,45-59,E,129
ALA,DEM,6,returning,45-59,E,66
BAY,DEM,6,returning,45-59,E,10
BRE,DEM,6,returning,45-59,E,38
BRO,DEM,6,returning,45-59,E,395
CAL,DEM,6,returning,45-59,E,1
CHA,DEM,6,returning,45-59,E,9
CIT,DEM,6,returning,45-59,E,1
CLA,DEM,6,returning,45-59,E,13
CLL,DEM,6,returning,45-59,E,19
DAD,DEM,6,returning,45-59,E,119
DUV,DEM,6,returning,45-59,E,93
ESC,DEM,6,returning,45-59,E,10
FLA,DEM,6,returning,45-59,E,12
GAD,DEM,6,returning,45-59,E,9
GIL,DEM,6,returning,45-59,E,1
HAM,DEM,6,returning,45-59,E,2
HEN,DEM,6,returning,45-59,E,2
HER,DEM,6,returning,45-59,E,6
HIG,DEM,6,returning,45-59,E,1
HIL,DEM,6,returning,45-59,E,104
IND,DEM,6,returning,45-59,E,4
JAC,DEM,6,returning,45-59,E,2
JEF,DEM,6,returning,45-59,E,1
LAK,DEM,6,returning,45-59,E,20
LEE,DEM,6,returning,45-59,E,9
LEO,DEM,6,returning,45-59,E,41
LEV,DEM,6,returning,45-59,E,1
MAD,DEM,6,returning,45-59,E,7
MAN,DEM,6,returning,45-59,E,15
MON,DEM,6,returning,45-59,E,2
MRN,DEM,6,returning,45-59,E,6
MRT,DEM,6,returning,45-59,E,5
NAS,DEM,6,returning,45-59,E,5
OKA,DEM,6,returning,45-59,E,11
ORA,DEM,6,returning,45-59,E,146
OSC,DEM,6,returning,45-59,E,48
PAL,DEM,6,returning,45-59,E,79
PAS,DEM,6,returning,45-59,E,27
PIN,DEM,6,returning,45-59,E,23
POL,DEM,6,returning,45-59,E,12
SAN,DEM,6,returning,45-59,E,6
SAR,DEM,6,returning,45-59,E,7
SEM,DEM,6,returning,45-59,E,63
STJ,DEM,6,returning,45-59,E,23
STL,DEM,6,returning,45-59,E,27
SUW,DEM,6,returning,45-59,E,2
VOL,DEM,6,returning,45-59,E,21
WAK,DEM,6,returning,45-59,E,1
WAL,DEM,6,returning,45-59,E,1
WAS,DEM,6,returning,45-59,E,1
PAL,IND,6,returning,45-59,E,2
ALA,NPA,6,returning,45-59,E,3
BRE,NPA,6,returning,45-59,E,2
BRO,NPA,6,returning,45-59,E,11
HIL,NPA,6,returning,45-59,E,1
IND,NPA,6,returning,45-59,E,1
LAK,NPA,6,returning,45-59,E,1
ORA,NPA,6,returning,45-59,E,3
PAL,NPA,6,returning,45-59,E,3
PIN,NPA,6,returning,45-59,E,2
SEM,NPA,6,returning,45-59,E,2
ALA,REP,6,returning,45-59,E,7
BAY,REP,6,returning,45-59,E,9
BRA,REP,6,returning,45-59,E,1
BRE,REP,6,returning,45-59,E,24
BRO,REP,6,returning,45-59,E,21
CHA,REP,6,returning,45-59,E,2
CIT,REP,6,returning,45-59,E,2
CLA,REP,6,returning,45-59,E,6
CLL,REP,6,returning,45-59,E,13
DAD,REP,6,returning,45-59,E,9
DUV,REP,6,returning,45-59,E,35
ESC,REP,6,returning,45-59,E,13
FLA,REP,6,returning,45-59,E,1
GAD,REP,6,returning,45-59,E,1
HEN,REP,6,returning,45-59,E,1
HER,REP,6,returning,45-59,E,3
HIG,REP,6,returning,45-59,E,2
HIL,REP,6,returning,45-59,E,19
IND,REP,6,returning,45-59,E,2
JAC,REP,6,returning,45-59,E,1
LAK,REP,6,returning,45-59,E,9
LEE,REP,6,returning,45-59,E,4
LEO,REP,6,returning,45-59,E,7
MAD,REP,6,returning,45-59,E,3
MAN,REP,6,returning,45-59,E,3
MON,REP,6,returning,45-59,E,1
MRN,REP,6,returning,45-59,E,5
NAS,REP,6,returning,45-59,E,5
OKA,REP,6,returning,45-59,E,8
ORA,REP,6,returning,45-59,E,21
OSC,REP,6,returning,45-59,E,10
PAL,REP,6,returning,45-59,E,14
PAS,REP,6,returning,45-59,E,11
PIN,REP,6,returning,45-59,E,4
POL,REP,6,returning,45-59,E,5
SAN,REP,6,returning,45-59,E,8
SAR,REP,6,returning,45-59,E,1
SEM,REP,6,returning,45-59,E,20
STJ,REP,6,returning,45-59,E,16
STL,REP,6,returning,45-59,E,6
SUM,REP,6,returning,45-59,E,2
SUW,REP,6,returning,45-59,E,1
TAY,REP,6,returning,45-59,E,1
VOL,REP,6,returning,45-59,E,5
ALA,DEM,7,returning,45-59,E,6
BAY,DEM,7,returning,45-59,E,5
BRE,DEM,7,returning,45-59,E,21
BRO,DEM,7,returning,45-59,E,114
CHA,DEM,7,returning,45-59,E,3
CLA,DEM,7,returning,45-59,E,3
CLL,DEM,7,returning,45-59,E,3
DAD,DEM,7,returning,45-59,E,56
DUV,DEM,7,returning,45-59,E,21
ESC,DEM,7,returning,45-59,E,5
FLA,DEM,7,returning,45-59,E,4
GAD,DEM,7,returning,45-59,E,1
GIL,DEM,7,returning,45-59,E,1
HER,DEM,7,returning,45-59,E,2
HIL,DEM,7,returning,45-59,E,46
IND,DEM,7,returning,45-59,E,1
LAK,DEM,7,returning,45-59,E,3
LEE,DEM,7,returning,45-59,E,7
LEO,DEM,7,returning,45-59,E,11
MAN,DEM,7,returning,45-59,E,6
MRT,DEM,7,returning,45-59,E,3
NAS,DEM,7,returning,45-59,E,2
OKA,DEM,7,returning,45-59,E,4
ORA,DEM,7,returning,45-59,E,53
OSC,DEM,7,returning,45-59,E,9
PAL,DEM,7,returning,45-59,E,24
PAS,DEM,7,returning,45-59,E,12
PIN,DEM,7,returning,45-59,E,7
POL,DEM,7,returning,45-59,E,11
SAN,DEM,7,returning,45-59,E,2
SAR,DEM,7,returning,45-59,E,5
SEM,DEM,7,returning,45-59,E,19
STJ,DEM,7,returning,45-59,E,6
STL,DEM,7,returning,45-59,E,6
VOL,DEM,7,returning,45-59,E,6
BRO,NPA,7,returning,45-59,E,1
CLA,NPA,7,returning,45-59,E,1
CLL,NPA,7,returning,45-59,E,2
DAD,NPA,7,returning,45-59,E,1
MRN,NPA,7,returning,45-59,E,1
ORA,NPA,7,returning,45-59,E,1
OSC,NPA,7,returning,45-59,E,1
PAL,NPA,7,returning,45-59,E,1
ALA,REP,7,returning,45-59,E,1
BAY,REP,7,returning,45-59,E,1
BRE,REP,7,returning,45-59,E,6
BRO,REP,7,returning,45-59,E,6
CLA,REP,7,returning,45-59,E,3
CLL,REP,7,returning,45-59,E,4
DAD,REP,7,returning,45-59,E,5
DUV,REP,7,returning,45-59,E,4
ESC,REP,7,returning,45-59,E,2
FLA,REP,7,returning,45-59,E,1
HIL,REP,7,returning,45-59,E,5
LAK,REP,7,returning,45-59,E,2
LEO,REP,7,returning,45-59,E,3
MAN,REP,7,returning,45-59,E,2
OKA,REP,7,returning,45-59,E,3
ORA,REP,7,returning,45-59,E,8
OSC,REP,7,returning,45-59,E,1
PAL,REP,7,returning,45-59,E,3
PAS,REP,7,returning,45-59,E,5
POL,REP,7,returning,45-59,E,1
SAN,REP,7,returning,45-59,E,2
SAR,REP,7,returning,45-59,E,1
SEM,REP,7,returning,45-59,E,4
STJ,REP,7,returning,45-59,E,1
STL,REP,7,returning,45-59,E,2
VOL,REP,7,returning,45-59,E,1
ALA,DEM,9,returning,45-59,E,4
BAY,DEM,9,returning,45-59,E,7
BRE,DEM,9,returning,45-59,E,24
BRO,DEM,9,returning,45-59,E,109
CHA,DEM,9,returning,45-59,E,3
CLA,DEM,9,returning,45-59,E,5
CLL,DEM,9,returning,45-59,E,4
DAD,DEM,9,returning,45-59,E,231
DUV,DEM,9,returning,45-59,E,60
ESC,DEM,9,returning,45-59,E,5
FLA,DEM,9,returning,45-59,E,4
GAD,DEM,9,returning,45-59,E,2
GUL,DEM,9,returning,45-59,E,1
HER,DEM,9,returning,45-59,E,2
HIG,DEM,9,returning,45-59,E,1
HIL,DEM,9,returning,45-59,E,142
IND,DEM,9,returning,45-59,E,3
JAC,DEM,9,returning,45-59,E,2
LAK,DEM,9,returning,45-59,E,8
LEE,DEM,9,returning,45-59,E,19
LEO,DEM,9,returning,45-59,E,22
MAD,DEM,9,returning,45-59,E,2
MAN,DEM,9,returning,45-59,E,6
MON,DEM,9,returning,45-59,E,3
MRN,DEM,9,returning,45-59,E,2
MRT,DEM,9,returning,45-59,E,1
NAS,DEM,9,returning,45-59,E,2
OKA,DEM,9,returning,45-59,E,6
ORA,DEM,9,returning,45-59,E,300
OSC,DEM,9,returning,45-59,E,21
PAL,DEM,9,returning,45-59,E,239
PAS,DEM,9,returning,45-59,E,17
PIN,DEM,9,returning,45-59,E,12
POL,DEM,9,returning,45-59,E,24
PUT,DEM,9,returning,45-59,E,1
SAN,DEM,9,returning,45-59,E,3
SAR,DEM,9,returning,45-59,E,76
SEM,DEM,9,returning,45-59,E,43
STJ,DEM,9,returning,45-59,E,7
STL,DEM,9,returning,45-59,E,11
SUM,DEM,9,returning,45-59,E,2
VOL,DEM,9,returning,45-59,E,8
BRO,IND,9,returning,45-59,E,1
PAL,IND,9,returning,45-59,E,1
SAR,IND,9,returning,45-59,E,2
OSC,LPF,9,returning,45-59,E,1
BRO,NPA,9,returning,45-59,E,2
CLL,NPA,9,returning,45-59,E,2
DAD,NPA,9,returning,45-59,E,1
MON,NPA,9,returning,45-59,E,1
ORA,NPA,9,returning,45-59,E,13
PAL,NPA,9,returning,45-59,E,10
PIN,NPA,9,returning,45-59,E,2
SAR,NPA,9,returning,45-59,E,2
STL,NPA,9,returning,45-59,E,1
ALA,REP,9,returning,45-59,E,1
BAY,REP,9,returning,45-59,E,6
BRE,REP,9,returning,45-59,E,16
BRO,REP,9,returning,45-59,E,6
CHA,REP,9,returning,45-59,E,2
CIT,REP,9,returning,45-59,E,1
CLA,REP,9,returning,45-59,E,4
CLM,REP,9,returning,45-59,E,1
DAD,REP,9,returning,45-59,E,20
DUV,REP,9,returning,45-59,E,18
ESC,REP,9,returning,45-59,E,3
FLA,REP,9,returning,45-59,E,2
FRA,REP,9,returning,45-59,E,1
HAR,REP,9,returning,45-59,E,2
HIL,REP,9,returning,45-59,E,22
IND,REP,9,returning,45-59,E,3
LAK,REP,9,returning,45-59,E,2
LEE,REP,9,returning,45-59,E,6
LEO,REP,9,returning,45-59,E,5
MAN,REP,9,returning,45-59,E,5
MRN,REP,9,returning,45-59,E,1
MRT,REP,9,returning,45-59,E,2
NAS,REP,9,returning,45-59,E,3
OKA,REP,9,returning,45-59,E,4
ORA,REP,9,returning,45-59,E,47
OSC,REP,9,returning,45-59,E,2
PAL,REP,9,returning,45-59,E,35
PAS,REP,9,returning,45-59,E,5
PIN,REP,9,returning,45-59,E,1
POL,REP,9,returning,45-59,E,11
PUT,REP,9,returning,45-59,E,1
SAN,REP,9,returning,45-59,E,3
SAR,REP,9,returning,45-59,E,18
SEM,REP,9,returning,45-59,E,7
STJ,REP,9,returning,45-59,E,5
STL,REP,9,returning,45-59,E,1
SUM,REP,9,returning,45-59,E,5
VOL,REP,9,returning,45-59,E,4
WAK,REP,9,returning,45-59,E,2
WAL,REP,9,returning,45-59,E,3
BRE,DEM,1,first_time,60+,E,2
BRO,DEM,1,first_time,60+,E,1
CHA,DEM,1,first_time,60+,E,1
CLL,DEM,1,first_time,60+,E,1
DAD,DEM,1,first_time,60+,E,1
ESC,DEM,1,first_time,60+,E,1
HIL,DEM,1,first_time,60+,E,2
LEE,DEM,1,first_time,60+,E,1
LEO,DEM,1,first_time,60+,E,1
MAN,DEM,1,first_time,60+,E,2
ORA,DEM,1,first_time,60+,E,1
PAL,DEM,1,first_time,60+,E,4
SAN,DEM,1,first_time,60+,E,1
SAR,DEM,1,first_time,60+,E,2
SEM,DEM,1,first_time,60+,E,1
SUM,DEM,1,first_time,60+,E,1
VOL,DEM,1,first_time,60+,E,1
BRE,REP,1,first_time,60+,E,3
CHA,REP,1,first_time,60+,E,1
CLL,REP,1,first_time,60+,E,3
HIL,REP,1,first_time,60+,E,1
LEE,REP,1,first_time,60+,E,1
MRN,REP,1,first_time,60+,E,3
OKE,REP,1,first_time,60+,E,1
ORA,REP,1,first_time,60+,E,1
PAL,REP,1,first_time,60+,E,1
SAN,REP,1,first_time,60+,E,2
SAR,REP,1,first_time,60+,E,2
STL,REP,1,first_time,60+,E,2
SUM,REP,1,first_time,60+,E,1
BRE,DEM,2,first_time,60+,E,6
BRO,DEM,2,first_time,60+,E,4
CHA,DEM,2,first_time,60+,E,1
CIT,DEM,2,first_time,60+,E,2
CLL,DEM,2,first_time,60+,E,1
DAD,DEM,2,first_time,60+,E,2
DUV,DEM,2,first_time,60+,E,9
ESC,DEM,2,first_time,60+,E,1
FLA,DEM,2,first_time,60+,E,1
HIL,DEM,2,first_time,60+,E,9
IND,DEM,2,first_time,60+,E,1
LAK,DEM,2,first_time,60+,E,5
LEE,DEM,2,first_time,60+,E,5
LEO,DEM,2,first_time,60+,E,4
MAN,DEM,2,first_time,60+,E,6
MRN,DEM,2,first_time,60+,E,1
MRT,DEM,2,first_time,60+,E,1
NAS,DEM,2,first_time,60+,E,2
OKA,DEM,2,first_time,60+,E,1
ORA,DEM,2,first_time,60+,E,14
OSC,DEM,2,first_time,60+,E,2
PAL,DEM,2,first_time,60+,E,6
PAS,DEM,2,first_time,60+,E,11
PIN,DEM,2,first_time,60+,E,3
POL,DEM,2,first_time,60+,E,2
SAR,DEM,2,first_time,60+,E,3
SEM,DEM,2,first_time,60+,E,2
