election_date,vote_mode,party,county,race,age_group,vote_count
03/17/2020,A,DEM,GLA,2,18-29,1
03/15/2016,Y,DEM,HAM,2,18-29,1
03/17/2020,A,DEM,HAR,2,18-29,1
03/15/2016,E,DEM,HAR,2,18-29,1
03/15/2016,Y,DEM,HAR,2,18-29,1
03/17/2020,A,REP,HEN,2,18-29,1
03/15/2016,A,DEM,HER,2,18-29,5
03/17/2020,A,DEM,HER,2,18-29,17
03/17/2020,B,DEM,HER,2,18-29,2
03/15/2016,E,DEM,HER,2,18-29,1
03/17/2020,E,DEM,HER,2,18-29,4
03/15/2016,Y,DEM,HER,2,18-29,5
03/17/2020,Y,DEM,HER,2,18-29,7
03/17/2020,A,REP,HER,2,18-29,2
03/15/2016,E,REP,HER,2,18-29,2
03/15/2016,Y,REP,HER,2,18-29,1
03/17/2020,Y,REP,HER,2,18-29,6
03/17/2020,A,DEM,HIG,2,18-29,2
03/17/2020,E,DEM,HIG,2,18-29,1
03/15/2016,Y,DEM,HIG,2,18-29,2
03/17/2020,Y,DEM,HIG,2,18-29,7
03/15/2016,A,REP,HIG,2,18-29,2
03/17/2020,A,REP,HIG,2,18-29,1
03/15/2016,E,REP,HIG,2,18-29,1
03/15/2016,Y,REP,HIG,2,18-29,2
03/15/2016,A,DEM,HIL,2,18-29,84
03/17/2020,A,DEM,HIL,2,18-29,228
03/15/2016,B,DEM,HIL,2,18-29,3
03/17/2020,B,DEM,HIL,2,18-29,13
03/15/2016,E,DEM,HIL,2,18-29,59
03/17/2020,E,DEM,HIL,2,18-29,217
03/15/2016,P,DEM,HIL,2,18-29,4
03/17/2020,P,DEM,HIL,2,18-29,3
03/15/2016,Y,DEM,HIL,2,18-29,121
03/17/2020,Y,DEM,HIL,2,18-29,212
03/15/2016,A,REP,HIL,2,18-29,42
03/17/2020,A,REP,HIL,2,18-29,40
03/15/2016,B,REP,HIL,2,18-29,5
03/17/2020,B,REP,HIL,2,18-29,2
03/15/2016,E,REP,HIL,2,18-29,17
03/17/2020,E,REP,HIL,2,18-29,9
03/15/2016,P,REP,HIL,2,18-29,1
03/15/2016,Y,REP,HIL,2,18-29,57
03/17/2020,Y,REP,HIL,2,18-29,14
03/15/2016,A,DEM,IND,2,18-29,4
03/17/2020,A,DEM,IND,2,18-29,5
03/15/2016,E,DEM,IND,2,18-29,3
03/17/2020,E,DEM,IND,2,18-29,2
03/15/2016,Y,DEM,IND,2,18-29,5
03/17/2020,Y,DEM,IND,2,18-29,8
03/15/2016,A,REP,IND,2,18-29,1
03/17/2020,A,REP,IND,2,18-29,2
03/15/2016,B,REP,IND,2,18-29,1
03/15/2016,E,REP,IND,2,18-29,3
03/15/2016,P,REP,IND,2,18-29,1
03/15/2016,Y,REP,IND,2,18-29,4
03/17/2020,Y,REP,IND,2,18-29,2
03/17/2020,Y,DEM,JEF,2,18-29,1
03/15/2016,A,REP,LAF,2,18-29,1
03/17/2020,A,REP,LAF,2,18-29,1
03/15/2016,A,DEM,LAK,2,18-29,2
03/17/2020,A,DEM,LAK,2,18-29,13
03/15/2016,E,DEM,LAK,2,18-29,19
03/17/2020,E,DEM,LAK,2,18-29,29
03/15/2016,Y,DEM,LAK,2,18-29,16
03/17/2020,Y,DEM,LAK,2,18-29,26
03/15/2016,A,REP,LAK,2,18-29,1
03/17/2020,A,REP,LAK,2,18-29,3
03/15/2016,E,REP,LAK,2,18-29,6
03/17/2020,E,REP,LAK,2,18-29,1
03/17/2020,P,REP,LAK,2,18-29,1
03/15/2016,Y,REP,LAK,2,18-29,7
03/17/2020,Y,REP,LAK,2,18-29,5
03/15/2016,A,DEM,LEE,2,18-29,9
03/17/2020,A,DEM,LEE,2,18-29,31
03/15/2016,B,DEM,LEE,2,18-29,1
03/17/2020,B,DEM,LEE,2,18-29,2
03/15/2016,E,DEM,LEE,2,18-29,6
03/17/2020,E,DEM,LEE,2,18-29,5
03/15/2016,Y,DEM,LEE,2,18-29,10
03/17/2020,Y,DEM,LEE,2,18-29,29
03/15/2016,A,REP,LEE,2,18-29,8
03/17/2020,A,REP,LEE,2,18-29,6
03/15/2016,B,REP,LEE,2,18-29,1
03/15/2016,E,REP,LEE,2,18-29,5
03/17/2020,E,REP,LEE,2,18-29,1
03/15/2016,Y,REP,LEE,2,18-29,8
03/17/2020,Y,REP,LEE,2,18-29,3
03/15/2016,A,DEM,LEO,2,18-29,24
03/17/2020,A,DEM,LEO,2,18-29,49
03/17/2020,B,DEM,LEO,2,18-29,4
03/15/2016,E,DEM,LEO,2,18-29,25
03/17/2020,E,DEM,LEO,2,18-29,122
03/15/2016,P,DEM,LEO,2,18-29,1
03/17/2020,P,DEM,LEO,2,18-29,1
03/15/2016,Y,DEM,LEO,2,18-29,71
03/17/2020,Y,DEM,LEO,2,18-29,60
03/15/2016,A,REP,LEO,2,18-29,2
03/17/2020,A,REP,LEO,2,18-29,4
03/15/2016,E,REP,LEO,2,18-29,7
03/17/2020,E,REP,LEO,2,18-29,3
03/15/2016,Y,REP,LEO,2,18-29,24
03/17/2020,Y,REP,LEO,2,18-29,5
03/15/2016,Y,REP,LEV,2,18-29,2
03/17/2020,Y,REP,LEV,2,18-29,1
03/15/2016,Y,DEM,LIB,2,18-29,1
03/15/2016,A,DEM,MAN,2,18-29,5
03/17/2020,A,DEM,MAN,2,18-29,29
03/15/2016,B,DEM,MAN,2,18-29,1
03/17/2020,B,DEM,MAN,2,18-29,3
03/15/2016,E,DEM,MAN,2,18-29,3
03/17/2020,E,DEM,MAN,2,18-29,13
03/15/2016,P,DEM,MAN,2,18-29,1
03/17/2020,P,DEM,MAN,2,18-29,1
03/15/2016,Y,DEM,MAN,2,18-29,11
03/17/2020,Y,DEM,MAN,2,18-29,29
03/15/2016,A,REP,MAN,2,18-29,8
03/17/2020,A,REP,MAN,2,18-29,15
03/15/2016,E,REP,MAN,2,18-29,3
03/17/2020,E,REP,MAN,2,18-29,1
03/15/2016,Y,REP,MAN,2,18-29,9
03/17/2020,Y,REP,MAN,2,18-29,6
03/15/2016,A,DEM,MON,2,18-29,1
03/17/2020,A,DEM,MON,2,18-29,3
03/17/2020,E,DEM,MON,2,18-29,1
03/15/2016,Y,DEM,MON,2,18-29,2
03/17/2020,Y,DEM,MON,2,18-29,4
03/17/2020,A,REP,MON,2,18-29,1
03/17/2020,B,REP,MON,2,18-29,1
03/15/2016,Y,REP,MON,2,18-29,2
03/17/2020,Y,REP,MON,2,18-29,1
03/15/2016,A,DEM,MRN,2,18-29,5
03/17/2020,A,DEM,MRN,2,18-29,16
03/15/2016,B,DEM,MRN,2,18-29,1
03/15/2016,E,DEM,MRN,2,18-29,1
03/17/2020,E,DEM,MRN,2,18-29,7
03/15/2016,Y,DEM,MRN,2,18-29,10
03/17/2020,Y,DEM,MRN,2,18-29,20
03/17/2020,A,REP,MRN,2,18-29,2
03/15/2016,E,REP,MRN,2,18-29,3
03/17/2020,E,REP,MRN,2,18-29,3
03/15/2016,Y,REP,MRN,2,18-29,16
03/17/2020,Y,REP,MRN,2,18-29,2
03/15/2016,A,DEM,MRT,2,18-29,2
03/17/2020,A,DEM,MRT,2,18-29,6
03/15/2016,E,DEM,MRT,2,18-29,1
03/17/2020,E,DEM,MRT,2,18-29,2
03/15/2016,Y,DEM,MRT,2,18-29,2
03/17/2020,Y,DEM,MRT,2,18-29,8
03/15/2016,A,REP,MRT,2,18-29,2
03/17/2020,A,REP,MRT,2,18-29,5
03/15/2016,E,REP,MRT,2,18-29,1
03/15/2016,Y,REP,MRT,2,18-29,8
03/17/2020,Y,REP,MRT,2,18-29,1
03/17/2020,A,DEM,NAS,2,18-29,1
03/15/2016,Y,DEM,NAS,2,18-29,1
03/17/2020,Y,DEM,NAS,2,18-29,2
03/17/2020,A,REP,NAS,2,18-29,1
03/15/2016,E,REP,NAS,2,18-29,1
03/15/2016,Y,REP,NAS,2,18-29,2
03/15/2016,A,DEM,OKA,2,18-29,4
03/17/2020,A,DEM,OKA,2,18-29,8
03/17/2020,B,DEM,OKA,2,18-29,1
03/15/2016,E,DEM,OKA,2,18-29,5
03/17/2020,E,DEM,OKA,2,18-29,5
03/15/2016,Y,DEM,OKA,2,18-29,4
03/17/2020,Y,DEM,OKA,2,18-29,15
03/15/2016,A,REP,OKA,2,18-29,9
03/17/2020,A,REP,OKA,2,18-29,9
03/15/2016,B,REP,OKA,2,18-29,1
03/15/2016,E,REP,OKA,2,18-29,9
03/17/2020,E,REP,OKA,2,18-29,3
03/15/2016,Y,REP,OKA,2,18-29,20
03/17/2020,Y,REP,OKA,2,18-29,10
03/15/2016,E,DEM,OKE,2,18-29,1
03/17/2020,E,DEM,OKE,2,18-29,1
03/15/2016,Y,DEM,OKE,2,18-29,1
03/15/2016,A,DEM,ORA,2,18-29,67
03/17/2020,A,DEM,ORA,2,18-29,184
03/15/2016,B,DEM,ORA,2,18-29,10
03/17/2020,B,DEM,ORA,2,18-29,12
03/15/2016,E,DEM,ORA,2,18-29,107
03/17/2020,E,DEM,ORA,2,18-29,289
03/15/2016,P,DEM,ORA,2,18-29,2
03/15/2016,Y,DEM,ORA,2,18-29,194
03/17/2020,Y,DEM,ORA,2,18-29,305
03/15/2016,A,REP,ORA,2,18-29,39
03/17/2020,A,REP,ORA,2,18-29,33
03/15/2016,B,REP,ORA,2,18-29,2
03/17/2020,B,REP,ORA,2,18-29,1
03/15/2016,E,REP,ORA,2,18-29,25
03/17/2020,E,REP,ORA,2,18-29,13
03/15/2016,Y,REP,ORA,2,18-29,70
03/17/2020,Y,REP,ORA,2,18-29,14
03/15/2016,A,DEM,OSC,2,18-29,16
03/17/2020,A,DEM,OSC,2,18-29,42
03/15/2016,B,DEM,OSC,2,18-29,1
03/17/2020,B,DEM,OSC,2,18-29,1
03/15/2016,E,DEM,OSC,2,18-29,14
03/17/2020,E,DEM,OSC,2,18-29,27
03/15/2016,Y,DEM,OSC,2,18-29,29
03/17/2020,Y,DEM,OSC,2,18-29,35
03/15/2016,A,REP,OSC,2,18-29,6
03/17/2020,A,REP,OSC,2,18-29,11
03/15/2016,E,REP,OSC,2,18-29,3
03/17/2020,E,REP,OSC,2,18-29,2
03/15/2016,Y,REP,OSC,2,18-29,5
03/17/2020,Y,REP,OSC,2,18-29,2
03/15/2016,A,DEM,PAL,2,18-29,35
03/17/2020,A,DEM,PAL,2,18-29,103
03/15/2016,B,DEM,PAL,2,18-29,5
03/17/2020,B,DEM,PAL,2,18-29,4
03/15/2016,E,DEM,PAL,2,18-29,50
03/17/2020,E,DEM,PAL,2,18-29,76
03/15/2016,P,DEM,PAL,2,18-29,3
03/17/2020,P,DEM,PAL,2,18-29,1
03/15/2016,Y,DEM,PAL,2,18-29,113
03/17/2020,Y,DEM,PAL,2,18-29,164
03/15/2016,A,REP,PAL,2,18-29,8
03/17/2020,A,REP,PAL,2,18-29,6
03/15/2016,B,REP,PAL,2,18-29,1
03/15/2016,E,REP,PAL,2,18-29,20
03/17/2020,E,REP,PAL,2,18-29,3
03/15/2016,Y,REP,PAL,2,18-29,32
03/17/2020,Y,REP,PAL,2,18-29,7
03/15/2016,A,DEM,PAS,2,18-29,6
03/17/2020,A,DEM,PAS,2,18-29,34
03/15/2016,B,DEM,PAS,2,18-29,2
03/17/2020,B,DEM,PAS,2,18-29,1
03/15/2016,E,DEM,PAS,2,18-29,5
03/17/2020,E,DEM,PAS,2,18-29,36
03/15/2016,Y,DEM,PAS,2,18-29,32
03/17/2020,Y,DEM,PAS,2,18-29,57
03/15/2016,A,REP,PAS,2,18-29,6
03/17/2020,A,REP,PAS,2,18-29,6
03/15/2016,E,REP,PAS,2,18-29,5
03/17/2020,E,REP,PAS,2,18-29,4
03/15/2016,Y,REP,PAS,2,18-29,9
03/17/2020,Y,REP,PAS,2,18-29,1
03/15/2016,A,DEM,PIN,2,18-29,59
03/17/2020,A,DEM,PIN,2,18-29,129
03/15/2016,E,DEM,PIN,2,18-29,14
03/17/2020,E,DEM,PIN,2,18-29,31
03/15/2016,P,DEM,PIN,2,18-29,1
03/15/2016,Y,DEM,PIN,2,18-29,85
03/17/2020,Y,DEM,PIN,2,18-29,111
03/15/2016,A,REP,PIN,2,18-29,34
03/17/2020,A,REP,PIN,2,18-29,34
03/15/2016,E,REP,PIN,2,18-29,1
03/17/2020,E,REP,PIN,2,18-29,2
03/15/2016,Y,REP,PIN,2,18-29,23
03/17/2020,Y,REP,PIN,2,18-29,12
03/15/2016,A,DEM,POL,2,18-29,12
03/17/2020,A,DEM,POL,2,18-29,25
03/15/2016,E,DEM,POL,2,18-29,6
03/17/2020,E,DEM,POL,2,18-29,17
03/15/2016,Y,DEM,POL,2,18-29,24
03/17/2020,Y,DEM,POL,2,18-29,46
03/15/2016,A,REP,POL,2,18-29,8
03/17/2020,A,REP,POL,2,18-29,5
03/15/2016,E,REP,POL,2,18-29,4
03/15/2016,Y,REP,POL,2,18-29,19
03/17/2020,Y,REP,POL,2,18-29,2
03/17/2020,A,DEM,PUT,2,18-29,1
03/17/2020,B,DEM,PUT,2,18-29,1
03/15/2016,E,DEM,PUT,2,18-29,1
03/17/2020,E,DEM,PUT,2,18-29,1
03/17/2020,Y,DEM,PUT,2,18-29,1
03/17/2020,A,REP,PUT,2,18-29,1
03/15/2016,B,REP,PUT,2,18-29,1
03/15/2016,E,REP,PUT,2,18-29,1
03/15/2016,A,DEM,SAN,2,18-29,3
03/17/2020,A,DEM,SAN,2,18-29,4
03/15/2016,E,DEM,SAN,2,18-29,2
03/17/2020,E,DEM,SAN,2,18-29,8
03/15/2016,Y,DEM,SAN,2,18-29,4
03/17/2020,Y,DEM,SAN,2,18-29,7
03/15/2016,A,REP,SAN,2,18-29,4
03/17/2020,A,REP,SAN,2,18-29,5
03/15/2016,B,REP,SAN,2,18-29,1
03/15/2016,E,REP,SAN,2,18-29,2
03/17/2020,E,REP,SAN,2,18-29,4
03/15/2016,Y,REP,SAN,2,18-29,17
03/17/2020,Y,REP,SAN,2,18-29,6
03/15/2016,A,DEM,SAR,2,18-29,9
03/17/2020,A,DEM,SAR,2,18-29,41
03/15/2016,E,DEM,SAR,2,18-29,5
03/17/2020,E,DEM,SAR,2,18-29,11
03/15/2016,P,DEM,SAR,2,18-29,1
03/17/2020,P,DEM,SAR,2,18-29,1
03/15/2016,Y,DEM,SAR,2,18-29,13
03/17/2020,Y,DEM,SAR,2,18-29,19
03/15/2016,A,REP,SAR,2,18-29,3
03/17/2020,A,REP,SAR,2,18-29,5
03/15/2016,B,REP,SAR,2,18-29,1
03/15/2016,E,REP,SAR,2,18-29,6
03/17/2020,E,REP,SAR,2,18-29,3
03/15/2016,Y,REP,SAR,2,18-29,6
03/17/2020,Y,REP,SAR,2,18-29,4
03/15/2016,A,DEM,SEM,2,18-29,29
03/17/2020,A,DEM,SEM,2,18-29,75
03/15/2016,B,DEM,SEM,2,18-29,1
03/17/2020,B,DEM,SEM,2,18-29,5
03/15/2016,E,DEM,SEM,2,18-29,36
03/17/2020,E,DEM,SEM,2,18-29,75
03/15/2016,Y,DEM,SEM,2,18-29,59
03/17/2020,Y,DEM,SEM,2,18-29,116
03/15/2016,A,REP,SEM,2,18-29,11
03/17/2020,A,REP,SEM,2,18-29,3
03/17/2020,B,REP,SEM,2,18-29,1
03/15/2016,E,REP,SEM,2,18-29,13
03/17/2020,E,REP,SEM,2,18-29,6
03/15/2016,Y,REP,SEM,2,18-29,19
03/17/2020,Y,REP,SEM,2,18-29,6
03/15/2016,A,DEM,STJ,2,18-29,3
03/17/2020,A,DEM,STJ,2,18-29,24
03/15/2016,E,DEM,STJ,2,18-29,4
03/17/2020,E,DEM,STJ,2,18-29,13
03/15/2016,Y,DEM,STJ,2,18-29,8
03/17/2020,Y,DEM,STJ,2,18-29,29
03/15/2016,A,REP,STJ,2,18-29,2
03/17/2020,A,REP,STJ,2,18-29,7
03/15/2016,E,REP,STJ,2,18-29,4
03/17/2020,E,REP,STJ,2,18-29,1
03/15/2016,Y,REP,STJ,2,18-29,13
03/17/2020,Y,REP,STJ,2,18-29,6
03/15/2016,A,DEM,STL,2,18-29,5
03/17/2020,A,DEM,STL,2,18-29,11
03/17/2020,B,DEM,STL,2,18-29,2
03/15/2016,E,DEM,STL,2,18-29,3
03/17/2020,E,DEM,STL,2,18-29,7
03/15/2016,P,DEM,STL,2,18-29,2
03/15/2016,Y,DEM,STL,2,18-29,14
03/17/2020,Y,DEM,STL,2,18-29,17
03/15/2016,A,REP,STL,2,18-29,2
03/17/2020,A,REP,STL,2,18-29,5
03/15/2016,E,REP,STL,2,18-29,1
03/15/2016,Y,REP,STL,2,18-29,3
03/17/2020,Y,REP,STL,2,18-29,2
03/17/2020,A,DEM,SUM,2,18-29,3
03/17/2020,E,DEM,SUM,2,18-29,1
03/17/2020,Y,DEM,SUM,2,18-29,1
03/17/2020,A,REP,SUM,2,18-29,1
03/15/2016,E,REP,SUM,2,18-29,1
03/17/2020,Y,REP,SUM,2,18-29,1
03/15/2016,E,DEM,SUW,2,18-29,1
03/17/2020,E,DEM,SUW,2,18-29,1
03/15/2016,Y,DEM,SUW,2,18-29,3
03/15/2016,E,REP,SUW,2,18-29,1
03/17/2020,A,DEM,TAY,2,18-29,1
03/17/2020,B,DEM,TAY,2,18-29,1
03/17/2020,E,DEM,TAY,2,18-29,1
03/15/2016,Y,DEM,UNI,2,18-29,1
03/15/2016,Y,REP,UNI,2,18-29,1
03/15/2016,A,DEM,VOL,2,18-29,2
03/17/2020,A,DEM,VOL,2,18-29,28
03/15/2016,B,DEM,VOL,2,18-29,1
03/15/2016,E,DEM,VOL,2,18-29,7
03/17/2020,E,DEM,VOL,2,18-29,19
03/15/2016,Y,DEM,VOL,2,18-29,13
03/17/2020,Y,DEM,VOL,2,18-29,33
03/15/2016,A,REP,VOL,2,18-29,5
03/17/2020,A,REP,VOL,2,18-29,6
03/15/2016,B,REP,VOL,2,18-29,1
03/15/2016,E,REP,VOL,2,18-29,2
03/17/2020,E,REP,VOL,2,18-29,1
03/15/2016,Y,REP,VOL,2,18-29,15
03/17/2020,Y,REP,VOL,2,18-29,3
03/17/2020,A,DEM,WAK,2,18-29,1
03/17/2020,A,DEM,WAL,2,18-29,1
03/17/2020,E,DEM,WAL,2,18-29,1
03/15/2016,E,REP,WAL,2,18-29,1
03/17/2020,E,REP,WAL,2,18-29,2
03/15/2016,Y,REP,WAL,2,18-29,5
03/15/2016,Y,REP,WAS,2,18-29,1
03/15/2016,A,DEM,ALA,3,18-29,80
03/17/2020,A,DEM,ALA,3,18-29,117
03/15/2016,B,DEM,ALA,3,18-29,4
03/17/2020,B,DEM,ALA,3,18-29,15
03/15/2016,E,DEM,ALA,3,18-29,109
03/17/2020,E,DEM,ALA,3,18-29,281
03/15/2016,P,DEM,ALA,3,18-29,2
03/17/2020,P,DEM,ALA,3,18-29,2
03/15/2016,Y,DEM,ALA,3,18-29,764
03/17/2020,Y,DEM,ALA,3,18-29,454
03/15/2016,A,REP,ALA,3,18-29,2
03/17/2020,A,REP,ALA,3,18-29,5
03/15/2016,E,REP,ALA,3,18-29,5
03/17/2020,E,REP,ALA,3,18-29,5
03/15/2016,Y,REP,ALA,3,18-29,19
03/17/2020,Y,REP,ALA,3,18-29,7
03/15/2016,A,DEM,BAK,3,18-29,6
03/17/2020,A,DEM,BAK,3,18-29,5
03/15/2016,E,DEM,BAK,3,18-29,3
03/17/2020,E,DEM,BAK,3,18-29,4
03/15/2016,Y,DEM,BAK,3,18-29,19
03/17/2020,Y,DEM,BAK,3,18-29,22
03/15/2016,Y,REP,BAK,3,18-29,1
03/15/2016,A,DEM,BAY,3,18-29,19
03/17/2020,A,DEM,BAY,3,18-29,14
03/17/2020,B,DEM,BAY,3,18-29,4
03/15/2016,E,DEM,BAY,3,18-29,24
03/17/2020,E,DEM,BAY,3,18-29,48
03/15/2016,Y,DEM,BAY,3,18-29,112
03/17/2020,Y,DEM,BAY,3,18-29,77
03/17/2020,B,REP,BAY,3,18-29,1
03/15/2016,E,REP,BAY,3,18-29,5
03/17/2020,E,REP,BAY,3,18-29,1
03/15/2016,Y,REP,BAY,3,18-29,6
03/17/2020,Y,REP,BAY,3,18-29,1
03/15/2016,A,DEM,BRA,3,18-29,1
03/17/2020,A,DEM,BRA,3,18-29,3
03/17/2020,B,DEM,BRA,3,18-29,1
03/17/2020,E,DEM,BRA,3,18-29,1
03/15/2016,Y,DEM,BRA,3,18-29,53
03/17/2020,Y,DEM,BRA,3,18-29,28
03/15/2016,Y,REP,BRA,3,18-29,1
03/17/2020,Y,REP,BRA,3,18-29,1
03/15/2016,A,DEM,BRE,3,18-29,68
03/17/2020,A,DEM,BRE,3,18-29,110
03/15/2016,B,DEM,BRE,3,18-29,3
03/17/2020,B,DEM,BRE,3,18-29,15
03/15/2016,E,DEM,BRE,3,18-29,96
03/17/2020,E,DEM,BRE,3,18-29,148
03/15/2016,P,DEM,BRE,3,18-29,18
03/17/2020,P,DEM,BRE,3,18-29,2
03/15/2016,Y,DEM,BRE,3,18-29,454
03/17/2020,Y,DEM,BRE,3,18-29,289
03/15/2016,A,REP,BRE,3,18-29,5
03/17/2020,A,REP,BRE,3,18-29,4
03/15/2016,E,REP,BRE,3,18-29,5
03/17/2020,E,REP,BRE,3,18-29,3
03/15/2016,P,REP,BRE,3,18-29,1
03/17/2020,P,REP,BRE,3,18-29,1
03/15/2016,Y,REP,BRE,3,18-29,19
03/17/2020,Y,REP,BRE,3,18-29,9
03/15/2016,A,DEM,BRO,3,18-29,794
03/17/2020,A,DEM,BRO,3,18-29,1207
03/15/2016,B,DEM,BRO,3,18-29,43
03/17/2020,B,DEM,BRO,3,18-29,35
03/15/2016,E,DEM,BRO,3,18-29,1421
03/17/2020,E,DEM,BRO,3,18-29,1314
03/15/2016,P,DEM,BRO,3,18-29,37
03/17/2020,P,DEM,BRO,3,18-29,21
03/15/2016,Y,DEM,BRO,3,18-29,3127
03/17/2020,Y,DEM,BRO,3,18-29,2412
03/15/2016,A,REP,BRO,3,18-29,12
03/17/2020,A,REP,BRO,3,18-29,20
03/15/2016,B,REP,BRO,3,18-29,1
03/15/2016,E,REP,BRO,3,18-29,23
03/17/2020,E,REP,BRO,3,18-29,4
03/15/2016,Y,REP,BRO,3,18-29,55
03/17/2020,Y,REP,BRO,3,18-29,18
03/15/2016,A,DEM,CAL,3,18-29,2
03/17/2020,A,DEM,CAL,3,18-29,6
03/15/2016,E,DEM,CAL,3,18-29,4
03/17/2020,E,DEM,CAL,3,18-29,1
03/15/2016,Y,DEM,CAL,3,18-29,7
03/17/2020,Y,DEM,CAL,3,18-29,8
03/15/2016,A,DEM,CHA,3,18-29,4
03/17/2020,A,DEM,CHA,3,18-29,16
03/15/2016,E,DEM,CHA,3,18-29,11
03/17/2020,E,DEM,CHA,3,18-29,10
03/15/2016,Y,DEM,CHA,3,18-29,26
03/17/2020,Y,DEM,CHA,3,18-29,22
03/15/2016,E,REP,CHA,3,18-29,1
03/17/2020,Y,REP,CHA,3,18-29,2
03/15/2016,A,DEM,CIT,3,18-29,1
03/17/2020,A,DEM,CIT,3,18-29,10
03/15/2016,E,DEM,CIT,3,18-29,3
03/17/2020,E,DEM,CIT,3,18-29,6
03/15/2016,Y,DEM,CIT,3,18-29,13
03/17/2020,Y,DEM,CIT,3,18-29,8
03/15/2016,A,REP,CIT,3,18-29,1
03/17/2020,A,REP,CIT,3,18-29,2
03/15/2016,E,REP,CIT,3,18-29,1
03/17/2020,E,REP,CIT,3,18-29,1
03/15/2016,Y,REP,CIT,3,18-29,2
03/17/2020,Y,REP,CIT,3,18-29,1
03/15/2016,A,DEM,CLA,3,18-29,13
03/17/2020,A,DEM,CLA,3,18-29,40
03/17/2020,B,DEM,CLA,3,18-29,6
03/15/2016,E,DEM,CLA,3,18-29,32
03/17/2020,E,DEM,CLA,3,18-29,79
03/15/2016,Y,DEM,CLA,3,18-29,151
03/17/2020,Y,DEM,CLA,3,18-29,179
03/15/2016,A,REP,CLA,3,18-29,1
03/17/2020,A,REP,CLA,3,18-29,3
03/15/2016,E,REP,CLA,3,18-29,2
03/17/2020,E,REP,CLA,3,18-29,2
03/15/2016,Y,REP,CLA,3,18-29,11
03/17/2020,Y,REP,CLA,3,18-29,7
03/15/2016,A,DEM,CLL,3,18-29,12
03/17/2020,A,DEM,CLL,3,18-29,18
03/17/2020,B,DEM,CLL,3,18-29,4
03/15/2016,E,DEM,CLL,3,18-29,16
03/17/2020,E,DEM,CLL,3,18-29,20
03/15/2016,Y,DEM,CLL,3,18-29,52
03/17/2020,Y,DEM,CLL,3,18-29,44
03/15/2016,A,REP,CLL,3,18-29,2
03/17/2020,A,REP,CLL,3,18-29,3
03/17/2020,E,REP,CLL,3,18-29,1
03/17/2020,P,REP,CLL,3,18-29,1
03/15/2016,Y,REP,CLL,3,18-29,3
03/17/2020,Y,REP,CLL,3,18-29,3
03/15/2016,A,DEM,CLM,3,18-29,5
03/17/2020,A,DEM,CLM,3,18-29,11
03/17/2020,B,DEM,CLM,3,18-29,1
03/15/2016,E,DEM,CLM,3,18-29,10
03/17/2020,E,DEM,CLM,3,18-29,17
03/15/2016,P,DEM,CLM,3,18-29,1
03/15/2016,Y,DEM,CLM,3,18-29,71
03/17/2020,Y,DEM,CLM,3,18-29,49
03/17/2020,A,REP,CLM,3,18-29,1
03/15/2016,E,REP,CLM,3,18-29,1
03/15/2016,A,DEM,DAD,3,18-29,768
03/17/2020,A,DEM,DAD,3,18-29,813
03/15/2016,B,DEM,DAD,3,18-29,72
03/17/2020,B,DEM,DAD,3,18-29,49
03/15/2016,E,DEM,DAD,3,18-29,934
03/17/2020,E,DEM,DAD,3,18-29,928
03/15/2016,P,DEM,DAD,3,18-29,47
03/17/2020,P,DEM,DAD,3,18-29,3
03/15/2016,Y,DEM,DAD,3,18-29,3319
03/17/2020,Y,DEM,DAD,3,18-29,1812
03/15/2016,A,REP,DAD,3,18-29,12
03/17/2020,A,REP,DAD,3,18-29,13
03/15/2016,E,REP,DAD,3,18-29,9
03/17/2020,E,REP,DAD,3,18-29,10
03/15/2016,P,REP,DAD,3,18-29,2
03/15/2016,Y,REP,DAD,3,18-29,45
03/17/2020,Y,REP,DAD,3,18-29,13
03/15/2016,A,DEM,DES,3,18-29,1
03/17/2020,A,DEM,DES,3,18-29,3
03/15/2016,E,DEM,DES,3,18-29,5
03/17/2020,E,DEM,DES,3,18-29,3
03/15/2016,Y,DEM,DES,3,18-29,13
03/17/2020,Y,DEM,DES,3,18-29,11
03/15/2016,Y,REP,DES,3,18-29,1
03/17/2020,A,DEM,DIX,3,18-29,1
03/15/2016,E,DEM,DIX,3,18-29,1
03/15/2016,Y,DEM,DIX,3,18-29,3
03/15/2016,A,REP,DIX,3,18-29,1
03/15/2016,A,DEM,DUV,3,18-29,228
03/17/2020,A,DEM,DUV,3,18-29,232
03/15/2016,B,DEM,DUV,3,18-29,29
03/17/2020,B,DEM,DUV,3,18-29,15
03/15/2016,E,DEM,DUV,3,18-29,907
03/17/2020,E,DEM,DUV,3,18-29,876
03/15/2016,P,DEM,DUV,3,18-29,46
03/17/2020,P,DEM,DUV,3,18-29,28
03/15/2016,Y,DEM,DUV,3,18-29,2780
03/17/2020,Y,DEM,DUV,3,18-29,1631
03/15/2016,A,REP,DUV,3,18-29,7
03/17/2020,A,REP,DUV,3,18-29,5
03/15/2016,B,REP,DUV,3,18-29,1
03/17/2020,B,REP,DUV,3,18-29,2
03/15/2016,E,REP,DUV,3,18-29,29
03/17/2020,E,REP,DUV,3,18-29,14
03/15/2016,P,REP,DUV,3,18-29,1
03/17/2020,P,REP,DUV,3,18-29,1
03/15/2016,Y,REP,DUV,3,18-29,77
03/17/2020,Y,REP,DUV,3,18-29,28
03/15/2016,A,DEM,ESC,3,18-29,73
