,,Voter Status,,
,,Active,Dropped,
,,Count,Count,
,TREMPEALEAU - TOWN OF SUMNER - WARD 1,25,,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 1,51,,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 2,1,,
,TREMPEALEAU - TOWN OF UNITY - WARD 1,20,,
,TREMPEALEAU - TOWN OF UNITY - WARD 2,12,,
,TREMPEALEAU - VILLAGE OF ELEVA - WARD 1,35,,
,TREMPEALEAU - VILLAGE OF ETTRICK - WARD 1,22,,
,TREMPEALEAU - VILLAGE OF PIGEON FALLS - WARD 1,8,,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 1,10,,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 2,9,,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 1,23,,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 2,20,,
,VERNON - CITY OF HILLSBORO - WARD 1,12,,
,VERNON - CITY OF HILLSBORO - WARD 2,7,,
,VERNON - CITY OF HILLSBORO - WARD 3,16,,
,VERNON - CITY OF HILLSBORO - WARD 4,2,,
,VERNON - CITY OF VIROQUA - WARD 1,4,,
,VERNON - CITY OF VIROQUA - WARD 2,10,,
,VERNON - CITY OF VIROQUA - WARD 3,14,,
,VERNON - CITY OF VIROQUA - WARD 4,22,,
,VERNON - CITY OF VIROQUA - WARD 5,6,,
,VERNON - CITY OF VIROQUA - WARD 6,4,,
,VERNON - CITY OF VIROQUA - WARD 7,9,,
,VERNON - CITY OF VIROQUA - WARD 8,7,,
,VERNON - CITY OF VIROQUA - WARD 9,12,,
,VERNON - CITY OF WESTBY - WARD 1,13,,
,VERNON - CITY OF WESTBY - WARD 2,12,,
,VERNON - CITY OF WESTBY - WARD 3,14,,
,VERNON - CITY OF WESTBY - WARD 4,1,,
,VERNON - CITY OF WESTBY - WARD 5,5,,
,VERNON - TOWN OF BERGEN - WARD 1,48,,
,VERNON - TOWN OF BERGEN - WARD 2,8,,
,VERNON - TOWN OF BERGEN - WARD 3,2,,
,VERNON - TOWN OF CHRISTIANA - WARD 1,32,,
,VERNON - TOWN OF CHRISTIANA - WARD 2,4,,
,VERNON - TOWN OF CLINTON - WARD 1,16,,
,VERNON - TOWN OF CLINTON - WARD 2,9,,
,VERNON - TOWN OF COON - WARD 1,38,,
,VERNON - TOWN OF COON - WARD 2,1,,
,VERNON - TOWN OF FOREST - WARD 1,17,,
,VERNON - TOWN OF FRANKLIN - WARD 1,36,,
,VERNON - TOWN OF FRANKLIN - WARD 2,6,,
,VERNON - TOWN OF GENOA - WARD 1,9,,
,VERNON - TOWN OF GENOA - WARD 2,12,,
,VERNON - TOWN OF GREENWOOD - WARD 1,15,,
,VERNON - TOWN OF HAMBURG - WARD 1,29,,
,VERNON - TOWN OF HAMBURG - WARD 2,12,,
,VERNON - TOWN OF HARMONY - WARD 1,19,,
,VERNON - TOWN OF HARMONY - WARD 2,3,,
,VERNON - TOWN OF HARMONY - WARD 3,3,,
,VERNON - TOWN OF HILLSBORO - WARD 1,14,,
,VERNON - TOWN OF HILLSBORO - WARD 2,13,,
,VERNON - TOWN OF HILLSBORO - WARD 3,2,,
,VERNON - TOWN OF JEFFERSON - WARD 1,4,,
,VERNON - TOWN OF JEFFERSON - WARD 2,20,,
,VERNON - TOWN OF JEFFERSON - WARD 3,13,,
,VERNON - TOWN OF JEFFERSON - WARD 4,3,,
,VERNON - TOWN OF KICKAPOO - WARD 1,16,,
,VERNON - TOWN OF LIBERTY - WARD 1,10,,
,VERNON - TOWN OF STARK - WARD 1,7,,
,VERNON - TOWN OF STARK - WARD 2,5,,
,VERNON - TOWN OF STERLING - WARD 1,18,,
,VERNON - TOWN OF UNION - WARD 1,11,,
,VERNON - TOWN OF UNION - WARD 2,1,,
,VERNON - TOWN OF UNION - WARD 3,1,,
,VERNON - TOWN OF VIROQUA - WARD 1,18,,
,VERNON - TOWN OF VIROQUA - WARD 2,21,,
,VERNON - TOWN OF VIROQUA - WARD 3,12,,
,VERNON - TOWN OF VIROQUA - WARD 4,2,,
,VERNON - TOWN OF WEBSTER - WARD 1,11,,
,VERNON - TOWN OF WEBSTER - WARD 2,9,,
,VERNON - TOWN OF WHEATLAND - WARD 1,29,,
,VERNON - TOWN OF WHITESTOWN - WARD 1,14,,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,17,,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,26,,
,VERNON - VILLAGE OF DE SOTO - WARD 1,15,,
,VERNON - VILLAGE OF GENOA - WARD 1,4,,
,VERNON - VILLAGE OF LA FARGE - WARD 1,19,,
,VERNON - VILLAGE OF ONTARIO - WARD 1,13,,
,VERNON - VILLAGE OF READSTOWN - WARD 1,15,,
,VERNON - VILLAGE OF STODDARD - WARD 1,31,,
,VERNON - VILLAGE OF VIOLA - WARD 1,5,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,15,,
,VILAS - CITY OF EAGLE RIVER - WARD 2,11,,
,VILAS - CITY OF EAGLE RIVER - WARD 3,5,,
,VILAS - CITY OF EAGLE RIVER - WARD 4,1,,
,VILAS - CITY OF EAGLE RIVER - WARD 5,8,,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,5,,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,21,,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,14,,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,23,,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,17,,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,10,,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,7,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,1,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,30,,
,VILAS - TOWN OF CLOVERLAND - WARD 1,21,,
,VILAS - TOWN OF CLOVERLAND - WARD 2,17,,
,VILAS - TOWN OF CONOVER - WARD 1,28,,
,VILAS - TOWN OF CONOVER - WARD 2,13,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,6,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,3,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,11,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,2,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,18,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,16,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,12,,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,31,,
,VILAS - TOWN OF LINCOLN - WARD 1,4,,
,VILAS - TOWN OF LINCOLN - WARD 2,11,,
,VILAS - TOWN OF LINCOLN - WARD 3,44,,
,VILAS - TOWN OF LINCOLN - WARD 4,6,,
,VILAS - TOWN OF LINCOLN - WARD 5,6,,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,18,,
,VILAS - TOWN OF PHELPS - WARD 1,16,,
,VILAS - TOWN OF PHELPS - WARD 2,26,,
,VILAS - TOWN OF PLUM LAKE - WARD 1,13,,
,VILAS - TOWN OF PLUM LAKE - WARD 2,12,,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,26,,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,20,,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,44,,
,VILAS - TOWN OF WASHINGTON - WARD 1,33,,
,VILAS - TOWN OF WASHINGTON - WARD 2,5,,
,VILAS - TOWN OF WASHINGTON - WARD 3,16,,
,VILAS - TOWN OF WINCHESTER - WARD 1,13,,
,WALWORTH - CITY OF DELAVAN - WARD 1,3,,
,WALWORTH - CITY OF DELAVAN - WARD 10,9,,
,WALWORTH - CITY OF DELAVAN - WARD 11,24,,
,WALWORTH - CITY OF DELAVAN - WARD 12,15,,
,WALWORTH - CITY OF DELAVAN - WARD 13,7,,
,WALWORTH - CITY OF DELAVAN - WARD 14,10,,
,WALWORTH - CITY OF DELAVAN - WARD 2,13,,
,WALWORTH - CITY OF DELAVAN - WARD 3,12,,
,WALWORTH - CITY OF DELAVAN - WARD 4,12,,
,WALWORTH - CITY OF DELAVAN - WARD 5,6,,
,WALWORTH - CITY OF DELAVAN - WARD 6,10,,
,WALWORTH - CITY OF DELAVAN - WARD 7,5,,
,WALWORTH - CITY OF DELAVAN - WARD 8,14,,
,WALWORTH - CITY OF DELAVAN - WARD 9,6,,
,WALWORTH - CITY OF ELKHORN - WARD 1,29,,
,WALWORTH - CITY OF ELKHORN - WARD 2,23,,
,WALWORTH - CITY OF ELKHORN - WARD 3,19,,
,WALWORTH - CITY OF ELKHORN - WARD 4,23,,
,WALWORTH - CITY OF ELKHORN - WARD 5,29,,
,WALWORTH - CITY OF ELKHORN - WARD 6,28,,
,WALWORTH - CITY OF ELKHORN - WARD 7,9,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,20,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,18,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,25,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,14,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,15,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,16,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,9,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,11,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,12,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,5,,
,WALWORTH - CITY OF WHITEWATER - WARD 1,26,,
,WALWORTH - CITY OF WHITEWATER - WARD 2,23,,
,WALWORTH - CITY OF WHITEWATER - WARD 3,6,,
,WALWORTH - CITY OF WHITEWATER - WARD 4,6,,
,WALWORTH - CITY OF WHITEWATER - WARD 5,8,,
,WALWORTH - CITY OF WHITEWATER - WARD 6,16,,
,WALWORTH - CITY OF WHITEWATER - WARD 8,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 9,1,,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,18,,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,17,,
,WALWORTH - TOWN OF DARIEN - WARD 1,14,,
,WALWORTH - TOWN OF DARIEN - WARD 2,22,,
,WALWORTH - TOWN OF DARIEN - WARD 3,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 1,13,,
,WALWORTH - TOWN OF DELAVAN - WARD 10,4,,
,WALWORTH - TOWN OF DELAVAN - WARD 11,3,,
,WALWORTH - TOWN OF DELAVAN - WARD 2,5,,
,WALWORTH - TOWN OF DELAVAN - WARD 3,19,,
,WALWORTH - TOWN OF DELAVAN - WARD 4,13,,
,WALWORTH - TOWN OF DELAVAN - WARD 5,11,,
,WALWORTH - TOWN OF DELAVAN - WARD 6,9,,
,WALWORTH - TOWN OF DELAVAN - WARD 7,8,,
,WALWORTH - TOWN OF DELAVAN - WARD 8,20,,
,WALWORTH - TOWN OF DELAVAN - WARD 9,6,,
,WALWORTH - TOWN OF EAST TROY - WARD 1,35,,
,WALWORTH - TOWN OF EAST TROY - WARD 2,17,,
,WALWORTH - TOWN OF EAST TROY - WARD 3,18,,
,WALWORTH - TOWN OF EAST TROY - WARD 4,23,,
,WALWORTH - TOWN OF EAST TROY - WARD 5,18,,
,WALWORTH - TOWN OF EAST TROY - WARD 6,6,,
,WALWORTH - TOWN OF GENEVA - WARD 1,14,,
,WALWORTH - TOWN OF GENEVA - WARD 2,20,,
,WALWORTH - TOWN OF GENEVA - WARD 3,16,,
,WALWORTH - TOWN OF GENEVA - WARD 4,17,,
,WALWORTH - TOWN OF GENEVA - WARD 5,17,,
,WALWORTH - TOWN OF GENEVA - WARD 6,5,,
,WALWORTH - TOWN OF GENEVA - WARD 7,16,,
,WALWORTH - TOWN OF GENEVA - WARD 8,15,,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,1,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,35,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,16,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,23,,
,WALWORTH - TOWN OF LINN - WARD 1,13,,
,WALWORTH - TOWN OF LINN - WARD 2,23,,
,WALWORTH - TOWN OF LINN - WARD 3,19,,
,WALWORTH - TOWN OF LINN - WARD 4,6,,
,WALWORTH - TOWN OF LINN - WARD 5,17,,
,WALWORTH - TOWN OF LINN - WARD 6,2,,
,WALWORTH - TOWN OF LYONS - WARD 1,9,,
,WALWORTH - TOWN OF LYONS - WARD 2,24,,
,WALWORTH - TOWN OF LYONS - WARD 3,15,,
,WALWORTH - TOWN OF LYONS - WARD 4,11,,
,WALWORTH - TOWN OF LYONS - WARD 5,27,,
,WALWORTH - TOWN OF LYONS - WARD 6,3,,
,WALWORTH - TOWN OF LYONS - WARD 7,11,,
,WALWORTH - TOWN OF RICHMOND - WARD 1,22,,
,WALWORTH - TOWN OF RICHMOND - WARD 2,19,,
,WALWORTH - TOWN OF RICHMOND - WARD 3,10,,
,WALWORTH - TOWN OF SHARON - WARD 1,31,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,19,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,22,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,23,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,15,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,17,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,18,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,39,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,9,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,14,,
,WALWORTH - TOWN OF TROY - WARD 1,30,,
,WALWORTH - TOWN OF TROY - WARD 2,36,,
,WALWORTH - TOWN OF TROY - WARD 3,20,,
,WALWORTH - TOWN OF WALWORTH - WARD 1,22,,
,WALWORTH - TOWN OF WALWORTH - WARD 2,35,,
,WALWORTH - TOWN OF WALWORTH - WARD 3,11,,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,16,,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,25,,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,1,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,10,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,20,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,17,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,14,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,21,,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,17,,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,20,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,30,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,27,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,21,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,18,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,15,,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,11,,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,13,,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,36,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,18,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,19,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,14,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,12,,
,WALWORTH - VILLAGE OF SHARON - WARD 1,14,,
,WALWORTH - VILLAGE OF SHARON - WARD 2,24,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,19,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,31,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,11,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,11,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,19,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,8,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,16,,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,15,,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,28,,
,WASHBURN - CITY OF SPOONER - WARD 1,15,,
,WASHBURN - CITY OF SPOONER - WARD 2,11,,
,WASHBURN - CITY OF SPOONER - WARD 3,11,,
,WASHBURN - CITY OF SPOONER - WARD 4,8,,
,WASHBURN - TOWN OF BARRONETT - WARD 1,19,,
,WASHBURN - TOWN OF BASHAW - WARD 1,38,,
,WASHBURN - TOWN OF BASHAW - WARD 2,4,,
,WASHBURN - TOWN OF BASHAW - WARD 3,3,,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,22,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,15,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 2,5,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,8,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,21,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,4,,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,18,,
,WASHBURN - TOWN OF CASEY - WARD 1,21,,
,WASHBURN - TOWN OF CHICOG - WARD 2,9,,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,2,,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,14,,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,30,,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,16,,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,5,,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,4,,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,27,,
,WASHBURN - TOWN OF MADGE - WARD 1,8,,
,WASHBURN - TOWN OF MADGE - WARD 2,14,,
,WASHBURN - TOWN OF MADGE - WARD 3,9,,
,WASHBURN - TOWN OF MINONG - WARD 1,20,,
,WASHBURN - TOWN OF MINONG - WARD 2,5,,
,WASHBURN - TOWN OF SARONA - WARD 1,21,,
,WASHBURN - TOWN OF SARONA - WARD 2,5,,
,WASHBURN - TOWN OF SPOONER - WARD 1,23,,
,WASHBURN - TOWN OF SPOONER - WARD 2,12,,
,WASHBURN - TOWN OF SPOONER - WARD 3,1,,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,15,,
,WASHBURN - TOWN OF STINNETT - WARD 1,15,,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,21,,
,WASHBURN - TOWN OF TREGO - WARD 1,24,,
,WASHBURN - TOWN OF TREGO - WARD 2,7,,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,26,,
,WASHBURN - VILLAGE OF MINONG - WARD 1,16,,
,WASHINGTON - CITY OF HARTFORD - WARD 1,37,,
,WASHINGTON - CITY OF HARTFORD - WARD 10,59,,
,WASHINGTON - CITY OF HARTFORD - WARD 11,8,,
,WASHINGTON - CITY OF HARTFORD - WARD 12,42,,
,WASHINGTON - CITY OF HARTFORD - WARD 13,28,,
,WASHINGTON - CITY OF HARTFORD - WARD 14,12,,
,WASHINGTON - CITY OF HARTFORD - WARD 2,9,,
,WASHINGTON - CITY OF HARTFORD - WARD 26,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 28,5,,
,WASHINGTON - CITY OF HARTFORD - WARD 3,10,,
,WASHINGTON - CITY OF HARTFORD - WARD 4,21,,
,WASHINGTON - CITY OF HARTFORD - WARD 5,27,,
,WASHINGTON - CITY OF HARTFORD - WARD 6,6,,
,WASHINGTON - CITY OF HARTFORD - WARD 7,14,,
,WASHINGTON - CITY OF HARTFORD - WARD 8,6,,
,WASHINGTON - CITY OF HARTFORD - WARD 9,46,,
,WASHINGTON - CITY OF WEST BEND - WARD 1,38,,
,WASHINGTON - CITY OF WEST BEND - WARD 10,33,,
,WASHINGTON - CITY OF WEST BEND - WARD 11,17,,
,WASHINGTON - CITY OF WEST BEND - WARD 12,27,,
,WASHINGTON - CITY OF WEST BEND - WARD 13,20,,
,WASHINGTON - CITY OF WEST BEND - WARD 14,24,,
,WASHINGTON - CITY OF WEST BEND - WARD 15,19,,
,WASHINGTON - CITY OF WEST BEND - WARD 16,17,,
,WASHINGTON - CITY OF WEST BEND - WARD 17,20,,
,WASHINGTON - CITY OF WEST BEND - WARD 19,15,,
,WASHINGTON - CITY OF WEST BEND - WARD 2,15,,
,WASHINGTON - CITY OF WEST BEND - WARD 20,14,,
,WASHINGTON - CITY OF WEST BEND - WARD 21,34,,
,WASHINGTON - CITY OF WEST BEND - WARD 22,32,,
,WASHINGTON - CITY OF WEST BEND - WARD 23,17,,
,WASHINGTON - CITY OF WEST BEND - WARD 24,20,,
,WASHINGTON - CITY OF WEST BEND - WARD 3,14,,
,WASHINGTON - CITY OF WEST BEND - WARD 4,39,,
,WASHINGTON - CITY OF WEST BEND - WARD 5,27,,
,WASHINGTON - CITY OF WEST BEND - WARD 6,12,,
,WASHINGTON - CITY OF WEST BEND - WARD 7,37,,
,WASHINGTON - CITY OF WEST BEND - WARD 8,37,,
,WASHINGTON - CITY OF WEST BEND - WARD 9,34,1,
,WASHINGTON - TOWN OF ADDISON - WARD 1,19,,
,WASHINGTON - TOWN OF ADDISON - WARD 2,25,,
,WASHINGTON - TOWN OF ADDISON - WARD 3,18,,
,WASHINGTON - TOWN OF ADDISON - WARD 4,16,,
,WASHINGTON - TOWN OF ADDISON - WARD 5,31,,
,WASHINGTON - TOWN OF ADDISON - WARD 6,34,,
,WASHINGTON - TOWN OF BARTON - WARD 1,30,,
,WASHINGTON - TOWN OF BARTON - WARD 2,32,,
,WASHINGTON - TOWN OF BARTON - WARD 4,42,,
,WASHINGTON - TOWN OF ERIN - WARD 1,35,,
,WASHINGTON - TOWN OF ERIN - WARD 2,35,,
,WASHINGTON - TOWN OF ERIN - WARD 3,26,,
,WASHINGTON - TOWN OF ERIN - WARD 4,38,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,32,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,38,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,50,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,26,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,10,,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,7,,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,41,,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,28,,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,7,,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,21,,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,27,,
,WASHINGTON - TOWN OF JACKSON - WARD 1,16,,
,WASHINGTON - TOWN OF JACKSON - WARD 2,21,,
,WASHINGTON - TOWN OF JACKSON - WARD 3,25,,
,WASHINGTON - TOWN OF JACKSON - WARD 4,30,,
,WASHINGTON - TOWN OF JACKSON - WARD 5,17,,
,WASHINGTON - TOWN OF JACKSON - WARD 6,24,,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,14,,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,29,,
,WASHINGTON - TOWN OF POLK - WARD 1,25,,
,WASHINGTON - TOWN OF POLK - WARD 2,25,,
,WASHINGTON - TOWN OF POLK - WARD 3,17,,
,WASHINGTON - TOWN OF POLK - WARD 4,23,,
,WASHINGTON - TOWN OF POLK - WARD 5,37,,
,WASHINGTON - TOWN OF POLK - WARD 6,11,,
,WASHINGTON - TOWN OF TRENTON - WARD 1,15,,
,WASHINGTON - TOWN OF TRENTON - WARD 2,12,,
,WASHINGTON - TOWN OF TRENTON - WARD 3,26,,
,WASHINGTON - TOWN OF TRENTON - WARD 4,16,,
,WASHINGTON - TOWN OF TRENTON - WARD 5,12,,
,WASHINGTON - TOWN OF TRENTON - WARD 6,20,,
,WASHINGTON - TOWN OF TRENTON - WARD 7,21,,
,WASHINGTON - TOWN OF TRENTON - WARD 8,4,,
,WASHINGTON - TOWN OF WAYNE - WARD 1,23,,
,WASHINGTON - TOWN OF WAYNE - WARD 2,34,,
,WASHINGTON - TOWN OF WAYNE - WARD 3,30,,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,14,,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,16,,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,24,,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,16,,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,14,,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,20,,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,13,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,22,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,39,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,37,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,25,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,26,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,28,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,13,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,19,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,28,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,24,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,17,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,9,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,30,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,16,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,11,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,17,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,25,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,14,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,20,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,13,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 5,18,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 6,20,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,13,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 8,20,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 9,14,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 1,19,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,25,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 3,17,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,16,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,28,,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 1,18,,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 2,35,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 1,12,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 2,62,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 3,19,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 4,34,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 5,44,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 6,43,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 7,37,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 8,38,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 9,21,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 1,8,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 2,12,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 3,16,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 4,14,,
