,OUTAGAMIE - CITY OF KAUKAUNA - WARD 8,123,,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 9,126,,
,OUTAGAMIE - CITY OF NEW LONDON - WARD 1,62,,
,OUTAGAMIE - CITY OF NEW LONDON - WARD 2,46,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 1,16,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 2,104,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 3,58,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 4,30,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 5,49,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 6,33,,
,OUTAGAMIE - TOWN OF BLACK CREEK - WARD 1,40,,
,OUTAGAMIE - TOWN OF BLACK CREEK - WARD 2,45,,
,OUTAGAMIE - TOWN OF BOVINA - WARD 1,51,,
,OUTAGAMIE - TOWN OF BOVINA - WARD 2,36,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 1,69,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 2,96,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 3,94,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 4,45,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 5,2,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 6,96,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 7,135,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 8,97,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 9,133,,
,OUTAGAMIE - TOWN OF CENTER - WARD 1,53,,
,OUTAGAMIE - TOWN OF CENTER - WARD 2,65,,
,OUTAGAMIE - TOWN OF CENTER - WARD 3,130,,
,OUTAGAMIE - TOWN OF CENTER - WARD 4,50,,
,OUTAGAMIE - TOWN OF CENTER - WARD 5,83,,
,OUTAGAMIE - TOWN OF CENTER - WARD 7,5,,
,OUTAGAMIE - TOWN OF CICERO - WARD 1,59,,
,OUTAGAMIE - TOWN OF CICERO - WARD 2,24,,
,OUTAGAMIE - TOWN OF DALE - WARD 1,83,,
,OUTAGAMIE - TOWN OF DALE - WARD 2,75,,
,OUTAGAMIE - TOWN OF DALE - WARD 3,59,,
,OUTAGAMIE - TOWN OF DEER CREEK - WARD 1,34,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 1,70,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 2,31,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 3,39,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 4,48,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 5,17,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 1,97,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 2,57,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 3,49,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 4,95,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 5,58,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 6,63,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 7,57,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 8,83,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 1,132,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 10,77,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 11,30,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 12,121,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 13,147,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 14,210,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 15,413,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 16,209,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 17,158,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 18,2,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 2,277,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 3,203,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 4,70,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 5,147,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 6,153,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 7,84,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 8,79,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 9,126,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 1,83,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 2,133,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 3,113,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 4,20,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 5,99,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 6,24,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 7,116,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 8,143,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 9,192,,
,OUTAGAMIE - TOWN OF HORTONIA - WARD 1,91,,
,OUTAGAMIE - TOWN OF HORTONIA - WARD 2,26,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 1,41,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 2,28,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 3,30,,
,OUTAGAMIE - TOWN OF LIBERTY - WARD 1,55,,
,OUTAGAMIE - TOWN OF MAINE - WARD 1,71,,
,OUTAGAMIE - TOWN OF MAPLE CREEK - WARD 1,45,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 1,47,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 2,26,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 3,65,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 4,63,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 5,27,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 6,27,,
,OUTAGAMIE - TOWN OF OSBORN - WARD 1,41,,
,OUTAGAMIE - TOWN OF OSBORN - WARD 2,45,,
,OUTAGAMIE - TOWN OF SEYMOUR - WARD 1,38,,
,OUTAGAMIE - TOWN OF SEYMOUR - WARD 2,42,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 1,36,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 2,36,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 3,23,,
,OUTAGAMIE - VILLAGE OF BEAR CREEK - WARD 1,22,,
,OUTAGAMIE - VILLAGE OF BLACK CREEK - WARD 1,12,1,
,OUTAGAMIE - VILLAGE OF BLACK CREEK - WARD 2,60,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 1,98,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 2,120,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 3,120,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 4,46,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 6,2,,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 1,68,,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 2,88,,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 3,53,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 1,178,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 2,105,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 3,42,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 4,127,1,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 5,63,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 6,51,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 7,102,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 8,95,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 1,23,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 10,52,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 11,116,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 12,44,1,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 13,16,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 2,14,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 3,18,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 4,152,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 5,106,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 6,30,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 7,151,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 8,108,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 9,108,,
,OUTAGAMIE - VILLAGE OF NICHOLS - WARD 1,9,,
,OUTAGAMIE - VILLAGE OF SHIOCTON - WARD 1,60,,
,OUTAGAMIE - VILLAGE OF WRIGHTSTOWN - WARD 4,28,,
,OZAUKEE - CITY OF CEDARBURG - WARD 1,298,,
,OZAUKEE - CITY OF CEDARBURG - WARD 2,246,,
,OZAUKEE - CITY OF CEDARBURG - WARD 3,223,,
,OZAUKEE - CITY OF CEDARBURG - WARD 4,184,,
,OZAUKEE - CITY OF CEDARBURG - WARD 5,208,,
,OZAUKEE - CITY OF CEDARBURG - WARD 6,247,,
,OZAUKEE - CITY OF CEDARBURG - WARD 7,248,,
,OZAUKEE - CITY OF CEDARBURG - WARD 9,8,,
,OZAUKEE - CITY OF MEQUON - WARD 1,475,,
,OZAUKEE - CITY OF MEQUON - WARD 10,317,,
,OZAUKEE - CITY OF MEQUON - WARD 11,170,,
,OZAUKEE - CITY OF MEQUON - WARD 12,356,,
,OZAUKEE - CITY OF MEQUON - WARD 13,218,,
,OZAUKEE - CITY OF MEQUON - WARD 14,135,,
,OZAUKEE - CITY OF MEQUON - WARD 15,272,,
,OZAUKEE - CITY OF MEQUON - WARD 16,193,,
,OZAUKEE - CITY OF MEQUON - WARD 17,317,,
,OZAUKEE - CITY OF MEQUON - WARD 18,168,,
,OZAUKEE - CITY OF MEQUON - WARD 19,184,,
,OZAUKEE - CITY OF MEQUON - WARD 2,119,,
,OZAUKEE - CITY OF MEQUON - WARD 20,198,,
,OZAUKEE - CITY OF MEQUON - WARD 21,87,,
,OZAUKEE - CITY OF MEQUON - WARD 3,283,,
,OZAUKEE - CITY OF MEQUON - WARD 4,263,,
,OZAUKEE - CITY OF MEQUON - WARD 5,152,,
,OZAUKEE - CITY OF MEQUON - WARD 6,291,,
,OZAUKEE - CITY OF MEQUON - WARD 7A,35,,
,OZAUKEE - CITY OF MEQUON - WARD 7B,55,,
,OZAUKEE - CITY OF MEQUON - WARD 8,155,,
,OZAUKEE - CITY OF MEQUON - WARD 9,76,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 1,262,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 2,211,1,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 3,232,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 4,190,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 5,227,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 6,168,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 7,220,,
,OZAUKEE - TOWN OF BELGIUM - WARD 1,26,,
,OZAUKEE - TOWN OF BELGIUM - WARD 2,88,,
,OZAUKEE - TOWN OF BELGIUM - WARD 3,67,1,
,OZAUKEE - TOWN OF CEDARBURG - WARD 1,134,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 10,84,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 2,95,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 3,167,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 4,85,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 5,105,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 6,88,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 7,106,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 8,72,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 9,92,,
,OZAUKEE - TOWN OF FREDONIA - WARD 1,105,,
,OZAUKEE - TOWN OF FREDONIA - WARD 2,13,,
,OZAUKEE - TOWN OF FREDONIA - WARD 3,26,,
,OZAUKEE - TOWN OF FREDONIA - WARD 4,81,,
,OZAUKEE - TOWN OF GRAFTON - WARD 1,161,,
,OZAUKEE - TOWN OF GRAFTON - WARD 2,152,,
,OZAUKEE - TOWN OF GRAFTON - WARD 3,188,,
,OZAUKEE - TOWN OF GRAFTON - WARD 4,230,,
,OZAUKEE - TOWN OF GRAFTON - WARD 5,61,,
,OZAUKEE - TOWN OF PORT WASHINGTON - WARD 1,126,,
,OZAUKEE - TOWN OF PORT WASHINGTON - WARD 2,104,,
,OZAUKEE - TOWN OF SAUKVILLE - WARD 1,132,,
,OZAUKEE - TOWN OF SAUKVILLE - WARD 2,145,,
,OZAUKEE - TOWN OF SAUKVILLE - WARD 3,10,,
,OZAUKEE - VILLAGE OF BAYSIDE - WARD 6,31,,
,OZAUKEE - VILLAGE OF BELGIUM - WARD 1,73,,
,OZAUKEE - VILLAGE OF BELGIUM - WARD 2,49,,
,OZAUKEE - VILLAGE OF BELGIUM - WARD 3,84,,
,OZAUKEE - VILLAGE OF FREDONIA - WARD 1,64,,
,OZAUKEE - VILLAGE OF FREDONIA - WARD 2,70,,
,OZAUKEE - VILLAGE OF FREDONIA - WARD 3,55,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 1,130,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 10,132,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 11,99,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 12,105,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 13,131,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 14,113,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 2,92,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 3,90,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 4,125,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 5,109,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 6,259,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 7,84,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 8,91,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 9,97,,
,OZAUKEE - VILLAGE OF NEWBURG - WARD 3,1,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 1,79,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 2,54,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 3,58,1,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 4,22,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 5,38,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 6,87,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 7,31,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 1,219,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 2,138,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 3,100,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 4,109,,
,PEPIN - CITY OF DURAND - WARD 1,32,,
,PEPIN - CITY OF DURAND - WARD 2,57,,
,PEPIN - CITY OF DURAND - WARD 3,48,,
,PEPIN - TOWN OF ALBANY - WARD 1,43,,
,PEPIN - TOWN OF DURAND - WARD 1,65,,
,PEPIN - TOWN OF DURAND - WARD 2,11,,
,PEPIN - TOWN OF FRANKFORT - WARD 1,32,,
,PEPIN - TOWN OF LIMA - WARD 1,29,,
,PEPIN - TOWN OF LIMA - WARD 2,3,,
,PEPIN - TOWN OF PEPIN - WARD 1,45,,
,PEPIN - TOWN OF PEPIN - WARD 2,43,,
,PEPIN - TOWN OF STOCKHOLM - WARD 1,50,,
,PEPIN - TOWN OF WATERVILLE - WARD 1,28,,
,PEPIN - TOWN OF WATERVILLE - WARD 2,7,,
,PEPIN - TOWN OF WAUBEEK - WARD 1,53,,
,PEPIN - VILLAGE OF PEPIN - WARD 1,52,,
,PEPIN - VILLAGE OF PEPIN - WARD 2,24,,
,PEPIN - VILLAGE OF STOCKHOLM - WARD 1,18,,
,PIERCE - CITY OF PRESCOTT - WARD 1,34,,
,PIERCE - CITY OF PRESCOTT - WARD 2,75,,
,PIERCE - CITY OF PRESCOTT - WARD 3,70,,
,PIERCE - CITY OF PRESCOTT - WARD 4,57,,
,PIERCE - CITY OF PRESCOTT - WARD 5,51,,
,PIERCE - CITY OF PRESCOTT - WARD 6,8,,
,PIERCE - CITY OF RIVER FALLS - WARD 10,13,,
,PIERCE - CITY OF RIVER FALLS - WARD 11,91,,
,PIERCE - CITY OF RIVER FALLS - WARD 12,72,,
,PIERCE - CITY OF RIVER FALLS - WARD 13,50,,
,PIERCE - CITY OF RIVER FALLS - WARD 14,87,,
,PIERCE - CITY OF RIVER FALLS - WARD 5,82,,
,PIERCE - CITY OF RIVER FALLS - WARD 6,118,,
,PIERCE - CITY OF RIVER FALLS - WARD 7,64,,
,PIERCE - CITY OF RIVER FALLS - WARD 8,156,,
,PIERCE - CITY OF RIVER FALLS - WARD 9,34,,
,PIERCE - TOWN OF CLIFTON - WARD 1,49,,
,PIERCE - TOWN OF CLIFTON - WARD 2,59,,
,PIERCE - TOWN OF CLIFTON - WARD 3,81,,
,PIERCE - TOWN OF DIAMOND BLUFF - WARD 1,24,,
,PIERCE - TOWN OF EL PASO - WARD 1,40,,
,PIERCE - TOWN OF ELLSWORTH - WARD 1,81,,
,PIERCE - TOWN OF ELLSWORTH - WARD 2,15,,
,PIERCE - TOWN OF GILMAN - WARD 1,86,,
,PIERCE - TOWN OF HARTLAND - WARD 1,40,,
,PIERCE - TOWN OF ISABELLE - WARD 1,9,,
,PIERCE - TOWN OF MAIDEN ROCK - WARD 1,54,,
,PIERCE - TOWN OF MARTELL - WARD 1,36,,
,PIERCE - TOWN OF MARTELL - WARD 2,65,,
,PIERCE - TOWN OF OAK GROVE - WARD 1,55,,
,PIERCE - TOWN OF OAK GROVE - WARD 2,50,,
,PIERCE - TOWN OF OAK GROVE - WARD 3,36,,
,PIERCE - TOWN OF RIVER FALLS - WARD 1,78,,
,PIERCE - TOWN OF RIVER FALLS - WARD 2,80,,
,PIERCE - TOWN OF RIVER FALLS - WARD 3,91,,
,PIERCE - TOWN OF ROCK ELM - WARD 1,21,,
,PIERCE - TOWN OF SALEM - WARD 1,27,,
,PIERCE - TOWN OF SPRING LAKE - WARD 1,37,,
,PIERCE - TOWN OF SPRING LAKE - WARD 2,13,,
,PIERCE - TOWN OF TRENTON - WARD 1,65,,
,PIERCE - TOWN OF TRENTON - WARD 2,47,,
,PIERCE - TOWN OF TRIMBELLE - WARD 1,48,,
,PIERCE - TOWN OF TRIMBELLE - WARD 2,58,,
,PIERCE - TOWN OF UNION - WARD 1,40,,
,PIERCE - VILLAGE OF BAY CITY - WARD 1,15,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 1,53,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 2,31,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 3,49,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 4,46,,
,PIERCE - VILLAGE OF ELMWOOD - WARD 1,76,,
,PIERCE - VILLAGE OF MAIDEN ROCK - WARD 1,11,,
,PIERCE - VILLAGE OF PLUM CITY - WARD 1,34,,
,PIERCE - VILLAGE OF SPRING VALLEY - WARD 1,24,,
,PIERCE - VILLAGE OF SPRING VALLEY - WARD 2,58,,
,POLK - CITY OF AMERY - WARD 1,47,,
,POLK - CITY OF AMERY - WARD 2,46,,
,POLK - CITY OF AMERY - WARD 3,36,,
,POLK - CITY OF AMERY - WARD 4,66,,
,POLK - CITY OF AMERY - WARD 5,24,,
,POLK - CITY OF ST. CROIX FALLS - WARD 1,80,,
,POLK - CITY OF ST. CROIX FALLS - WARD 2,80,,
,POLK - CITY OF ST. CROIX FALLS - WARD 3,24,,
,POLK - CITY OF ST. CROIX FALLS - WARD 4,40,,
,POLK - TOWN OF ALDEN - WARD 1,38,,
,POLK - TOWN OF ALDEN - WARD 2,89,,
,POLK - TOWN OF ALDEN - WARD 3,103,,
,POLK - TOWN OF ALDEN - WARD 4,25,,
,POLK - TOWN OF APPLE RIVER - WARD 1,34,,
,POLK - TOWN OF APPLE RIVER - WARD 2,44,1,
,POLK - TOWN OF BALSAM LAKE - WARD 1,52,,
,POLK - TOWN OF BALSAM LAKE - WARD 2,52,,
,POLK - TOWN OF BEAVER - WARD 1,50,,
,POLK - TOWN OF BLACK BROOK - WARD 1,18,,
,POLK - TOWN OF BLACK BROOK - WARD 2,72,,
,POLK - TOWN OF BONE LAKE - WARD 1,73,,
,POLK - TOWN OF CLAM FALLS - WARD 1,43,,
,POLK - TOWN OF CLAYTON - WARD 1,62,,
,POLK - TOWN OF CLEAR LAKE - WARD 1,21,,
,POLK - TOWN OF EUREKA - WARD 1,68,,
,POLK - TOWN OF EUREKA - WARD 2,45,,
,POLK - TOWN OF FARMINGTON - WARD 1,64,,
,POLK - TOWN OF FARMINGTON - WARD 2,59,,
,POLK - TOWN OF GARFIELD - WARD 1,59,,
,POLK - TOWN OF GARFIELD - WARD 2,34,,
,POLK - TOWN OF GARFIELD - WARD 3,22,,
,POLK - TOWN OF GEORGETOWN - WARD 1,25,,
,POLK - TOWN OF GEORGETOWN - WARD 2,47,,
,POLK - TOWN OF JOHNSTOWN - WARD 1,23,,
,POLK - TOWN OF LAKETOWN - WARD 1,97,,
,POLK - TOWN OF LINCOLN - WARD 1,67,,
,POLK - TOWN OF LINCOLN - WARD 2,58,,
,POLK - TOWN OF LINCOLN - WARD 3,63,1,
,POLK - TOWN OF LINCOLN - WARD 4,21,,
,POLK - TOWN OF LORAIN - WARD 1,30,,
,POLK - TOWN OF LUCK - WARD 1,51,,
,POLK - TOWN OF LUCK - WARD 2,25,,
,POLK - TOWN OF MCKINLEY - WARD 1,18,,
,POLK - TOWN OF MILLTOWN - WARD 1,47,,
,POLK - TOWN OF MILLTOWN - WARD 2,8,,
,POLK - TOWN OF OSCEOLA - WARD 1,57,,
,POLK - TOWN OF OSCEOLA - WARD 2,43,,
,POLK - TOWN OF OSCEOLA - WARD 3,37,,
,POLK - TOWN OF OSCEOLA - WARD 4,67,,
,POLK - TOWN OF OSCEOLA - WARD 5,19,,
,POLK - TOWN OF ST. CROIX FALLS - WARD 1,51,,
,POLK - TOWN OF ST. CROIX FALLS - WARD 2,19,,
,POLK - TOWN OF STERLING - WARD 1,30,,
,POLK - TOWN OF WEST SWEDEN - WARD 1,56,,
,POLK - VILLAGE OF BALSAM LAKE - WARD 1,37,,
,POLK - VILLAGE OF BALSAM LAKE - WARD 2,19,,
,POLK - VILLAGE OF CENTURIA - WARD 1,21,,
,POLK - VILLAGE OF CLAYTON - WARD 1,12,,
,POLK - VILLAGE OF CLEAR LAKE - WARD 1,26,,
,POLK - VILLAGE OF CLEAR LAKE - WARD 2,39,,
,POLK - VILLAGE OF DRESSER - WARD 1,53,,
,POLK - VILLAGE OF FREDERIC - WARD 1,28,,
,POLK - VILLAGE OF FREDERIC - WARD 2,33,,
,POLK - VILLAGE OF LUCK - WARD 1,44,,
,POLK - VILLAGE OF LUCK - WARD 2,29,,
,POLK - VILLAGE OF MILLTOWN - WARD 1,32,,
,POLK - VILLAGE OF OSCEOLA - WARD 1,81,,
,POLK - VILLAGE OF OSCEOLA - WARD 2,114,,
,POLK - VILLAGE OF OSCEOLA - WARD 3,28,,
,POLK - VILLAGE OF TURTLE LAKE - WARD 2A,3,,
,PORTAGE - CITY OF STEVENS POINT - WARD 1,52,,
,PORTAGE - CITY OF STEVENS POINT - WARD 10,22,,
,PORTAGE - CITY OF STEVENS POINT - WARD 11,67,,
,PORTAGE - CITY OF STEVENS POINT - WARD 12,18,,
,PORTAGE - CITY OF STEVENS POINT - WARD 13,50,,
,PORTAGE - CITY OF STEVENS POINT - WARD 14,70,,
,PORTAGE - CITY OF STEVENS POINT - WARD 15,43,,
,PORTAGE - CITY OF STEVENS POINT - WARD 16,114,,
,PORTAGE - CITY OF STEVENS POINT - WARD 17,97,,
,PORTAGE - CITY OF STEVENS POINT - WARD 18,115,,
,PORTAGE - CITY OF STEVENS POINT - WARD 19,84,,
,PORTAGE - CITY OF STEVENS POINT - WARD 2,18,,
,PORTAGE - CITY OF STEVENS POINT - WARD 20,130,,
,PORTAGE - CITY OF STEVENS POINT - WARD 21,10,,
,PORTAGE - CITY OF STEVENS POINT - WARD 22,118,,
,PORTAGE - CITY OF STEVENS POINT - WARD 23,99,,
,PORTAGE - CITY OF STEVENS POINT - WARD 24,67,,
,PORTAGE - CITY OF STEVENS POINT - WARD 25,66,1,
,PORTAGE - CITY OF STEVENS POINT - WARD 26,52,,
,PORTAGE - CITY OF STEVENS POINT - WARD 27,37,,
,PORTAGE - CITY OF STEVENS POINT - WARD 28,87,,
,PORTAGE - CITY OF STEVENS POINT - WARD 29,83,,
,PORTAGE - CITY OF STEVENS POINT - WARD 3,52,,
,PORTAGE - CITY OF STEVENS POINT - WARD 30,76,,
,PORTAGE - CITY OF STEVENS POINT - WARD 32,7,,
,PORTAGE - CITY OF STEVENS POINT - WARD 33,70,,
,PORTAGE - CITY OF STEVENS POINT - WARD 35,1,,
,PORTAGE - CITY OF STEVENS POINT - WARD 4,14,,
,PORTAGE - CITY OF STEVENS POINT - WARD 43,2,,
,PORTAGE - CITY OF STEVENS POINT - WARD 5,74,,
,PORTAGE - CITY OF STEVENS POINT - WARD 6,21,,
,PORTAGE - CITY OF STEVENS POINT - WARD 8,65,,
,PORTAGE - CITY OF STEVENS POINT - WARD 9,15,,
,PORTAGE - TOWN OF ALBAN - WARD 1,85,,
,PORTAGE - TOWN OF ALMOND - WARD 1,70,,
,PORTAGE - TOWN OF AMHERST - WARD 1,91,,
,PORTAGE - TOWN OF AMHERST - WARD 2,73,,
,PORTAGE - TOWN OF BELMONT - WARD 1,52,,
,PORTAGE - TOWN OF BUENA VISTA - WARD 1,61,,
,PORTAGE - TOWN OF BUENA VISTA - WARD 2,26,,
,PORTAGE - TOWN OF CARSON - WARD 1,59,,
,PORTAGE - TOWN OF CARSON - WARD 2,75,,
,PORTAGE - TOWN OF DEWEY - WARD 1,92,,
,PORTAGE - TOWN OF EAU PLEINE - WARD 1,109,,
,PORTAGE - TOWN OF HULL - WARD 1,44,,
,PORTAGE - TOWN OF HULL - WARD 2,100,,
,PORTAGE - TOWN OF HULL - WARD 3,66,,
,PORTAGE - TOWN OF HULL - WARD 4,98,1,
,PORTAGE - TOWN OF HULL - WARD 5,78,,
,PORTAGE - TOWN OF HULL - WARD 6,63,,
,PORTAGE - TOWN OF HULL - WARD 7,59,,
,PORTAGE - TOWN OF HULL - WARD 8,121,1,
,PORTAGE - TOWN OF LANARK - WARD 1,93,,
,PORTAGE - TOWN OF LANARK - WARD 2,80,,
,PORTAGE - TOWN OF LINWOOD - WARD 1,44,,
,PORTAGE - TOWN OF LINWOOD - WARD 2,52,,
,PORTAGE - TOWN OF NEW HOPE - WARD 1,137,,
,PORTAGE - TOWN OF PINE GROVE - WARD 1,22,,
,PORTAGE - TOWN OF PINE GROVE - WARD 2,10,,
